gid,gcode,date,home,away
0020300624,20040124NOHSAS,2004-01-24,SAS,NOP
0020300625,20040124LALUTA,2004-01-24,UTA,LAL
0020300626,20040124LACSEA,2004-01-24,OKC,LAC
0020300627,20040125BOSNJN,2004-01-25,BKN,BOS
0020300628,20040125SACDAL,2004-01-25,DAL,SAC
0020300629,20040125TORCHI,2004-01-25,CHI,TOR
0020300630,20040125PHXMIN,2004-01-25,MIN,PHX
0020300631,20040125HOUORL,2004-01-25,ORL,HOU
0020300632,20040125ATLDET,2004-01-25,DET,ATL
0020300633,20040125DENMEM,2004-01-25,MEM,DEN
0020300634,20040126PORWAS,2004-01-26,WAS,POR
0020300635,20040126ORLCLE,2004-01-26,CLE,ORL
0020300636,20040126HOUMIA,2004-01-26,MIA,HOU
0020300637,20040126SASMIL,2004-01-26,MIL,SAS
0020300638,20040126MINDEN,2004-01-26,DEN,MIN
0020300639,20040126LACUTA,2004-01-26,UTA,LAC
0020300640,20040127NJNPHI,2004-01-27,PHI,BKN
0020300641,20040127SASNYK,2004-01-27,NYK,SAS
0020300642,20040127PHXATL,2004-01-27,ATL,PHX
0020300643,20040127DALSEA,2004-01-27,OKC,DAL
0020300644,20040127CHILAC,2004-01-27,LAC,CHI
0020300645,20040128DETBOS,2004-01-28,BOS,DET
0020300646,20040128ORLWAS,2004-01-28,WAS,ORL
0020300647,20040128MIACLE,2004-01-28,CLE,MIA
0020300648,20040128PHXIND,2004-01-28,IND,PHX
0020300649,20040128PHITOR,2004-01-28,TOR,PHI
0020300650,20040128MILNOH,2004-01-28,NOP,MIL
0020300651,20040128PORMEM,2004-01-28,MEM,POR
0020300652,20040128SACHOU,2004-01-28,HOU,SAC
0020300653,20040128CHIDEN,2004-01-28,DEN,CHI
0020300654,20040128DALUTA,2004-01-28,UTA,DAL
0020300655,20040128SEALAL,2004-01-28,LAL,OKC
0020300656,20040128MINGSW,2004-01-28,GSW,MIN
0020300657,20040129NJNORL,2004-01-29,ORL,BKN
0020300658,20040129PORATL,2004-01-29,ATL,POR
0020300659,20040129SACSAS,2004-01-29,SAS,SAC
0020300660,20040130NOHPHI,2004-01-30,PHI,NOP
0020300661,20040130PHXWAS,2004-01-30,WAS,PHX
0020300662,20040130DETTOR,2004-01-30,TOR,DET
0020300663,20040130NYKBOS,2004-01-30,BOS,NYK
0020300664,20040130LACMIA,2004-01-30,MIA,LAC
0020300665,20040130UTAMEM,2004-01-30,MEM,UTA
0020300666,20040130CLEMIL,2004-01-30,MIL,CLE
0020300667,20040130MINLAL,2004-01-30,LAL,MIN
0020300668,20040130CHIGSW,2004-01-30,GSW,CHI
0020300669,20040131DENDAL,2004-01-31,DAL,DEN
0020300670,20040131NJNHOU,2004-01-31,HOU,BKN
0020300671,20040131LACORL,2004-01-31,ORL,LAC
0020300672,20040131MILATL,2004-01-31,ATL,MIL
0020300673,20040131PHXNYK,2004-01-31,NYK,PHX
0020300674,20040131MEMDET,2004-01-31,DET,MEM
0020300675,20040131MIANOH,2004-01-31,NOP,MIA
0020300676,20040131BOSIND,2004-01-31,IND,BOS
0020300677,20040131UTASAS,2004-01-31,SAS,UTA
0020300678,20040131CHIPOR,2004-01-31,POR,CHI
0020300679,20040131SACSEA,2004-01-31,OKC,SAC
0020300680,20040201CLEWAS,2004-02-01,WAS,CLE
0020300681,20040201LALTOR,2004-02-01,TOR,LAL
0020300682,20040201PHIMIN,2004-02-01,MIN,PHI
0020300683,20040202LALIND,2004-02-02,IND,LAL
0020300684,20040202DETMIA,2004-02-02,MIA,DET
0020300685,20040202LACATL,2004-02-02,ATL,LAC
0020300686,20040202NJNNOH,2004-02-02,NOP,BKN
0020300687,20040202GSWMEM,2004-02-02,MEM,GSW
0020300688,20040202PORDEN,2004-02-02,DEN,POR
0020300689,20040202SASUTA,2004-02-02,UTA,SAS
0020300690,20040202HOUPHX,2004-02-02,PHX,HOU
0020300691,20040202CHISEA,2004-02-02,OKC,CHI
0020300692,20040203TORPHI,2004-02-03,PHI,TOR
0020300693,20040203INDNYK,2004-02-03,NYK,IND
0020300694,20040203CLEDET,2004-02-03,DET,CLE
0020300695,20040203ORLMIN,2004-02-03,MIN,ORL
0020300696,20040203GSWDAL,2004-02-03,DAL,GSW
0020300697,20040203SEASAC,2004-02-03,SAC,OKC
0020300698,20040204LACBOS,2004-02-04,BOS,LAC
0020300699,20040204MEMWAS,2004-02-04,WAS,MEM
0020300700,20040204ORLTOR,2004-02-04,TOR,ORL
0020300701,20040204MIANJN,2004-02-04,BKN,MIA
0020300702,20040204MINATL,2004-02-04,ATL,MIN
0020300703,20040204LALCLE,2004-02-04,CLE,LAL
0020300704,20040204DALNOH,2004-02-04,NOP,DAL
0020300705,20040204MILHOU,2004-02-04,HOU,MIL
0020300706,20040204CHIUTA,2004-02-04,UTA,CHI
0020300707,20040204PORPHX,2004-02-04,PHX,POR
0020300708,20040205LALPHI,2004-02-05,PHI,LAL
0020300709,20040205SASSEA,2004-02-05,OKC,SAS
0020300710,20040206LACWAS,2004-02-06,WAS,LAC
0020300711,20040206ATLBOS,2004-02-06,BOS,ATL
0020300712,20040206INDTOR,2004-02-06,TOR,IND
0020300713,20040206ORLNJN,2004-02-06,BKN,ORL
0020300714,20040206DETNOH,2004-02-06,NOP,DET
0020300715,20040206CLEMIN,2004-02-06,MIN,CLE
0020300716,20040206MILMEM,2004-02-06,MEM,MIL
0020300717,20040206CHIHOU,2004-02-06,HOU,CHI
0020300718,20040206PORUTA,2004-02-06,UTA,POR
0020300719,20040206SEAPHX,2004-02-06,PHX,OKC
0020300720,20040206DENGSW,2004-02-06,GSW,DEN
0020300721,20040206SASSAC,2004-02-06,SAC,SAS
0020300722,20040207NYKMIA,2004-02-07,MIA,NYK
0020300723,20040207BOSPHI,2004-02-07,PHI,BOS
0020300724,20040207HOUATL,2004-02-07,ATL,HOU
0020300725,20040207WASCLE,2004-02-07,CLE,WAS
0020300726,20040207NOHMIL,2004-02-07,MIL,NOP
0020300727,20040207DETDAL,2004-02-07,DAL,DET
0020300728,20040207UTAPHX,2004-02-07,PHX,UTA
0020300729,20040208LALORL,2004-02-08,ORL,LAL
0020300730,20040208MIAIND,2004-02-08,IND,MIA
0020300731,20040208MEMMIN,2004-02-08,MIN,MEM
0020300732,20040208LACNYK,2004-02-08,NYK,LAC
0020300733,20040208PHINJN,2004-02-08,BKN,PHI
0020300734,20040208SEAPOR,2004-02-08,POR,OKC
0020300735,20040208TORGSW,2004-02-08,GSW,TOR
0020300736,20040208DENSAC,2004-02-08,SAC,DEN
0020300737,20040209BOSCLE,2004-02-09,CLE,BOS
0020300738,20040209DALATL,2004-02-09,ATL,DAL
0020300739,20040209MEMDEN,2004-02-09,DEN,MEM
0020300740,20040209SASHOU,2004-02-09,HOU,SAS
0020300741,20040210DETNJN,2004-02-10,BKN,DET
0020300742,20040210LALMIA,2004-02-10,MIA,LAL
0020300743,20040210SACMIL,2004-02-10,MIL,SAC
0020300744,20040210LACMIN,2004-02-10,MIN,LAC
0020300745,20040210INDCHI,2004-02-10,CHI,IND
0020300746,20040210NYKDAL,2004-02-10,DAL,NYK
0020300747,20040210TORPHX,2004-02-10,PHX,TOR
0020300748,20040210UTAPOR,2004-02-10,POR,UTA
0020300749,20040210GSWSEA,2004-02-10,OKC,GSW
0020300750,20040211WASPHI,2004-02-11,PHI,WAS
0020300751,20040211MIAORL,2004-02-11,ORL,MIA
0020300752,20040211NJNCLE,2004-02-11,CLE,BKN
0020300753,20040211SACDET,2004-02-11,DET,SAC
0020300754,20040211NYKNOH,2004-02-11,NOP,NYK
0020300755,20040211LACMEM,2004-02-11,MEM,LAC
0020300756,20040211LALHOU,2004-02-11,HOU,LAL
0020300757,20040211MINUTA,2004-02-11,UTA,MIN
0020300758,20040211PHXGSW,2004-02-11,GSW,PHX
0020300759,20040212BOSCHI,2004-02-12,CHI,BOS
0020300760,20040212DENPOR,2004-02-12,POR,DEN
0020300761,20040212TORSEA,2004-02-12,OKC,TOR
0020300762,20040217NOHIND,2004-02-17,IND,NOP
0020300763,20040217DETNYK,2004-02-17,NYK,DET
0020300764,20040217UTAMIA,2004-02-17,MIA,UTA
0020300765,20040217ORLMIL,2004-02-17,MIL,ORL
0020300766,20040217PHXMIN,2004-02-17,MIN,PHX
0020300767,20040217DALMEM,2004-02-17,MEM,DAL
0020300768,20040217TORCHI,2004-02-17,CHI,TOR
0020300769,20040217WASHOU,2004-02-17,HOU,WAS
0020300770,20040217PHIDEN,2004-02-17,DEN,PHI
0020300771,20040217BOSSAC,2004-02-17,SAC,BOS
0020300772,20040217PORLAL,2004-02-17,LAL,POR
0020300773,20040218UTAORL,2004-02-18,ORL,UTA
0020300774,20040218SASTOR,2004-02-18,TOR,SAS
0020300775,20040218DALCLE,2004-02-18,CLE,DAL
0020300776,20040218ATLNJN,2004-02-18,BKN,ATL
0020300777,20040218MILDET,2004-02-18,DET,MIL
0020300778,20040218WASNOH,2004-02-18,NOP,WAS
0020300779,20040218LACPOR,2004-02-18,POR,LAC
0020300780,20040218LALGSW,2004-02-18,GSW,LAL
0020300781,20040219SACMIN,2004-02-19,MIN,SAC
0020300782,20040219PHISEA,2004-02-19,OKC,PHI
0020300783,20040219BOSLAC,2004-02-19,LAC,BOS
0020300784,20040220INDWAS,2004-02-20,WAS,IND
0020300785,20040220DENORL,2004-02-20,ORL,DEN
0020300786,20040220UTANYK,2004-02-20,NYK,UTA
0020300787,20040220ATLMIA,2004-02-20,MIA,ATL
0020300788,20040220NJNTOR,2004-02-20,TOR,BKN
0020300789,20040220SASCLE,2004-02-20,CLE,SAS
0020300790,20040220MINDET,2004-02-20,DET,MIN
0020300791,20040220PHXMEM,2004-02-20,MEM,PHX
0020300792,20040220SACCHI,2004-02-20,CHI,SAC
0020300793,20040220PHILAL,2004-02-20,LAL,PHI
0020300794,20040220PORGSW,2004-02-20,GSW,POR
0020300795,20040221NOHNJN,2004-02-21,BKN,NOP
0020300796,20040221DENMIA,2004-02-21,MIA,DEN
0020300797,20040221MEMCHI,2004-02-21,CHI,MEM
0020300798,20040221LACMIL,2004-02-21,MIL,LAC
0020300799,20040221HOUDAL,2004-02-21,DAL,HOU
0020300800,20040221BOSPOR,2004-02-21,POR,BOS
0020300801,20040221SEAGSW,2004-02-21,GSW,OKC
0020300802,20040222CLENYK,2004-02-22,NYK,CLE
0020300803,20040222SACTOR,2004-02-22,TOR,SAC
0020300804,20040222UTAIND,2004-02-22,IND,UTA
0020300805,20040222SASMIN,2004-02-22,MIN,SAS
0020300806,20040222MILWAS,2004-02-22,WAS,MIL
0020300807,20040222ORLDET,2004-02-22,DET,ORL
0020300808,20040222LALPHX,2004-02-22,PHX,LAL
0020300809,20040222ATLHOU,2004-02-22,HOU,ATL
0020300810,20040222BOSSEA,2004-02-22,OKC,BOS
0020300811,20040223DETPHI,2004-02-23,PHI,DET
0020300812,20040223NOHCLE,2004-02-23,CLE,NOP
0020300813,20040223PORMIA,2004-02-23,MIA,POR
0020300814,20040223DENMEM,2004-02-23,MEM,DEN
0020300815,20040224PORORL,2004-02-24,ORL,POR
0020300816,20040224GSWIND,2004-02-24,IND,GSW
0020300817,20040224TORNJN,2004-02-24,BKN,TOR
0020300818,20040224PHIATL,2004-02-24,ATL,PHI
0020300819,20040224MINMIL,2004-02-24,MIL,MIN
0020300820,20040224LACDAL,2004-02-24,DAL,LAC
0020300821,20040224HOUSAS,2004-02-24,SAS,HOU
0020300822,20040224SEAUTA,2004-02-24,UTA,OKC
0020300823,20040224NYKSAC,2004-02-24,SAC,NYK
0020300824,20040225MILBOS,2004-02-25,BOS,MIL
0020300825,20040225WASTOR,2004-02-25,TOR,WAS
0020300826,20040225LACNOH,2004-02-25,NOP,LAC
0020300827,20040225NJNMIN,2004-02-25,MIN,BKN
0020300828,20040225GSWMEM,2004-02-25,MEM,GSW
0020300829,20040225DETCHI,2004-02-25,CHI,DET
0020300830,20040225CLEHOU,2004-02-25,HOU,CLE
0020300831,20040225LALDEN,2004-02-25,DEN,LAL
0020300832,20040225NYKPHX,2004-02-25,PHX,NYK
0020300833,20040225UTASEA,2004-02-25,OKC,UTA
0020300834,20040226CHIWAS,2004-02-26,WAS,CHI
0020300835,20040226SASDAL,2004-02-26,DAL,SAS
0020300836,20040226SACLAL,2004-02-26,LAL,SAC
0020300837,20040227TORBOS,2004-02-27,BOS,TOR
0020300838,20040227CLEORL,2004-02-27,ORL,CLE
0020300839,20040227INDNOH,2004-02-27,NOP,IND
0020300840,20040227ATLDET,2004-02-27,DET,ATL
0020300841,20040227GSWMIN,2004-02-27,MIN,GSW
0020300842,20040227MEMMIL,2004-02-27,MIL,MEM
0020300843,20040227PORHOU,2004-02-27,HOU,POR
0020300844,20040227PHXSEA,2004-02-27,OKC,PHX
0020300845,20040227UTASAC,2004-02-27,SAC,UTA
0020300846,20040227NYKLAC,2004-02-27,LAC,NYK
0020300847,20040228MIANJN,2004-02-28,BKN,MIA
0020300848,20040228LALWAS,2004-02-28,WAS,LAL
0020300849,20040228ORLATL,2004-02-28,ATL,ORL
0020300850,20040228PHIIND,2004-02-28,IND,PHI
0020300851,20040228NOHMEM,2004-02-28,MEM,NOP
0020300852,20040228GSWCHI,2004-02-28,CHI,GSW
0020300853,20040228PORDAL,2004-02-28,DAL,POR
0020300854,20040228DENSAS,2004-02-28,SAS,DEN
0020300855,20040229BOSTOR,2004-02-29,TOR,BOS
0020300856,20040229MIAMIL,2004-02-29,MIL,MIA
0020300857,20040229SEAHOU,2004-02-29,HOU,OKC
0020300858,20040229LALNJN,2004-02-29,BKN,LAL
0020300859,20040229MINPHI,2004-02-29,PHI,MIN
0020300860,20040229NYKDEN,2004-02-29,DEN,NYK
0020300861,20040229PHXSAC,2004-02-29,SAC,PHX
0020300862,20040229DETLAC,2004-02-29,LAC,DET
0020300863,20040301ORLBOS,2004-03-01,BOS,ORL
0020300864,20040301NOHWAS,2004-03-01,WAS,NOP
0020300865,20040301CLECHI,2004-03-01,CHI,CLE
0020300866,20040301MEMSAS,2004-03-01,SAS,MEM
0020300867,20040301DETUTA,2004-03-01,UTA,DET
0020300868,20040302TORMIA,2004-03-02,MIA,TOR
0020300869,20040302LALATL,2004-03-02,ATL,LAL
0020300870,20040302SEADAL,2004-03-02,DAL,OKC
0020300871,20040302NJNDEN,2004-03-02,DEN,BKN
0020300872,20040302LACSAC,2004-03-02,SAC,LAC
0020300873,20040302INDGSW,2004-03-02,GSW,IND
0020300874,20040303TORWAS,2004-03-03,WAS,TOR
0020300875,20040303MILORL,2004-03-03,ORL,MIL
0020300876,20040303ATLCLE,2004-03-03,CLE,ATL
0020300877,20040303PHINYK,2004-03-03,NYK,PHI
0020300878,20040303CHINOH,2004-03-03,NOP,CHI
0020300879,20040303DALMIN,2004-03-03,MIN,DAL
0020300880,20040303SEASAS,2004-03-03,SAS,OKC
0020300881,20040303LALHOU,2004-03-03,HOU,LAL
0020300882,20040303NJNPHX,2004-03-03,PHX,BKN
0020300883,20040303INDLAC,2004-03-03,LAC,IND
0020300884,20040304SACPHI,2004-03-04,PHI,SAC
0020300885,20040304MILMIA,2004-03-04,MIA,MIL
0020300886,20040304DETPOR,2004-03-04,POR,DET
0020300887,20040305ATLORL,2004-03-05,ORL,ATL
0020300888,20040305NYKTOR,2004-03-05,TOR,NYK
0020300889,20040305WASBOS,2004-03-05,BOS,WAS
0020300890,20040305CLENOH,2004-03-05,NOP,CLE
0020300891,20040305HOUMIN,2004-03-05,MIN,HOU
0020300892,20040305DALSAS,2004-03-05,SAS,DAL
0020300893,20040305INDUTA,2004-03-05,UTA,IND
0020300894,20040305SEALAL,2004-03-05,LAL,OKC
0020300895,20040305NJNGSW,2004-03-05,GSW,BKN
0020300896,20040306SACMIA,2004-03-06,MIA,SAC
0020300897,20040306MEMLAC,2004-03-06,LAC,MEM
0020300898,20040306CHIPHI,2004-03-06,PHI,CHI
0020300899,20040306MILCLE,2004-03-06,CLE,MIL
0020300900,20040306DETDEN,2004-03-06,DEN,DET
0020300901,20040306SASPHX,2004-03-06,PHX,SAS
0020300902,20040306UTAPOR,2004-03-06,POR,UTA
0020300903,20040307NOHTOR,2004-03-07,TOR,NOP
0020300904,20040307DALHOU,2004-03-07,HOU,DAL
0020300905,20040307NYKWAS,2004-03-07,WAS,NYK
0020300906,20040307NJNLAL,2004-03-07,LAL,BKN
0020300907,20040307SACORL,2004-03-07,ORL,SAC
0020300908,20040307BOSMIN,2004-03-07,MIN,BOS
0020300909,20040307MEMGSW,2004-03-07,GSW,MEM
0020300910,20040307DETSEA,2004-03-07,OKC,DET
0020300911,20040307PORLAC,2004-03-07,LAC,POR
0020300912,20040307INDDEN,2004-03-07,DEN,IND
0020300913,20040308MILPHI,2004-03-08,PHI,MIL
0020300914,20040308CLEATL,2004-03-08,ATL,CLE
0020300915,20040308PHXDAL,2004-03-08,DAL,PHX
0020300916,20040308LALUTA,2004-03-08,UTA,LAL
0020300917,20040309DENWAS,2004-03-09,WAS,DEN
0020300918,20040309TORIND,2004-03-09,IND,TOR
0020300919,20040309BOSNYK,2004-03-09,NYK,BOS
0020300920,20040309ORLMIA,2004-03-09,MIA,ORL
0020300921,20040309SASMEM,2004-03-09,MEM,SAS
0020300922,20040309PHICHI,2004-03-09,CHI,PHI
0020300923,20040309LACHOU,2004-03-09,HOU,LAC
0020300924,20040309GSWSAC,2004-03-09,SAC,GSW
0020300925,20040309MINSEA,2004-03-09,OKC,MIN
0020300926,20040310LALBOS,2004-03-10,BOS,LAL
0020300927,20040310WASORL,2004-03-10,ORL,WAS
0020300928,20040310CLETOR,2004-03-10,TOR,CLE
0020300929,20040310DENNJN,2004-03-10,BKN,DEN
0020300930,20040310CHIDET,2004-03-10,DET,CHI
0020300931,20040310MIANOH,2004-03-10,NOP,MIA
0020300932,20040310ATLMIL,2004-03-10,MIL,ATL
0020300933,20040310LACSAS,2004-03-10,SAS,LAC
0020300934,20040310GSWUTA,2004-03-10,UTA,GSW
0020300935,20040310MINPOR,2004-03-10,POR,MIN
0020300936,20040311NOHHOU,2004-03-11,HOU,NOP
0020300937,20040311DALSAC,2004-03-11,SAC,DAL
0020300938,20040312NYKPHI,2004-03-12,PHI,NYK
0020300939,20040312INDBOS,2004-03-12,BOS,IND
0020300940,20040312CHINJN,2004-03-12,BKN,CHI
0020300941,20040312SEAMIA,2004-03-12,MIA,OKC
0020300942,20040312WASATL,2004-03-12,ATL,WAS
0020300943,20040312LALMIN,2004-03-12,MIN,LAL
0020300944,20040312LACMEM,2004-03-12,MEM,LAC
0020300945,20040312DENMIL,2004-03-12,MIL,DEN
0020300946,20040312GSWSAS,2004-03-12,SAS,GSW
0020300947,20040312UTAPHX,2004-03-12,PHX,UTA
0020300948,20040312SACPOR,2004-03-12,POR,SAC
0020300949,20040313BOSWAS,2004-03-13,WAS,BOS
0020300950,20040313SEAORL,2004-03-13,ORL,OKC
0020300951,20040313GSWNOH,2004-03-13,NOP,GSW
0020300952,20040313LALCHI,2004-03-13,CHI,LAL
0020300953,20040313MEMHOU,2004-03-13,HOU,MEM
0020300954,20040313DALPHX,2004-03-13,PHX,DAL
0020300955,20040314ATLTOR,2004-03-14,TOR,ATL
0020300956,20040314PHIDET,2004-03-14,DET,PHI
0020300957,20040314INDCLE,2004-03-14,CLE,IND
0020300958,20040314NYKMIL,2004-03-14,MIL,NYK
0020300959,20040314PORMIN,2004-03-14,MIN,POR
0020300960,20040314SASSAC,2004-03-14,SAC,SAS
0020300961,20040314NJNMIA,2004-03-14,MIA,BKN
0020300962,20040314UTADEN,2004-03-14,DEN,UTA
0020300963,20040314DALLAC,2004-03-14,LAC,DAL
0020300964,20040315PHXHOU,2004-03-15,HOU,PHX
0020300965,20040315SASGSW,2004-03-15,GSW,SAS
0020300966,20040315ORLLAL,2004-03-15,LAL,ORL
0020300967,20040316CHICLE,2004-03-16,CLE,CHI
0020300968,20040316WASNYK,2004-03-16,NYK,WAS
0020300969,20040316SACNJN,2004-03-16,BKN,SAC
0020300970,20040316NOHMIA,2004-03-16,MIA,NOP
0020300971,20040316SEAATL,2004-03-16,ATL,OKC
0020300972,20040316PORMIL,2004-03-16,MIL,POR
0020300973,20040316PHIMEM,2004-03-16,MEM,PHI
0020300974,20040316LACPHX,2004-03-16,PHX,LAC
0020300975,20040317DENBOS,2004-03-17,BOS,DEN
0020300976,20040317SACWAS,2004-03-17,WAS,SAC
0020300977,20040317PORIND,2004-03-17,IND,POR
0020300978,20040317UTATOR,2004-03-17,TOR,UTA
0020300979,20040317PHINOH,2004-03-17,NOP,PHI
0020300980,20040317ATLDAL,2004-03-17,DAL,ATL
0020300981,20040317LALLAC,2004-03-17,LAC,LAL
0020300982,20040317ORLGSW,2004-03-17,GSW,ORL
0020300983,20040318DETNJN,2004-03-18,BKN,DET
0020300984,20040318SEAMEM,2004-03-18,MEM,OKC
0020300985,20040318MINSAS,2004-03-18,SAS,MIN
0020300986,20040319ATLWAS,2004-03-19,WAS,ATL
0020300987,20040319CHITOR,2004-03-19,TOR,CHI
0020300988,20040319NJNNYK,2004-03-19,NYK,BKN
0020300989,20040319UTACLE,2004-03-19,CLE,UTA
0020300990,20040319SACIND,2004-03-19,IND,SAC
0020300991,20040319SEANOH,2004-03-19,NOP,OKC
0020300992,20040319DENDET,2004-03-19,DET,DEN
0020300993,20040319BOSDAL,2004-03-19,DAL,BOS
0020300994,20040319MINPHX,2004-03-19,PHX,MIN
0020300995,20040319LACLAL,2004-03-19,LAL,LAC
0020300996,20040319HOUGSW,2004-03-19,GSW,HOU
0020300997,20040320PHIMIA,2004-03-20,MIA,PHI
0020300998,20040320UTAATL,2004-03-20,ATL,UTA
0020300999,20040320INDMEM,2004-03-20,MEM,IND
0020301000,20040320NYKCHI,2004-03-20,CHI,NYK
0020301001,20040320BOSSAS,2004-03-20,SAS,BOS
0020301002,20040320MILPHX,2004-03-20,PHX,MIL
0020301003,20040320ORLPOR,2004-03-20,POR,ORL
0020301004,20040321DALNJN,2004-03-21,BKN,DAL
0020301005,20040321DENMIN,2004-03-21,MIN,DEN
0020301006,20040321GSWLAC,2004-03-21,LAC,GSW
0020301007,20040321MIAWAS,2004-03-21,WAS,MIA
0020301008,20040321DETCLE,2004-03-21,CLE,DET
0020301009,20040321TORNOH,2004-03-21,NOP,TOR
0020301010,20040321HOUSAC,2004-03-21,SAC,HOU
0020301011,20040321ORLSEA,2004-03-21,OKC,ORL
0020301012,20040321MILLAL,2004-03-21,LAL,MIL
0020301013,20040322DALPHI,2004-03-22,PHI,DAL
0020301014,20040322CHIIND,2004-03-22,IND,CHI
0020301015,20040322ATLNYK,2004-03-22,NYK,ATL
0020301016,20040322LACDEN,2004-03-22,DEN,LAC
0020301017,20040322HOUPOR,2004-03-22,POR,HOU
0020301018,20040323PHXCLE,2004-03-23,CLE,PHX
0020301019,20040323DETNOH,2004-03-23,NOP,DET
0020301020,20040323SASMIN,2004-03-23,MIN,SAS
0020301021,20040323TORMEM,2004-03-23,MEM,TOR
0020301022,20040323NJNCHI,2004-03-23,CHI,BKN
0020301023,20040323WASUTA,2004-03-23,UTA,WAS
0020301024,20040323MILSAC,2004-03-23,SAC,MIL
0020301025,20040324PHXPHI,2004-03-24,PHI,PHX
0020301026,20040324MIAORL,2004-03-24,ORL,MIA
0020301027,20040324MEMNYK,2004-03-24,NYK,MEM
0020301028,20040324DALIND,2004-03-24,IND,DAL
0020301029,20040324TORHOU,2004-03-24,HOU,TOR
0020301030,20040324MINDEN,2004-03-24,DEN,MIN
0020301031,20040324LACPOR,2004-03-24,POR,LAC
0020301032,20040324UTASEA,2004-03-24,OKC,UTA
0020301033,20040324SACLAL,2004-03-24,LAL,SAC
0020301034,20040324MILGSW,2004-03-24,GSW,MIL
0020301035,20040325NOHATL,2004-03-25,ATL,NOP
0020301036,20040325DETSAS,2004-03-25,SAS,DET
0020301037,20040325WASLAC,2004-03-25,LAC,WAS
0020301038,20040326CLEPHI,2004-03-26,PHI,CLE
0020301039,20040326INDORL,2004-03-26,ORL,IND
0020301040,20040326TORNYK,2004-03-26,NYK,TOR
0020301041,20040326DALMIA,2004-03-26,MIA,DAL
0020301042,20040326NJNBOS,2004-03-26,BOS,BKN
0020301043,20040326PHXNOH,2004-03-26,NOP,PHX
0020301044,20040326HOUMEM,2004-03-26,MEM,HOU
0020301045,20040326MILCHI,2004-03-26,CHI,MIL
0020301046,20040326MINLAL,2004-03-26,LAL,MIN
0020301047,20040326WASGSW,2004-03-26,GSW,WAS
0020301048,20040326DENSEA,2004-03-26,OKC,DEN
0020301049,20040327CHIATL,2004-03-27,ATL,CHI
0020301050,20040327NJNCLE,2004-03-27,CLE,BKN
0020301051,20040327NYKDET,2004-03-27,DET,NYK
0020301052,20040327PHXSAS,2004-03-27,SAS,PHX
0020301053,20040327DENUTA,2004-03-27,UTA,DEN
0020301054,20040327SEAPOR,2004-03-27,POR,OKC
0020301055,20040327MINLAC,2004-03-27,LAC,MIN
0020301056,20040328MEMTOR,2004-03-28,TOR,MEM
0020301057,20040328DALORL,2004-03-28,ORL,DAL
0020301058,20040328HOUMIL,2004-03-28,MIL,HOU
0020301059,20040328MIAIND,2004-03-28,IND,MIA
0020301060,20040328PHIBOS,2004-03-28,BOS,PHI
0020301061,20040328LACGSW,2004-03-28,GSW,LAC
0020301062,20040328WASSAC,2004-03-28,SAC,WAS
0020301063,20040328UTALAL,2004-03-28,LAL,UTA
0020301064,20040329PORNYK,2004-03-29,NYK,POR
0020301065,20040329BOSNJN,2004-03-29,BKN,BOS
0020301066,20040329CHIMIA,2004-03-29,MIA,CHI
0020301067,20040329MEMATL,2004-03-29,ATL,MEM
0020301068,20040329MINHOU,2004-03-29,HOU,MIN
0020301069,20040329CLESAS,2004-03-29,SAS,CLE
0020301070,20040329WASPHX,2004-03-29,PHX,WAS
0020301071,20040330GSWPHI,2004-03-30,PHI,GSW
0020301072,20040330INDMIL,2004-03-30,MIL,IND
0020301073,20040330CLEDAL,2004-03-30,DAL,CLE
0020301074,20040330SEADEN,2004-03-30,DEN,OKC
0020301075,20040330NOHLAL,2004-03-30,LAL,NOP
0020301076,20040331PORBOS,2004-03-31,BOS,POR
0020301077,20040331NJNWAS,2004-03-31,WAS,BKN
0020301078,20040331CHIORL,2004-03-31,ORL,CHI
0020301079,20040331MILIND,2004-03-31,IND,MIL
0020301080,20040331MIAATL,2004-03-31,ATL,MIA
0020301081,20040331GSWTOR,2004-03-31,TOR,GSW
0020301082,20040331LACDET,2004-03-31,DET,LAC
0020301083,20040331SEAMIN,2004-03-31,MIN,OKC
0020301084,20040331SACSAS,2004-03-31,SAS,SAC
0020301085,20040331NOHUTA,2004-03-31,UTA,NOP
0020301086,20040401PORPHI,2004-04-01,PHI,POR
0020301087,20040401SACDAL,2004-04-01,DAL,SAC
0020301088,20040401HOULAL,2004-04-01,LAL,HOU
0020301089,20040402ATLORL,2004-04-02,ORL,ATL
0020301090,20040402GSWBOS,2004-04-02,BOS,GSW
0020301091,20040402TORIND,2004-04-02,IND,TOR
0020301092,20040402NYKNJN,2004-04-02,BKN,NYK
0020301093,20040402MIADET,2004-04-02,DET,MIA
0020301094,20040402WASMIN,2004-04-02,MIN,WAS
0020301095,20040402PHXMEM,2004-04-02,MEM,PHX
0020301096,20040402LACCHI,2004-04-02,CHI,LAC
0020301097,20040402CLEMIL,2004-04-02,MIL,CLE
0020301098,20040402HOUDEN,2004-04-02,DEN,HOU
0020301099,20040402SASUTA,2004-04-02,UTA,SAS
0020301100,20040402LALSEA,2004-04-02,OKC,LAL
0020301101,20040403NYKPHI,2004-04-03,PHI,NYK
0020301102,20040403GSWCLE,2004-04-03,CLE,GSW
0020301103,20040403MIACHI,2004-04-03,CHI,MIA
