gid,gcode,date,home,home_score,away,away_score,national_tv
0022000343,20210205/NOPIND,2021-02-05,IND,113,NOP,114,NA
0022000344,20210205/CHIORL,2021-02-05,ORL,123,CHI,119,NA
0022000345,20210205/TORBKN,2021-02-05,BKN,117,TOR,123,ESPN
0022000346,20210205/MILCLE,2021-02-05,CLE,105,MIL,123,NA
0022000347,20210205/WASMIA,2021-02-05,MIA,122,WAS,95,NA
0022000348,20210205/MINOKC,2021-02-05,OKC,103,MIN,106,NA
0022000349,20210205/DETPHX,2021-02-05,PHX,109,DET,92,NA
0022000350,20210205/BOSLAC,2021-02-05,LAC,115,BOS,119,ESPN
0022000351,20210206/PORNYK,2021-02-06,NYK,110,POR,99,NA
0022000352,20210206/DENSAC,2021-02-06,SAC,119,DEN,114,NBA TV
0022000353,20210206/CHIORL,2021-02-06,ORL,92,CHI,118,NA
0022000354,20210206/BKNPHI,2021-02-06,PHI,124,BKN,108,NA
0022000355,20210206/MEMNOP,2021-02-06,NOP,118,MEM,109,NA
0022000356,20210206/TORATL,2021-02-06,ATL,132,TOR,121,NA
0022000357,20210206/MILCLE,2021-02-06,CLE,99,MIL,124,NA
0022000358,20210206/SASHOU,2021-02-06,HOU,106,SAS,111,NA
0022000359,20210206/MINOKC,2021-02-06,OKC,120,MIN,118,NA
0022000360,20210206/GSWDAL,2021-02-06,DAL,134,GSW,132,ABC
0022000361,20210206/DETLAL,2021-02-06,LAL,135,DET,129,NA
0022000215,20210207/WASCHA,2021-02-07,CHA,119,WAS,97,NA
0022000363,20210207/UTAIND,2021-02-07,IND,95,UTA,103,NA
0022000364,20210207/MIANYK,2021-02-07,NYK,103,MIA,109,NA
0022000365,20210207/BOSPHX,2021-02-07,PHX,100,BOS,91,NBA TV
0022000366,20210207/SACLAC,2021-02-07,LAC,110,SAC,113,NA
0022000367,20210208/HOUCHA,2021-02-08,CHA,119,HOU,94,NBA TV
0022000368,20210208/WASCHI,2021-02-08,CHI,101,WAS,105,NA
0022000369,20210208/TORMEM,2021-02-08,MEM,113,TOR,128,NA
0022000370,20210208/MINDAL,2021-02-08,DAL,127,MIN,122,NA
0022000371,20210208/GSWSAS,2021-02-08,SAS,105,GSW,100,NA
0022000372,20210208/CLEPHX,2021-02-08,PHX,119,CLE,113,NA
0022000373,20210208/MILDEN,2021-02-08,DEN,112,MIL,125,NBA TV
0022000374,20210208/OKCLAL,2021-02-08,LAL,119,OKC,112,NA
0022000375,20210209/BKNDET,2021-02-09,DET,122,BKN,111,NA
0022000376,20210209/NYKMIA,2021-02-09,MIA,98,NYK,96,NA
0022000377,20210209/HOUNOP,2021-02-09,NOP,130,HOU,101,TNT
0022000378,20210209/GSWSAS,2021-02-09,SAS,91,GSW,114,NA
0022000379,20210209/BOSUTA,2021-02-09,UTA,122,BOS,108,TNT
0022000380,20210209/ORLPOR,2021-02-09,POR,106,ORL,97,NA
0022000381,20210209/PHISAC,2021-02-09,SAC,111,PHI,119,NA
0022000382,20210210/TORWAS,2021-02-10,WAS,115,TOR,137,NA
0022000383,20210210/INDBKN,2021-02-10,BKN,104,IND,94,NA
0022000384,20210210/ATLDAL,2021-02-10,DAL,118,ATL,117,ESPN
0022000385,20210210/NOPCHI,2021-02-10,CHI,129,NOP,116,NA
0022000386,20210210/CHAMEM,2021-02-10,MEM,130,CHA,114,NA
0022000387,20210210/LACMIN,2021-02-10,MIN,112,LAC,119,NA
0022000388,20210210/CLEDEN,2021-02-10,DEN,133,CLE,95,NA
0022000389,20210210/MILPHX,2021-02-10,PHX,125,MIL,124,ESPN
0022000390,20210210/OKCLAL,2021-02-10,LAL,114,OKC,113,NA
0022000391,20210211/INDDET,2021-02-11,DET,95,IND,111,NA
0022000392,20210211/MIAHOU,2021-02-11,HOU,94,MIA,101,TNT
0022000393,20210211/ORLGSW,2021-02-11,GSW,111,ORL,105,NA
0022000394,20210211/PHIPOR,2021-02-11,POR,118,PHI,114,TNT
0022000398,20210211/TORBOS,2021-02-11,BOS,120,TOR,106,NA
0022000395,20210212/MINCHA,2021-02-12,CHA,120,MIN,114,NA
0022000396,20210212/NYKWAS,2021-02-12,WAS,91,NYK,109,NA
0022000397,20210212/SASATL,2021-02-12,ATL,114,SAS,125,NA
0022000399,20210212/NOPDAL,2021-02-12,DAL,143,NOP,130,ESPN
0022000400,20210212/LACCHI,2021-02-12,CHI,106,LAC,125,NA
0022000401,20210212/OKCDEN,2021-02-12,DEN,97,OKC,95,NA
0022000402,20210212/MILUTA,2021-02-12,UTA,129,MIL,115,NA
0022000403,20210212/MEMLAL,2021-02-12,LAL,115,MEM,105,ESPN
0022000404,20210212/CLEPOR,2021-02-12,POR,129,CLE,110,NA
0022000405,20210212/ORLSAC,2021-02-12,SAC,112,ORL,123,NA
0022000412,20210212/DETBOS,2021-02-12,BOS,102,DET,108,NA
0022000406,20210213/PHIPHX,2021-02-13,PHX,120,PHI,111,NBA TV
0022000407,20210213/INDATL,2021-02-13,ATL,113,IND,125,NA
0022000408,20210213/HOUNYK,2021-02-13,NYK,121,HOU,99,NA
0022000409,20210213/BKNGSW,2021-02-13,GSW,117,BKN,134,ABC
0022000410,20210213/MIAUTA,2021-02-13,UTA,112,MIA,94,NA
0022000411,20210214/PORDAL,2021-02-14,DAL,118,POR,121,ESPN
0022000413,20210214/MINTOR,2021-02-14,TOR,112,MIN,116,NA
0022000414,20210214/SASCHA,2021-02-14,CHA,110,SAS,122,NA
0022000415,20210214/MILOKC,2021-02-14,OKC,114,MIL,109,NA
0022000416,20210214/LALDEN,2021-02-14,DEN,122,LAL,105,ESPN
0022000417,20210214/ORLPHX,2021-02-14,PHX,109,ORL,90,NA
0022000418,20210214/MEMSAC,2021-02-14,SAC,110,MEM,124,NA
0022000419,20210214/CLELAC,2021-02-14,LAC,128,CLE,111,NBA TV
0022000560,20210214/BOSWAS,2021-02-14,WAS,104,BOS,91,NBA TV
0022000561,20210214/NOPDET,2021-02-14,DET,123,NOP,112,NA
0022000420,20210215/CHIIND,2021-02-15,IND,112,CHI,120,NA
0022000421,20210215/HOUWAS,2021-02-15,WAS,131,HOU,119,NBA TV
0022000422,20210215/ATLNYK,2021-02-15,NYK,123,ATL,112,NA
0022000423,20210215/PHIUTA,2021-02-15,UTA,134,PHI,123,NA
0022000424,20210215/CLEGSW,2021-02-15,GSW,129,CLE,98,NA
0022000425,20210215/MIALAC,2021-02-15,LAC,125,MIA,118,NBA TV
0022000426,20210215/BKNSAC,2021-02-15,SAC,125,BKN,136,NA
0022000427,20210216/DENBOS,2021-02-16,BOS,112,DEN,99,NA
0022000429,20210216/NOPMEM,2021-02-16,MEM,113,NOP,144,TNT
0022000430,20210216/TORMIL,2021-02-16,MIL,113,TOR,124,NA
0022000431,20210216/LALMIN,2021-02-16,MIN,104,LAL,112,NA
0022000432,20210216/POROKC,2021-02-16,OKC,104,POR,115,NA
0022000433,20210216/BKNPHX,2021-02-16,PHX,124,BKN,128,TNT
0022000436,20210217/NYKORL,2021-02-17,ORL,107,NYK,89,NA
0022000437,20210217/DENWAS,2021-02-17,WAS,130,DEN,128,NA
0022000438,20210217/ATLBOS,2021-02-17,BOS,114,ATL,122,NA
0022000439,20210217/HOUPHI,2021-02-17,PHI,118,HOU,113,ESPN
0022000440,20210217/INDMIN,2021-02-17,MIN,128,IND,134,NA
0022000441,20210217/PORNOP,2021-02-17,NOP,124,POR,126,NA
0022000443,20210217/MIAGSW,2021-02-17,GSW,120,MIA,112,ESPN
0022000444,20210217/UTALAC,2021-02-17,LAC,96,UTA,114,NA
0022000562,20210217/OKCMEM,2021-02-17,MEM,122,OKC,113,NA
0022000564,20210217/DETCHI,2021-02-17,CHI,105,DET,102,NA
0022000445,20210218/TORMIL,2021-02-18,MIL,96,TOR,110,TNT
0022000446,20210218/BKNLAL,2021-02-18,LAL,98,BKN,109,TNT
0022000447,20210218/MIASAC,2021-02-18,SAC,110,MIA,118,NA
0022000449,20210219/GSWORL,2021-02-19,ORL,124,GSW,120,NA
0022000450,20210219/CHIPHI,2021-02-19,PHI,112,CHI,105,ESPN
0022000451,20210219/ATLBOS,2021-02-19,BOS,121,ATL,109,NA
0022000452,20210219/DETMEM,2021-02-19,MEM,109,DET,95,NA
0022000453,20210219/OKCMIL,2021-02-19,MIL,98,OKC,85,NA
0022000454,20210219/TORMIN,2021-02-19,MIN,81,TOR,86,NA
0022000455,20210219/PHXNOP,2021-02-19,NOP,114,PHX,132,NA
0022000457,20210219/UTALAC,2021-02-19,LAC,116,UTA,112,ESPN
0022000563,20210219/DENCLE,2021-02-19,CLE,103,DEN,120,NA
0022000459,20210220/GSWCHA,2021-02-20,CHA,102,GSW,100,NA
0022000460,20210220/SACCHI,2021-02-20,CHI,122,SAC,114,NA
0022000462,20210220/PHXMEM,2021-02-20,MEM,97,PHX,128,NA
0022000463,20210220/MIALAL,2021-02-20,LAL,94,MIA,96,ABC
0022000464,20210220/WASPOR,2021-02-20,POR,111,WAS,118,NA
0022000465,20210221/BOSNOP,2021-02-21,NOP,120,BOS,115,ABC
0022000466,20210221/OKCCLE,2021-02-21,CLE,101,OKC,117,NA
0022000467,20210221/DETORL,2021-02-21,ORL,105,DET,96,NA
0022000468,20210221/PHITOR,2021-02-21,TOR,110,PHI,103,NA
0022000469,20210221/MINNYK,2021-02-21,NYK,103,MIN,99,NA
0022000470,20210221/DENATL,2021-02-21,ATL,123,DEN,115,NA
0022000471,20210221/SACMIL,2021-02-21,MIL,128,SAC,115,NA
0022000472,20210221/BKNLAC,2021-02-21,LAC,108,BKN,112,ESPN
0022000474,20210222/CHIHOU,2021-02-22,HOU,100,CHI,120,NA
0022000475,20210222/MIAOKC,2021-02-22,OKC,94,MIA,108,NA
0022000476,20210222/MEMDAL,2021-02-22,DAL,102,MEM,92,NA
0022000477,20210222/PORPHX,2021-02-22,PHX,132,POR,100,NA
0022000478,20210222/CHAUTA,2021-02-22,UTA,132,CHA,110,NA
0022000479,20210222/WASLAL,2021-02-22,LAL,124,WAS,127,NBA TV
0022000480,20210223/ATLCLE,2021-02-23,CLE,112,ATL,111,NA
0022000481,20210223/DETORL,2021-02-23,ORL,93,DET,105,NA
0022000482,20210223/SACBKN,2021-02-23,BKN,127,SAC,118,NA
0022000483,20210223/GSWNYK,2021-02-23,NYK,106,GSW,114,NA
0022000484,20210223/PHITOR,2021-02-23,TOR,102,PHI,109,NA
0022000485,20210223/BOSDAL,2021-02-23,DAL,110,BOS,107,TNT
0022000486,20210223/MINMIL,2021-02-23,MIL,139,MIN,112,NA
0022000487,20210223/PORDEN,2021-02-23,DEN,111,POR,106,TNT
0022000488,20210223/WASLAC,2021-02-23,LAC,135,WAS,116,NA
0022000489,20210224/GSWIND,2021-02-24,IND,107,GSW,111,ESPN
0022000490,20210224/BOSATL,2021-02-24,ATL,127,BOS,112,NA
0022000491,20210224/HOUCLE,2021-02-24,CLE,112,HOU,96,NA
0022000492,20210224/TORMIA,2021-02-24,MIA,116,TOR,108,NA
0022000493,20210224/MINCHI,2021-02-24,CHI,133,MIN,126,NA
0022000494,20210224/DETNOP,2021-02-24,NOP,128,DET,118,NA
0022000495,20210224/SASOKC,2021-02-24,OKC,102,SAS,99,NA
0022000496,20210224/CHAPHX,2021-02-24,PHX,121,CHA,124,NA
0022000497,20210224/LALUTA,2021-02-24,UTA,114,LAL,89,ESPN
0022000498,20210225/DALPHI,2021-02-25,PHI,111,DAL,97,TNT
0022000499,20210225/ORLBKN,2021-02-25,BKN,129,ORL,92,NA
0022000500,20210225/SACNYK,2021-02-25,NYK,140,SAC,121,NA
0022000501,20210225/LACMEM,2021-02-25,MEM,122,LAC,94,NA
0022000502,20210225/WASDEN,2021-02-25,DEN,110,WAS,112,NA
0022000503,20210225/NOPMIL,2021-02-25,MIL,129,NOP,125,TNT
0022000504,20210226/SACDET,2021-02-26,DET,107,SAC,110,NA
0022000505,20210226/INDBOS,2021-02-26,BOS,118,IND,112,ESPN
0022000506,20210226/HOUTOR,2021-02-26,TOR,122,HOU,111,NA
0022000507,20210226/UTAMIA,2021-02-26,MIA,124,UTA,116,NA
0022000508,20210226/PHXCHI,2021-02-26,CHI,97,PHX,106,NA
0022000509,20210226/LACMEM,2021-02-26,MEM,99,LAC,119,NA
0022000510,20210226/ATLOKC,2021-02-26,OKC,118,ATL,109,NA
0022000511,20210226/CHAGSW,2021-02-26,GSW,130,CHA,121,NA
0022000512,20210226/PORLAL,2021-02-26,LAL,102,POR,93,ESPN
0022000513,20210227/CLEPHI,2021-02-27,PHI,109,CLE,112,NA
0022000514,20210227/NOPSAS,2021-02-27,SAS,117,NOP,114,NA
0022000515,20210227/INDNYK,2021-02-27,NYK,110,IND,107,NA
0022000516,20210227/UTAORL,2021-02-27,ORL,109,UTA,124,NA
0022000517,20210227/MINWAS,2021-02-27,WAS,128,MIN,112,NA
0022000518,20210227/DENOKC,2021-02-27,OKC,96,DEN,126,NA
0022000519,20210227/DALBKN,2021-02-27,BKN,98,DAL,115,ABC
0022000520,20210228/LACMIL,2021-02-28,MIL,105,LAC,100,ABC
0022000521,20210228/NYKDET,2021-02-28,DET,90,NYK,109,NA
0022000522,20210228/ATLMIA,2021-02-28,MIA,109,ATL,99,NA
0022000524,20210228/WASBOS,2021-02-28,BOS,111,WAS,110,NA
0022000525,20210228/MEMHOU,2021-02-28,HOU,84,MEM,133,NA
0022000526,20210228/PHXMIN,2021-02-28,MIN,99,PHX,118,NA
0022000527,20210228/GSWLAL,2021-02-28,LAL,117,GSW,91,ESPN
0022000528,20210228/CHASAC,2021-02-28,SAC,126,CHA,127,NA
0022000529,20210301/DALORL,2021-03-01,ORL,124,DAL,130,NA
0022000530,20210301/INDPHI,2021-03-01,PHI,130,IND,114,NA
0022000531,20210301/DENCHI,2021-03-01,CHI,112,DEN,118,NA
0022000532,20210301/CLEHOU,2021-03-01,HOU,90,CLE,101,NA
0022000533,20210301/UTANOP,2021-03-01,NOP,129,UTA,124,NBA TV
0022000534,20210301/BKNSAS,2021-03-01,SAS,113,BKN,124,NA
0022000535,20210301/CHAPOR,2021-03-01,POR,123,CHA,111,NBA TV
0022000536,20210302/MEMWAS,2021-03-02,WAS,111,MEM,125,NA
0022000537,20210302/LACBOS,2021-03-02,BOS,117,LAC,112,TNT
0022000538,20210302/ATLMIA,2021-03-02,MIA,80,ATL,94,NA
0022000540,20210302/DENMIL,2021-03-02,MIL,97,DEN,128,NA
0022000541,20210302/NYKSAS,2021-03-02,SAS,119,NYK,93,NA
0022000542,20210302/PHXLAL,2021-03-02,LAL,104,PHX,114,TNT
0022000539,20210303/DETTOR,2021-03-03,TOR,105,DET,129,NA
0022000543,20210303/INDCLE,2021-03-03,CLE,111,IND,114,NA
0022000544,20210303/ATLORL,2021-03-03,ORL,112,ATL,115,NA
0022000545,20210303/UTAPHI,2021-03-03,PHI,131,UTA,123,NA
0022000546,20210303/BKNHOU,2021-03-03,HOU,114,BKN,132,ESPN
0022000547,20210303/CHAMIN,2021-03-03,MIN,102,CHA,135,NA
0022000548,20210303/CHINOP,2021-03-03,NOP,124,CHI,128,NA
0022000549,20210303/OKCDAL,2021-03-03,DAL,87,OKC,78,NA
0022000550,20210303/GSWPOR,2021-03-03,POR,108,GSW,106,ESPN
0022000551,20210303/LALSAC,2021-03-03,SAC,123,LAL,120,NA
0022000185,20210304/GSWPHX,2021-03-04,PHX,120,GSW,98,NA
0022000552,20210304/TORBOS,2021-03-04,BOS,132,TOR,125,NA
0022000553,20210304/DENIND,2021-03-04,IND,103,DEN,113,NA
0022000554,20210304/LACWAS,2021-03-04,WAS,119,LAC,117,NA
0022000555,20210304/MILMEM,2021-03-04,MEM,111,MIL,112,NA
0022000556,20210304/OKCSAS,2021-03-04,SAS,102,OKC,107,NA
0022000557,20210304/MIANOP,2021-03-04,NOP,93,MIA,103,TNT
0022000558,20210304/SACPOR,2021-03-04,POR,123,SAC,119,NA
0022000565,20210304/DETNYK,2021-03-04,NYK,114,DET,104,NA
0032000001,20210307/LBNDRT,2021-03-07,DRT,150,LBN,170,TNT OT
0022000566,20210310/WASMEM,2021-03-10,MEM,127,WAS,112,NA
0022000567,20210310/SASDAL,2021-03-10,DAL,115,SAS,104,NBA TV
0022000568,20210311/DETCHA,2021-03-11,CHA,105,DET,102,NA
0022000569,20210311/BOSBKN,2021-03-11,BKN,121,BOS,109,TNT
0022000570,20210311/ATLTOR,2021-03-11,TOR,120,ATL,121,NA
0022000571,20210311/ORLMIA,2021-03-11,MIA,111,ORL,103,NA
0022000572,20210311/PHICHI,2021-03-11,CHI,105,PHI,127,NA
0022000573,20210311/NYKMIL,2021-03-11,MIL,134,NYK,101,NA
0022000574,20210311/MINNOP,2021-03-11,NOP,105,MIN,135,NA
0022000575,20210311/DALOKC,2021-03-11,OKC,116,DAL,108,NA
0022000576,20210311/GSWLAC,2021-03-11,LAC,130,GSW,104,TNT
0022000577,20210311/PHXPOR,2021-03-11,POR,121,PHX,127,NA
0022000578,20210311/HOUSAC,2021-03-11,SAC,125,HOU,105,NA
0022000579,20210312/PHIWAS,2021-03-12,WAS,101,PHI,127,NA
0022000580,20210312/DENMEM,2021-03-12,MEM,102,DEN,103,NBA TV
0022000581,20210312/CLENOP,2021-03-12,NOP,116,CLE,82,NA
0022000582,20210312/MIACHI,2021-03-12,CHI,90,MIA,101,NA
0022000583,20210312/ORLSAS,2021-03-12,SAS,104,ORL,77,NA
0022000584,20210312/HOUUTA,2021-03-12,UTA,114,HOU,99,NA
0022000585,20210312/INDLAL,2021-03-12,LAL,105,IND,100,NBA TV
0022000194,20210313/INDPHX,2021-03-13,PHX,111,IND,122,NA
0022000586,20210313/NYKOKC,2021-03-13,OKC,97,NYK,119,NBA TV
0022000587,20210313/DETBKN,2021-03-13,BKN,100,DET,95,NBA TV
0022000588,20210313/TORCHA,2021-03-13,CHA,114,TOR,104,NA
0022000589,20210313/MILWAS,2021-03-13,WAS,119,MIL,125,NA
0022000590,20210313/SACATL,2021-03-13,ATL,121,SAC,106,NA
0022000591,20210313/PORMIN,2021-03-13,MIN,121,POR,125,NA
0022000592,20210313/DALDEN,2021-03-13,DEN,103,DAL,116,NBA TV
0022000593,20210314/MEMOKC,2021-03-14,OKC,128,MEM,122,NA
0022000594,20210314/UTAGSW,2021-03-14,GSW,131,UTA,119,NBA TV
0022000595,20210314/SASPHI,2021-03-14,PHI,134,SAS,99,NBA TV
0022000596,20210314/MIAORL,2021-03-14,ORL,97,MIA,102,NA
0022000597,20210314/CLEATL,2021-03-14,ATL,100,CLE,82,NA
0022000598,20210314/BOSHOU,2021-03-14,HOU,107,BOS,134,NA
0022000599,20210314/PORMIN,2021-03-14,MIN,114,POR,112,NA
0022000600,20210314/TORCHI,2021-03-14,CHI,118,TOR,95,NA
0022000601,20210314/LACNOP,2021-03-14,NOP,135,LAC,115,ESPN
0022000428,20210315/SASDET,2021-03-15,DET,99,SAS,109,NA
0022000602,20210315/SACCHA,2021-03-15,CHA,122,SAC,116,NA
0022000603,20210315/MILWAS,2021-03-15,WAS,122,MIL,133,NA
0022000604,20210315/NYKBKN,2021-03-15,BKN,117,NYK,112,ESPN
0022000605,20210315/LACDAL,2021-03-15,DAL,99,LAC,109,NA
0022000606,20210315/INDDEN,2021-03-15,DEN,121,IND,106,NA
0022000607,20210315/MEMPHX,2021-03-15,PHX,122,MEM,99,NA
0022000608,20210315/LALGSW,2021-03-15,GSW,97,LAL,128,ESPN
0022000609,20210316/UTABOS,2021-03-16,BOS,109,UTA,117,TNT
0022000610,20210316/CLEMIA,2021-03-16,MIA,113,CLE,98,NA
0022000611,20210316/NYKPHI,2021-03-16,PHI,99,NYK,96,NA
0022000612,20210316/OKCCHI,2021-03-16,CHI,123,OKC,102,NA
0022000613,20210316/ATLHOU,2021-03-16,HOU,107,ATL,119,NA
0022000614,20210316/NOPPOR,2021-03-16,POR,125,NOP,124,TNT
0022000615,20210316/MINLAL,2021-03-16,LAL,137,MIN,121,NA
0022000616,20210317/TORDET,2021-03-17,DET,116,TOR,112,NA
0022000617,20210317/BKNIND,2021-03-17,IND,115,BKN,124,NA
0022000618,20210317/MILPHI,2021-03-17,PHI,105,MIL,109,ESPN
0022000619,20210317/SACWAS,2021-03-17,WAS,119,SAC,121,NA
0022000620,20210317/BOSCLE,2021-03-17,CLE,117,BOS,110,NA
0022000621,20210317/SASCHI,2021-03-17,CHI,99,SAS,106,NA
0022000622,20210317/GSWHOU,2021-03-17,HOU,94,GSW,108,NA
0022000623,20210317/MIAMEM,2021-03-17,MEM,89,MIA,85,NA
0022000624,20210317/CHADEN,2021-03-17,DEN,129,CHA,104,NA
0022000625,20210317/LACDAL,2021-03-17,DAL,105,LAC,89,ESPN
0022000166,20210318/UTAWAS,2021-03-18,WAS,131,UTA,122,NBA TV
0022000626,20210318/OKCATL,2021-03-18,ATL,116,OKC,93,NA
0022000627,20210318/ORLNYK,2021-03-18,NYK,94,ORL,93,NA
0022000628,20210318/MINPHX,2021-03-18,PHX,119,MIN,123,NA
0022000629,20210318/NOPPOR,2021-03-18,POR,101,NOP,93,NA
0022000630,20210318/CHALAL,2021-03-18,LAL,116,CHA,105,NBA TV
0022000435,20210319/SASCLE,2021-03-19,CLE,110,SAS,116,NA
0022000631,20210319/SACBOS,2021-03-19,BOS,96,SAC,107,NA
0022000632,20210319/INDMIA,2021-03-19,MIA,110,IND,137,NA
0022000633,20210319/BKNORL,2021-03-19,ORL,121,BKN,113,NA
0022000634,20210319/UTATOR,2021-03-19,TOR,112,UTA,115,NA
0022000635,20210319/DETHOU,2021-03-19,HOU,100,DET,113,NA
0022000636,20210319/GSWMEM,2021-03-19,MEM,103,GSW,116,NA
0022000637,20210319/CHIDEN,2021-03-19,DEN,131,CHI,127,NA
0022000638,20210319/MINPHX,2021-03-19,PHX,113,MIN,101,NA
0022000639,20210319/DALPOR,2021-03-19,POR,125,DAL,119,NBA TV
0022000640,20210320/ATLLAL,2021-03-20,LAL,94,ATL,99,NA
0022000641,20210320/SACPHI,2021-03-20,PHI,129,SAC,105,NA
0022000642,20210320/GSWMEM,2021-03-20,MEM,111,GSW,103,NBA TV
0022000643,20210320/SASMIL,2021-03-20,MIL,120,SAS,113,NA
0022000644,20210320/CHALAC,2021-03-20,LAC,125,CHA,98,NA
0022000016,20210321/OKCHOU,2021-03-21,HOU,112,OKC,114,NA
0022000167,20210321/ORLBOS,2021-03-21,BOS,112,ORL,96,NA
0022000645,20210321/INDMIA,2021-03-21,MIA,106,IND,109,NA
0022000646,20210321/NOPDEN,2021-03-21,DEN,108,NOP,113,NA
0022000647,20210321/WASBKN,2021-03-21,BKN,113,WAS,106,NBA TV
0022000648,20210321/TORCLE,2021-03-21,CLE,116,TOR,105,NA
0022000649,20210321/CHIDET,2021-03-21,DET,86,CHI,100,NA
0022000650,20210321/PHINYK,2021-03-21,NYK,100,PHI,101,NA
0022000651,20210321/LALPHX,2021-03-21,PHX,111,LAL,94,NBA TV
0022000652,20210321/DALPOR,2021-03-21,POR,92,DAL,132,NA
0022000653,20210322/SACCLE,2021-03-22,CLE,105,SAC,119,NA
0022000654,20210322/OKCMIN,2021-03-22,MIN,103,OKC,112,NA
0022000655,20210322/CHASAS,2021-03-22,SAS,97,CHA,100,NA
0022000656,20210322/UTACHI,2021-03-22,CHI,95,UTA,120,NA
0022000657,20210322/TORHOU,2021-03-22,HOU,117,TOR,99,NA
0022000658,20210322/BOSMEM,2021-03-22,MEM,132,BOS,126,NA
0022000659,20210322/INDMIL,2021-03-22,MIL,140,IND,113,NBA TV
0022000660,20210322/ATLLAC,2021-03-22,LAC,119,ATL,110,NA
0022000661,20210323/DENORL,2021-03-23,ORL,99,DEN,110,NA
0022000662,20210323/WASNYK,2021-03-23,NYK,131,WAS,113,NA
0022000663,20210323/LALNOP,2021-03-23,NOP,128,LAL,111,TNT
0022000664,20210323/PHXMIA,2021-03-23,MIA,100,PHX,110,NA
0022000665,20210323/PHIGSW,2021-03-23,GSW,98,PHI,108,TNT
0022000666,20210323/BKNPOR,2021-03-23,POR,112,BKN,116,NA
0022000667,20210324/DETIND,2021-03-24,IND,116,DET,111,NA
0022000668,20210324/DENTOR,2021-03-24,TOR,135,DEN,111,NA
0022000669,20210324/BOSMIL,2021-03-24,MIL,121,BOS,119,ESPN
0022000670,20210324/PHXORL,2021-03-24,ORL,112,PHX,111,NA
0022000671,20210324/CLECHI,2021-03-24,CHI,94,CLE,103,NA
0022000672,20210324/CHAHOU,2021-03-24,HOU,97,CHA,122,NA
0022000673,20210324/DALMIN,2021-03-24,MIN,108,DAL,128,NA
0022000674,20210324/MEMOKC,2021-03-24,OKC,107,MEM,116,NA
0022000675,20210324/LACSAS,2021-03-24,SAS,101,LAC,134,NA
0022000676,20210324/BKNUTA,2021-03-24,UTA,118,BKN,88,ESPN
0022000677,20210324/ATLSAC,2021-03-24,SAC,110,ATL,108,NA
0022000678,20210325/PORMIA,2021-03-25,MIA,122,POR,125,TNT
0022000679,20210325/WASNYK,2021-03-25,NYK,106,WAS,102,NA
0022000680,20210325/LACSAS,2021-03-25,SAS,85,LAC,98,NA
0022000681,20210325/PHILAL,2021-03-25,LAL,101,PHI,109,TNT
0022000682,20210325/GSWSAC,2021-03-25,SAC,141,GSW,119,NA
0022000683,20210326/BKNDET,2021-03-26,DET,111,BKN,113,NA
0022000684,20210326/PHXTOR,2021-03-26,TOR,100,PHX,104,NA
0022000685,20210326/BOSMIL,2021-03-26,MIL,114,BOS,122,ESPN
0022000686,20210326/MIACHA,2021-03-26,CHA,110,MIA,105,NA
0022000687,20210326/PORORL,2021-03-26,ORL,105,POR,112,NA
0022000688,20210326/HOUMIN,2021-03-26,MIN,107,HOU,101,NA
0022000689,20210326/DENNOP,2021-03-26,NOP,108,DEN,113,NA
0022000690,20210326/INDDAL,2021-03-26,DAL,94,IND,109,NA
0022000691,20210326/MEMUTA,2021-03-26,UTA,117,MEM,114,NA
0022000692,20210326/ATLGSW,2021-03-26,GSW,108,ATL,124,ESPN
0022000693,20210326/CLELAL,2021-03-26,LAL,100,CLE,86,NA
0022000694,20210327/DETWAS,2021-03-27,WAS,106,DET,92,NA
0022000695,20210327/NYKMIL,2021-03-27,MIL,96,NYK,102,NA
0022000696,20210327/HOUMIN,2021-03-27,MIN,107,HOU,129,NA
0022000697,20210327/CHISAS,2021-03-27,SAS,120,CHI,104,NA
0022000698,20210327/DALNOP,2021-03-27,NOP,112,DAL,103,NA
0022000699,20210327/BOSOKC,2021-03-27,OKC,94,BOS,111,NA
0022000700,20210327/MEMUTA,2021-03-27,UTA,126,MEM,110,NA
0022000701,20210327/PHILAC,2021-03-27,LAC,122,PHI,112,NBA TV
0022000702,20210327/CLESAC,2021-03-27,SAC,100,CLE,98,NA
0022000703,20210328/PHXCHA,2021-03-28,CHA,97,PHX,101,NA
0022000704,20210328/PORTOR,2021-03-28,TOR,117,POR,122,NA
0022000705,20210328/ATLDEN,2021-03-28,DEN,126,ATL,102,NBA TV
0022000706,20210328/ORLLAL,2021-03-28,LAL,96,ORL,93,NA
0022000707,20210329/INDWAS,2021-03-29,WAS,132,IND,124,NA
0022000708,20210329/NOPBOS,2021-03-29,BOS,109,NOP,115,NBA TV
0022000709,20210329/MINBKN,2021-03-29,BKN,112,MIN,107,NA
0022000710,20210329/MIANYK,2021-03-29,NYK,88,MIA,98,NA
0022000711,20210329/TORDET,2021-03-29,DET,118,TOR,104,NA
0022000712,20210329/MEMHOU,2021-03-29,HOU,110,MEM,120,NA
0022000713,20210329/DALOKC,2021-03-29,OKC,106,DAL,127,NA
0022000714,20210329/SACSAS,2021-03-29,SAS,115,SAC,132,NA
0022000715,20210329/CLEUTA,2021-03-29,UTA,114,CLE,75,NA
0022000716,20210329/CHIGSW,2021-03-29,GSW,116,CHI,102,NA
