gid,gcode,date,home,home_score,away,away_score,national_tv
0022301206,20231206/MEMDET,2023-12-06,DET,102,MEM,116,NA
0022301207,20231206/MIATOR,2023-12-06,TOR,103,MIA,112,NA
0022301208,20231206/PHIWAS,2023-12-06,WAS,126,PHI,131,NA
0022301209,20231206/BKNATL,2023-12-06,ATL,113,BKN,114,NA
0022301210,20231206/SASMIN,2023-12-06,MIN,102,SAS,94,ESPN
0022301211,20231206/CHACHI,2023-12-06,CHI,111,CHA,100,NA
0022301212,20231206/OKCHOU,2023-12-06,HOU,110,OKC,101,NA
0022301213,20231206/UTADAL,2023-12-06,DAL,147,UTA,97,NA
0022301214,20231206/PORGSW,2023-12-06,GSW,110,POR,106,NA
0022301215,20231206/DENLAC,2023-12-06,LAC,111,DEN,102,ESPN
0022301229,20231207/INDMIL,2023-12-07,MIL,119,IND,128,ESPN
0022301230,20231207/NOPLAL,2023-12-07,LAL,133,NOP,89,TNT/TBS/truTV
0022301216,20231208/TORCHA,2023-12-08,CHA,119,TOR,116,NA
0022301217,20231208/DETORL,2023-12-08,ORL,123,DET,91,NA
0022301218,20231208/ATLPHI,2023-12-08,PHI,125,ATL,114,NA
0022301219,20231208/WASBKN,2023-12-08,BKN,124,WAS,97,NA
0022301220,20231208/CLEMIA,2023-12-08,MIA,99,CLE,111,NA
0022301221,20231208/MINMEM,2023-12-08,MEM,103,MIN,127,NA
0022301222,20231208/GSWOKC,2023-12-08,OKC,138,GSW,136,NA
0022301223,20231208/CHISAS,2023-12-08,SAS,112,CHI,121,NA
0022301224,20231208/HOUDEN,2023-12-08,DEN,106,HOU,114,NA
0022301225,20231208/LACUTA,2023-12-08,UTA,103,LAC,117,ESPN
0022301226,20231208/DALPOR,2023-12-08,POR,112,DAL,125,NA
0022301227,20231208/NYKBOS,2023-12-08,BOS,133,NYK,123,NBA TV
0022301228,20231208/SACPHX,2023-12-08,PHX,106,SAC,114,NA
0062300001,20231209/INDLAL,2023-12-09,LAL,123,IND,109,ABC/ESPN2
0022300292,20231211/MIACHA,2023-12-11,CHA,114,MIA,116,NA
0022300293,20231211/INDDET,2023-12-11,DET,123,IND,131,NA
0022300294,20231211/CLEORL,2023-12-11,ORL,104,CLE,94,NA
0022300295,20231211/WASPHI,2023-12-11,PHI,146,WAS,101,NA
0022300296,20231211/DENATL,2023-12-11,ATL,122,DEN,129,NA
0022300297,20231211/TORNYK,2023-12-11,NYK,136,TOR,130,NA
0022300298,20231211/SASHOU,2023-12-11,HOU,93,SAS,82,NA
0022300299,20231211/DALMEM,2023-12-11,MEM,113,DAL,120,NBA TV
0022300300,20231211/CHIMIL,2023-12-11,MIL,133,CHI,129,NA
0022300301,20231211/MINNOP,2023-12-11,NOP,121,MIN,107,NA
0022300302,20231211/UTAOKC,2023-12-11,OKC,134,UTA,120,NA
0022300303,20231211/BKNSAC,2023-12-11,SAC,131,BKN,118,NA
0022300304,20231211/PORLAC,2023-12-11,LAC,132,POR,127,NA
0022300305,20231212/CLEBOS,2023-12-12,BOS,120,CLE,113,NA
0022300306,20231212/LALDAL,2023-12-12,DAL,127,LAL,125,TNT
0022300307,20231212/DENCHI,2023-12-12,CHI,106,DEN,114,NA
0022300308,20231212/GSWPHX,2023-12-12,PHX,119,GSW,116,TNT
0022300309,20231212/SACLAC,2023-12-12,LAC,119,SAC,99,NA
0022300310,20231213/PHIDET,2023-12-13,DET,111,PHI,129,NA
0022300311,20231213/NOPWAS,2023-12-13,WAS,122,NOP,142,NA
0022300312,20231213/CHAMIA,2023-12-13,MIA,115,CHA,104,NA
0022300313,20231213/ATLTOR,2023-12-13,TOR,135,ATL,128,NA
0022300314,20231213/MEMHOU,2023-12-13,HOU,117,MEM,104,NA
0022300315,20231213/INDMIL,2023-12-13,MIL,140,IND,126,NA
0022300316,20231213/LALSAS,2023-12-13,SAS,119,LAL,122,NBA TV
0022300317,20231213/BKNPHX,2023-12-13,PHX,112,BKN,116,NA
0022300318,20231213/NYKUTA,2023-12-13,UTA,117,NYK,113,NA
0022300319,20231214/CLEBOS,2023-12-14,BOS,116,CLE,107,NBA TV
0022300320,20231214/CHIMIA,2023-12-14,MIA,116,CHI,124,NA
0022300321,20231214/MINDAL,2023-12-14,DAL,101,MIN,119,NA
0022300322,20231214/BKNDEN,2023-12-14,DEN,124,BKN,101,NA
0022300323,20231214/UTAPOR,2023-12-14,POR,114,UTA,122,NA
0022300324,20231214/OKCSAC,2023-12-14,SAC,128,OKC,123,NA
0022300325,20231214/GSWLAC,2023-12-14,LAC,121,GSW,113,NBA TV
0022300326,20231215/NOPCHA,2023-12-15,CHA,107,NOP,112,NA
0022300327,20231215/DETPHI,2023-12-15,PHI,124,DET,92,NA
0022300328,20231215/INDWAS,2023-12-15,WAS,137,IND,123,NA
0022300329,20231215/ORLBOS,2023-12-15,BOS,128,ORL,111,NA
0022300330,20231215/ATLTOR,2023-12-15,TOR,104,ATL,125,NA
0022300331,20231215/LALSAS,2023-12-15,SAS,129,LAL,115,ESPN
0022300332,20231215/HOUMEM,2023-12-15,MEM,96,HOU,103,NA
0022300333,20231215/NYKPHX,2023-12-15,PHX,122,NYK,139,ESPN
0022300334,20231216/DETMIL,2023-12-16,MIL,146,DET,114,NA
0022300335,20231216/PHICHA,2023-12-16,CHA,82,PHI,135,NA
0022300336,20231216/ATLCLE,2023-12-16,CLE,127,ATL,119,NBA TV
0022300337,20231216/CHIMIA,2023-12-16,MIA,118,CHI,116,NA
0022300338,20231216/INDMIN,2023-12-16,MIN,127,IND,109,NA
0022300339,20231216/BKNGSW,2023-12-16,GSW,124,BKN,120,NA
0022300340,20231216/OKCDEN,2023-12-16,DEN,117,OKC,118,NA
0022300341,20231216/DALPOR,2023-12-16,POR,120,DAL,131,NA
0022300342,20231216/UTASAC,2023-12-16,SAC,125,UTA,104,NBA TV
0022300343,20231216/NYKLAC,2023-12-16,LAC,144,NYK,122,NA
0022300344,20231217/ORLBOS,2023-12-17,BOS,114,ORL,97,NA
0022300345,20231217/NOPSAS,2023-12-17,SAS,110,NOP,146,NA
0022300346,20231217/HOUMIL,2023-12-17,MIL,128,HOU,119,NA
0022300347,20231217/WASPHX,2023-12-17,PHX,112,WAS,108,NA
0022300348,20231217/GSWPOR,2023-12-17,POR,114,GSW,118,NA
0022300349,20231218/HOUCLE,2023-12-18,CLE,135,HOU,130,NA
0022300350,20231218/LACIND,2023-12-18,IND,127,LAC,151,NA
0022300351,20231218/CHIPHI,2023-12-18,PHI,104,CHI,108,NA
0022300352,20231218/DETATL,2023-12-18,ATL,130,DET,124,NA
0022300353,20231218/MINMIA,2023-12-18,MIA,108,MIN,112,NA
0022300354,20231218/CHATOR,2023-12-18,TOR,114,CHA,99,NA
0022300355,20231218/MEMOKC,2023-12-18,OKC,116,MEM,97,NA
0022300356,20231218/DALDEN,2023-12-18,DEN,130,DAL,104,NBA TV
0022300357,20231218/BKNUTA,2023-12-18,UTA,125,BKN,108,NA
0022300358,20231218/WASSAC,2023-12-18,SAC,143,WAS,131,NA
0022300359,20231218/NYKLAL,2023-12-18,LAL,109,NYK,114,NA
0022300360,20231219/MEMNOP,2023-12-19,NOP,113,MEM,115,TNT
0022300361,20231219/SASMIL,2023-12-19,MIL,132,SAS,119,NA
0022300362,20231219/BOSGSW,2023-12-19,GSW,132,BOS,126,TNT
0022300363,20231219/PHXPOR,2023-12-19,POR,109,PHX,104,NA
0022300364,20231220/UTACLE,2023-12-20,CLE,124,UTA,116,NA
0022300365,20231220/CHAIND,2023-12-20,IND,144,CHA,113,NA
0022300366,20231220/MIAORL,2023-12-20,ORL,106,MIA,115,NA
0022300367,20231220/MINPHI,2023-12-20,PHI,127,MIN,113,NBA TV
0022300368,20231220/NYKBKN,2023-12-20,BKN,102,NYK,121,NA
0022300369,20231220/DENTOR,2023-12-20,TOR,104,DEN,113,NA
0022300370,20231220/LALCHI,2023-12-20,CHI,124,LAL,108,NA
0022300371,20231220/ATLHOU,2023-12-20,HOU,127,ATL,134,NA
0022300372,20231220/LACDAL,2023-12-20,DAL,111,LAC,120,NA
0022300373,20231220/BOSSAC,2023-12-20,SAC,119,BOS,144,NBA TV
0022300374,20231221/UTADET,2023-12-21,DET,111,UTA,119,NA
0022300375,20231221/NOPCLE,2023-12-21,CLE,104,NOP,123,NA
0022300376,20231221/SASCHI,2023-12-21,CHI,114,SAS,95,NA
0022300377,20231221/INDMEM,2023-12-21,MEM,116,IND,103,NA
0022300378,20231221/ORLMIL,2023-12-21,MIL,118,ORL,114,NA
0022300379,20231221/LACOKC,2023-12-21,OKC,134,LAC,115,NA
0022300380,20231221/LALMIN,2023-12-21,MIN,118,LAL,111,NBA TV
0022300381,20231221/WASPOR,2023-12-21,POR,117,WAS,118,NA
0022300382,20231222/TORPHI,2023-12-22,PHI,121,TOR,111,NA
0022300383,20231222/DENBKN,2023-12-22,BKN,117,DEN,122,NBA TV
0022300384,20231222/ATLMIA,2023-12-22,MIA,122,ATL,113,NA
0022300385,20231222/DALHOU,2023-12-22,HOU,122,DAL,96,NA
0022300386,20231222/WASGSW,2023-12-22,GSW,129,WAS,118,ESPN
0022300387,20231222/PHXSAC,2023-12-22,SAC,120,PHX,105,NA
0022300388,20231223/MILNYK,2023-12-23,NYK,111,MIL,130,NBA TV
0022300389,20231223/BOSLAC,2023-12-23,LAC,108,BOS,145,NA
0022300390,20231223/DENCHA,2023-12-23,CHA,95,DEN,102,NA
0022300391,20231223/ORLIND,2023-12-23,IND,110,ORL,117,NA
0022300392,20231223/HOUNOP,2023-12-23,NOP,104,HOU,106,NA
0022300393,20231223/MEMATL,2023-12-23,ATL,119,MEM,125,NA
0022300394,20231223/DETBKN,2023-12-23,BKN,126,DET,115,NA
0022300395,20231223/UTATOR,2023-12-23,TOR,119,UTA,126,NA
0022300396,20231223/CLECHI,2023-12-23,CHI,95,CLE,109,NA
0022300397,20231223/LALOKC,2023-12-23,OKC,120,LAL,129,NA
0022300398,20231223/SASDAL,2023-12-23,DAL,144,SAS,119,NA
0022300399,20231223/PORGSW,2023-12-23,GSW,126,POR,106,NA
0022300400,20231223/MINSAC,2023-12-23,SAC,98,MIN,110,NA
0022300401,20231225/MILNYK,2023-12-25,NYK,129,MIL,122,ESPN
0022300402,20231225/GSWDEN,2023-12-25,DEN,120,GSW,114,ABC/ESPN
0022300403,20231225/BOSLAL,2023-12-25,LAL,115,BOS,126,ABC/ESPN
0022300404,20231225/PHIMIA,2023-12-25,MIA,119,PHI,113,ESPN
0022300405,20231225/DALPHX,2023-12-25,PHX,114,DAL,128,ESPN
0022300406,20231226/BKNDET,2023-12-26,DET,112,BKN,118,NA
0022300407,20231226/ORLWAS,2023-12-26,WAS,119,ORL,127,NA
0022300408,20231226/ATLCHI,2023-12-26,CHI,118,ATL,113,NA
0022300409,20231226/INDHOU,2023-12-26,HOU,117,IND,123,NBA TV
0022300410,20231226/MEMNOP,2023-12-26,NOP,115,MEM,116,NA
0022300411,20231226/MINOKC,2023-12-26,OKC,129,MIN,106,NA
0022300412,20231226/UTASAS,2023-12-26,SAS,118,UTA,130,NA
0022300413,20231226/SACPOR,2023-12-26,POR,130,SAC,113,NA
0022300414,20231226/CHALAC,2023-12-26,LAC,113,CHA,104,NBA TV
0022300415,20231227/PHIORL,2023-12-27,ORL,92,PHI,112,NA
0022300416,20231227/TORWAS,2023-12-27,WAS,102,TOR,132,NBA TV
0022300417,20231227/MILBKN,2023-12-27,BKN,122,MIL,144,NA
0022300418,20231227/PHXHOU,2023-12-27,HOU,113,PHX,129,NA
0022300419,20231227/NYKOKC,2023-12-27,OKC,129,NYK,120,NA
0022300420,20231227/CLEDAL,2023-12-27,DAL,110,CLE,113,NA
0022300421,20231228/DETBOS,2023-12-28,BOS,128,DET,122,NBA TV
0022300422,20231228/INDCHI,2023-12-28,CHI,104,IND,120,NA
0022300423,20231228/DALMIN,2023-12-28,MIN,118,DAL,110,NA
0022300424,20231228/UTANOP,2023-12-28,NOP,112,UTA,105,NA
0022300425,20231228/MEMDEN,2023-12-28,DEN,142,MEM,105,NA
0022300426,20231228/MIAGSW,2023-12-28,GSW,102,MIA,114,NBA TV
0022300427,20231228/SASPOR,2023-12-28,POR,105,SAS,118,NA
0022300428,20231228/CHALAL,2023-12-28,LAL,133,CHA,112,NA
0022300429,20231229/NYKORL,2023-12-29,ORL,117,NYK,108,NA
0022300430,20231229/BKNWAS,2023-12-29,WAS,110,BKN,104,NA
0022300431,20231229/SACATL,2023-12-29,ATL,110,SAC,117,NA
0022300432,20231229/TORBOS,2023-12-29,BOS,120,TOR,118,NA
0022300433,20231229/MILCLE,2023-12-29,CLE,111,MIL,119,NBA TV
0022300434,20231229/PHIHOU,2023-12-29,HOU,127,PHI,131,NA
0022300435,20231229/OKCDEN,2023-12-29,DEN,93,OKC,119,NA
0022300436,20231229/CHAPHX,2023-12-29,PHX,133,CHA,119,NA
0022300437,20231229/SASPOR,2023-12-29,POR,134,SAS,128,NA
0022300438,20231229/MEMLAC,2023-12-29,LAC,117,MEM,106,NBA TV
0022300439,20231230/MIAUTA,2023-12-30,UTA,117,MIA,109,NA
0022300440,20231230/TORDET,2023-12-30,DET,129,TOR,127,NA
0022300441,20231230/NYKIND,2023-12-30,IND,140,NYK,126,NA
0022300442,20231230/PHICHI,2023-12-30,CHI,105,PHI,92,NA
0022300443,20231230/LALMIN,2023-12-30,MIN,108,LAL,106,NA
0022300444,20231230/DALGSW,2023-12-30,GSW,122,DAL,132,NA
0022300445,20231231/ATLWAS,2023-12-31,WAS,126,ATL,130,NA
0022300446,20231231/LALNOP,2023-12-31,NOP,129,LAL,109,NA
0022300447,20231231/BKNOKC,2023-12-31,OKC,124,BKN,108,NA
0022300448,20231231/BOSSAS,2023-12-31,SAS,101,BOS,134,NA
0022300449,20231231/SACMEM,2023-12-31,MEM,92,SAC,123,NA
0022300450,20231231/ORLPHX,2023-12-31,PHX,112,ORL,107,NA
0022300451,20240101/MINNYK,2024-01-01,NYK,112,MIN,106,NBA TV
0022300452,20240101/CLETOR,2024-01-01,TOR,124,CLE,121,NA
0022300453,20240101/DETHOU,2024-01-01,HOU,136,DET,113,NA
0022300454,20240101/INDMIL,2024-01-01,MIL,113,IND,122,NA
0022300455,20240101/CHADEN,2024-01-01,DEN,111,CHA,93,NA
0022300456,20240101/PORPHX,2024-01-01,PHX,109,POR,88,NA
0022300457,20240101/DALUTA,2024-01-01,UTA,127,DAL,90,NA
0022300458,20240101/MIALAC,2024-01-01,LAC,121,MIA,104,NA
0022300459,20240102/CHIPHI,2024-01-02,PHI,110,CHI,97,NBA TV
0022300460,20240102/SASMEM,2024-01-02,MEM,106,SAS,98,NA
0022300461,20240102/BKNNOP,2024-01-02,NOP,112,BKN,85,NA
0022300462,20240102/BOSOKC,2024-01-02,OKC,127,BOS,123,NA
0022300463,20240102/ORLGSW,2024-01-02,GSW,121,ORL,115,NBA TV
0022300464,20240102/CHASAC,2024-01-02,SAC,104,CHA,111,NA
0022300465,20240103/WASCLE,2024-01-03,CLE,140,WAS,101,NA
0022300466,20240103/MILIND,2024-01-03,IND,142,MIL,130,NA
0022300467,20240103/OKCATL,2024-01-03,ATL,141,OKC,138,NA
0022300468,20240103/CHINYK,2024-01-03,NYK,116,CHI,100,ABC
0022300469,20240103/BKNHOU,2024-01-03,HOU,112,BKN,101,NA
0022300470,20240103/TORMEM,2024-01-03,MEM,111,TOR,116,NA
0022300471,20240103/NOPMIN,2024-01-03,MIN,106,NOP,117,NA
0022300472,20240103/PORDAL,2024-01-03,DAL,126,POR,97,NA
0022300473,20240103/LACPHX,2024-01-03,PHX,122,LAC,131,NA
0022300474,20240103/DETUTA,2024-01-03,UTA,154,DET,148,NA
0022300475,20240103/MIALAL,2024-01-03,LAL,96,MIA,110,ESPN
0022300476,20240103/ORLSAC,2024-01-03,SAC,138,ORL,135,NA
0022300477,20240104/MILSAS,2024-01-04,SAS,121,MIL,125,TNT
0022300478,20240104/DENGSW,2024-01-04,GSW,127,DEN,130,TNT
0022300479,20240105/UTABOS,2024-01-05,BOS,126,UTA,97,NA
0022300480,20240105/ATLIND,2024-01-05,IND,150,ATL,116,NA
0022300481,20240105/OKCBKN,2024-01-05,BKN,124,OKC,115,NA
0022300482,20240105/WASCLE,2024-01-05,CLE,114,WAS,90,NA
0022300483,20240105/NYKPHI,2024-01-05,PHI,92,NYK,128,ESPN
0022300484,20240105/CHACHI,2024-01-05,CHI,104,CHA,91,NA
0022300485,20240105/MINHOU,2024-01-05,HOU,95,MIN,122,NA
0022300486,20240105/LACNOP,2024-01-05,NOP,95,LAC,111,NA
0022300487,20240105/PORDAL,2024-01-05,DAL,139,POR,103,NA
0022300488,20240105/ORLDEN,2024-01-05,DEN,120,ORL,122,NA
0022300489,20240105/MIAPHX,2024-01-05,PHX,113,MIA,97,NA
0022300490,20240105/DETGSW,2024-01-05,GSW,113,DET,109,NA
0022300491,20240105/MEMLAL,2024-01-05,LAL,113,MEM,127,ESPN
0022300492,20240105/TORSAC,2024-01-05,SAC,135,TOR,130,NA
0022300493,20240106/BOSIND,2024-01-06,IND,101,BOS,118,NA
0022300494,20240106/NYKWAS,2024-01-06,WAS,105,NYK,121,NA
0022300495,20240106/UTAPHI,2024-01-06,PHI,109,UTA,120,NA
0022300496,20240106/MILHOU,2024-01-06,HOU,112,MIL,108,NA
0022300497,20240107/SASCLE,2024-01-07,CLE,117,SAS,115,NA
0022300498,20240107/PORBKN,2024-01-07,BKN,127,POR,134,NA
0022300499,20240107/ATLORL,2024-01-07,ORL,117,ATL,110,NA
0022300500,20240107/NOPSAC,2024-01-07,SAC,100,NOP,133,NA
0022300501,20240107/MINDAL,2024-01-07,DAL,115,MIN,108,NA
0022300502,20240107/DETDEN,2024-01-07,DEN,131,DET,114,NA
0022300503,20240107/MEMPHX,2024-01-07,PHX,115,MEM,121,NA
0022300504,20240107/TORGSW,2024-01-07,GSW,118,TOR,133,NA
0022300505,20240107/LACLAL,2024-01-07,LAL,106,LAC,103,NA
0022300506,20240108/CHICHA,2024-01-08,CHA,112,CHI,119,NA
0022300507,20240108/BOSIND,2024-01-08,IND,133,BOS,131,NA
0022300508,20240108/OKCWAS,2024-01-08,WAS,128,OKC,136,NA
0022300509,20240108/HOUMIA,2024-01-08,MIA,120,HOU,113,NA
0022300510,20240108/UTAMIL,2024-01-08,MIL,116,UTA,132,NA
0022300511,20240108/PHXLAC,2024-01-08,LAC,138,PHX,111,NBA TV
0022300512,20240109/SACDET,2024-01-09,DET,110,SAC,131,NA
0022300513,20240109/MINORL,2024-01-09,ORL,92,MIN,113,NA
0022300514,20240109/PORNYK,2024-01-09,NYK,112,POR,84,NA
0022300515,20240109/MEMDAL,2024-01-09,DAL,103,MEM,120,NBA TV
0022300516,20240109/TORLAL,2024-01-09,LAL,132,TOR,131,NA
0022300517,20240110/MINBOS,2024-01-10,BOS,127,MIN,120,NA
0022300518,20240110/SACCHA,2024-01-10,CHA,98,SAC,123,NA
0022300519,20240110/SASDET,2024-01-10,DET,108,SAS,130,NA
0022300520,20240110/WASIND,2024-01-10,IND,112,WAS,104,NA
0022300521,20240110/PHIATL,2024-01-10,ATL,139,PHI,132,NA
0022300522,20240110/OKCMIA,2024-01-10,MIA,120,OKC,128,NA
0022300523,20240110/HOUCHI,2024-01-10,CHI,124,HOU,119,NA
0022300524,20240110/DENUTA,2024-01-10,UTA,124,DEN,111,ESPN
0022300525,20240110/NOPGSW,2024-01-10,GSW,105,NOP,141,ABC
0022300526,20240110/TORLAC,2024-01-10,LAC,126,TOR,120,NA
0022300527,20240111/BKNCLE,2024-01-11,CLE,111,BKN,102,NBA TV
0022300528,20240111/BOSMIL,2024-01-11,MIL,135,BOS,102,TNT
0022300529,20240111/POROKC,2024-01-11,OKC,139,POR,77,NA
0022300530,20240111/NYKDAL,2024-01-11,DAL,128,NYK,124,NA
0022300531,20240111/PHXLAL,2024-01-11,LAL,109,PHX,127,TNT
0022300532,20240112/SACPHI,2024-01-12,PHI,112,SAC,93,ESPN
0022300533,20240112/INDATL,2024-01-12,ATL,108,IND,126,NA
0022300534,20240112/HOUDET,2024-01-12,DET,110,HOU,112,NA
0022300535,20240112/ORLMIA,2024-01-12,MIA,99,ORL,96,NA
0022300536,20240112/GSWCHI,2024-01-12,CHI,131,GSW,140,NA
0022300537,20240112/LACMEM,2024-01-12,MEM,119,LAC,128,NA
0022300538,20240112/PORMIN,2024-01-12,MIN,116,POR,93,NA
0022300539,20240112/NOPDEN,2024-01-12,DEN,125,NOP,113,ESPN
0022300540,20240112/TORUTA,2024-01-12,UTA,145,TOR,113,NA
0022300541,20240112/CHASAS,2024-01-12,SAS,135,CHA,99,NA
0022300542,20240113/HOUBOS,2024-01-13,BOS,145,HOU,113,NA
0022300543,20240113/WASATL,2024-01-13,ATL,99,WAS,127,NA
0022300544,20240113/NYKMEM,2024-01-13,MEM,94,NYK,106,NA
0022300545,20240113/GSWMIL,2024-01-13,MIL,129,GSW,118,NBA TV
0022300546,20240113/ORLOKC,2024-01-13,OKC,112,ORL,100,NA
0022300547,20240113/NOPDAL,2024-01-13,DAL,108,NOP,118,NA
0022300548,20240113/CHISAS,2024-01-13,SAS,116,CHI,122,NA
0022300549,20240113/LALUTA,2024-01-13,UTA,132,LAL,125,NA
0022300550,20240114/INDDEN,2024-01-14,DEN,117,IND,109,NA
0022300551,20240114/CHAMIA,2024-01-14,MIA,104,CHA,87,NA
0022300552,20240114/SACMIL,2024-01-14,MIL,143,SAC,142,NA
0022300553,20240114/LACMIN,2024-01-14,MIN,109,LAC,105,NA
0022300554,20240114/PHXPOR,2024-01-14,POR,116,PHX,127,NA
0022300555,20240115/HOUPHI,2024-01-15,PHI,124,HOU,115,NBA TV
0022300556,20240115/NOPDAL,2024-01-15,DAL,125,NOP,120,NA
0022300557,20240115/ORLNYK,2024-01-15,NYK,94,ORL,98,NA
0022300558,20240115/DETWAS,2024-01-15,WAS,117,DET,129,NA
0022300559,20240115/SASATL,2024-01-15,ATL,109,SAS,99,TNT
0022300560,20240115/GSWMEM,2024-01-15,MEM,116,GSW,107,TNT
0022300561,20240115/CHICLE,2024-01-15,CLE,109,CHI,91,NA
0022300562,20240115/MIABKN,2024-01-15,BKN,95,MIA,96,NA
0022300563,20240115/BOSTOR,2024-01-15,TOR,96,BOS,105,NA
0022300564,20240115/INDUTA,2024-01-15,UTA,132,IND,105,NA
0022300565,20240115/OKCLAL,2024-01-15,LAL,112,OKC,105,NBA TV
0022300566,20240116/DENPHI,2024-01-16,PHI,126,DEN,121,TNT
0022300567,20240116/SACPHX,2024-01-16,PHX,119,SAC,117,NA
0022300568,20240116/OKCLAC,2024-01-16,LAC,128,OKC,117,TNT
0022300569,20240117/MINDET,2024-01-17,DET,117,MIN,124,NA
0022300570,20240117/ORLATL,2024-01-17,ATL,106,ORL,104,NA
0022300571,20240117/SASBOS,2024-01-17,BOS,117,SAS,98,NA
0022300572,20240117/MILCLE,2024-01-17,CLE,135,MIL,95,ESPN
0022300573,20240117/HOUNYK,2024-01-17,NYK,109,HOU,94,NA
0022300574,20240117/MIATOR,2024-01-17,TOR,121,MIA,97,NA
0022300575,20240117/CHANOP,2024-01-17,NOP,132,CHA,112,NA
0022300577,20240117/DALLAL,2024-01-17,LAL,127,DAL,110,ABC
0022300578,20240117/BKNPOR,2024-01-17,POR,105,BKN,103,NA
0022300579,20240118/WASNYK,2024-01-18,NYK,113,WAS,109,NA
0022300580,20240118/CHITOR,2024-01-18,TOR,110,CHI,116,TNT
0022300581,20240118/OKCUTA,2024-01-18,UTA,129,OKC,134,NA
0022300582,20240118/MEMMIN,2024-01-18,MIN,118,MEM,103,TNT
0022300583,20240118/INDSAC,2024-01-18,SAC,121,IND,126,NA
0022300584,20240119/SASCHA,2024-01-19,CHA,124,SAS,120,NA
0022300585,20240119/PHIORL,2024-01-19,ORL,109,PHI,124,NA
0022300586,20240119/DENBOS,2024-01-19,BOS,100,DEN,102,ESPN
0022300587,20240119/ATLMIA,2024-01-19,MIA,108,ATL,109,NA
0022300588,20240119/PHXNOP,2024-01-19,NOP,109,PHX,123,NA
0022300590,20240119/INDPOR,2024-01-19,POR,118,IND,115,NA
0022300591,20240119/BKNLAL,2024-01-19,LAL,112,BKN,130,ESPN
0022300592,20240120/MILDET,2024-01-20,DET,135,MIL,141,NA
0022300593,20240120/PHICHA,2024-01-20,CHA,89,PHI,97,NA
0022300594,20240120/SASWAS,2024-01-20,WAS,127,SAS,131,NA
0022300595,20240120/CLEATL,2024-01-20,ATL,95,CLE,116,NA
0022300596,20240120/TORNYK,2024-01-20,NYK,126,TOR,100,NA
0022300597,20240120/MEMCHI,2024-01-20,CHI,125,MEM,96,NA
0022300598,20240120/UTAHOU,2024-01-20,HOU,127,UTA,126,NA
0022300599,20240120/OKCMIN,2024-01-20,MIN,97,OKC,102,NA
0022300600,20240121/BKNLAC,2024-01-21,LAC,125,BKN,114,NA
0022300601,20240121/MIAORL,2024-01-21,ORL,105,MIA,87,NA
0022300602,20240121/DENWAS,2024-01-21,WAS,104,DEN,113,NA
0022300603,20240121/BOSHOU,2024-01-21,HOU,107,BOS,116,NA
0022300604,20240121/INDPHX,2024-01-21,PHX,117,IND,110,NA
0022300605,20240121/PORLAL,2024-01-21,LAL,134,POR,110,NA
0022300606,20240122/MILDET,2024-01-22,DET,113,MIL,122,NA
0022300607,20240122/CLEORL,2024-01-22,ORL,99,CLE,126,NA
0022300608,20240122/SASPHI,2024-01-22,PHI,133,SAS,123,NBA TV
0022300609,20240122/MEMTOR,2024-01-22,TOR,100,MEM,108,NA
0022300610,20240122/CHAMIN,2024-01-22,MIN,125,CHA,128,NA
0022300611,20240122/BOSDAL,2024-01-22,DAL,110,BOS,119,NA
0022300612,20240122/CHIPHX,2024-01-22,PHX,115,CHI,113,NA
0022300613,20240122/ATLSAC,2024-01-22,SAC,122,ATL,107,NBA TV
0022300614,20240123/DENIND,2024-01-23,IND,109,DEN,114,NA
0022300615,20240123/NYKBKN,2024-01-23,BKN,103,NYK,108,TNT
0022300616,20240123/UTANOP,2024-01-23,NOP,153,UTA,124,NA
0022300617,20240123/POROKC,2024-01-23,OKC,111,POR,109,NA
0022300618,20240123/LALLAC,2024-01-23,LAC,127,LAL,116,TNT
0022300619,20240124/CHADET,2024-01-24,DET,113,CHA,106,NA
0022300620,20240124/MINWAS,2024-01-24,WAS,107,MIN,118,NA
0022300621,20240124/MEMMIA,2024-01-24,MIA,96,MEM,105,NA
0022300622,20240124/OKCSAS,2024-01-24,SAS,114,OKC,140,ESPN
0022300623,20240124/PORHOU,2024-01-24,HOU,131,POR,137,NA
0022300624,20240124/CLEMIL,2024-01-24,MIL,126,CLE,116,NA
0022300625,20240124/PHXDAL,2024-01-24,DAL,109,PHX,132,ABC
0022300626,20240124/ATLGSW,2024-01-24,GSW,134,ATL,112,NA
0022300627,20240125/PHIIND,2024-01-25,IND,134,PHI,122,NA
0022300628,20240125/UTAWAS,2024-01-25,WAS,108,UTA,123,NA
0022300629,20240125/MINBKN,2024-01-25,BKN,94,MIN,96,NA
0022300630,20240125/BOSMIA,2024-01-25,MIA,110,BOS,143,TNT
0022300631,20240125/DENNYK,2024-01-25,NYK,122,DEN,84,NA
0022300632,20240125/SACGSW,2024-01-25,GSW,133,SAC,134,TNT
0022300633,20240125/CHILAL,2024-01-25,LAL,141,CHI,132,NA
0022300634,20240126/DALATL,2024-01-26,ATL,143,DAL,148,NBA TV
0022300635,20240126/HOUCHA,2024-01-26,CHA,104,HOU,138,NA
0022300636,20240126/PHXIND,2024-01-26,IND,133,PHX,131,NA
0022300637,20240126/LACTOR,2024-01-26,TOR,107,LAC,127,NA
0022300638,20240126/ORLMEM,2024-01-26,MEM,107,ORL,106,NA
