gid,gcode,date,home,home_score,away,away_score,national_tv
0022100304,20211128/DETLAL,2021-11-28,LAL,110,DET,106,NA
0022100305,20211129/ORLPHI,2021-11-29,PHI,101,ORL,96,NA
0022100306,20211129/DENMIA,2021-11-29,MIA,111,DEN,120,NBA TV
0022100307,20211129/CHACHI,2021-11-29,CHI,133,CHA,119,NA
0022100308,20211129/OKCHOU,2021-11-29,HOU,102,OKC,89,NA
0022100309,20211129/INDMIN,2021-11-29,MIN,100,IND,98,NA
0022100310,20211129/CLEDAL,2021-11-29,DAL,96,CLE,114,NA
0022100311,20211129/WASSAS,2021-11-29,SAS,116,WAS,99,NA
0022100312,20211129/PORUTA,2021-11-29,UTA,129,POR,107,NA
0022100313,20211129/NOPLAC,2021-11-29,LAC,104,NOP,123,NA
0022100314,20211130/NYKBKN,2021-11-30,BKN,112,NYK,110,TNT
0022100315,20211130/MEMTOR,2021-11-30,TOR,91,MEM,98,NA
0022100316,20211130/GSWPHX,2021-11-30,PHX,104,GSW,96,TNT
0022100317,20211130/DETPOR,2021-11-30,POR,110,DET,92,NA
0022100318,20211130/LALSAC,2021-11-30,SAC,92,LAL,117,NA
0022100319,20211201/ATLIND,2021-12-01,IND,111,ATL,114,NA
0022100320,20211201/DENORL,2021-12-01,ORL,108,DEN,103,NA
0022100321,20211201/MINWAS,2021-12-01,WAS,115,MIN,107,NA
0022100322,20211201/PHIBOS,2021-12-01,BOS,88,PHI,87,NBA TV
0022100323,20211201/CLEMIA,2021-12-01,MIA,85,CLE,111,NA
0022100324,20211201/CHAMIL,2021-12-01,MIL,127,CHA,125,NA
0022100325,20211201/DALNOP,2021-12-01,NOP,107,DAL,139,NA
0022100326,20211201/HOUOKC,2021-12-01,OKC,110,HOU,114,NA
0022100327,20211201/SACLAC,2021-12-01,LAC,115,SAC,124,NBA TV
0022100328,20211202/CHINYK,2021-12-02,NYK,115,CHI,119,NBA TV
0022100329,20211202/MILTOR,2021-12-02,TOR,97,MIL,93,NA
0022100330,20211202/OKCMEM,2021-12-02,MEM,152,OKC,79,NA
0022100331,20211202/DETPHX,2021-12-02,PHX,114,DET,103,NA
0022100332,20211202/SASPOR,2021-12-02,POR,83,SAS,114,NBA TV
0022100333,20211203/MIAIND,2021-12-03,IND,104,MIA,113,NA
0022100334,20211203/CLEWAS,2021-12-03,WAS,101,CLE,116,NA
0022100335,20211203/PHIATL,2021-12-03,ATL,96,PHI,98,ESPN
0022100336,20211203/MINBKN,2021-12-03,BKN,110,MIN,105,NA
0022100337,20211203/ORLHOU,2021-12-03,HOU,118,ORL,116,NA
0022100338,20211203/NOPDAL,2021-12-03,DAL,91,NOP,107,NA
0022100339,20211203/BOSUTA,2021-12-03,UTA,137,BOS,130,NA
0022100340,20211203/PHXGSW,2021-12-03,GSW,118,PHX,96,ESPN
0022100341,20211203/LACLAL,2021-12-03,LAL,115,LAC,119,NA
0022100342,20211204/DENNYK,2021-12-04,NYK,99,DEN,113,NA
0022100343,20211204/CHIBKN,2021-12-04,BKN,107,CHI,111,NA
0022100344,20211204/MIAMIL,2021-12-04,MIL,124,MIA,102,NA
0022100345,20211204/MEMDAL,2021-12-04,DAL,90,MEM,97,NA
0022100346,20211204/SASGSW,2021-12-04,GSW,107,SAS,112,NA
0022100347,20211204/BOSPOR,2021-12-04,POR,117,BOS,145,NA
0022100348,20211204/LACSAC,2021-12-04,SAC,104,LAC,99,NA
0022100349,20211205/UTACLE,2021-12-05,CLE,108,UTA,109,NA
0022100350,20211205/CHAATL,2021-12-05,ATL,127,CHA,130,NA
0022100351,20211205/WASTOR,2021-12-05,TOR,102,WAS,90,NA
0022100352,20211205/NOPHOU,2021-12-05,HOU,118,NOP,108,NA
0022100353,20211206/PHICHA,2021-12-06,CHA,124,PHI,127,NA
0022100354,20211206/OKCDET,2021-12-06,DET,103,OKC,114,NBA TV
0022100355,20211206/WASIND,2021-12-06,IND,116,WAS,110,NA
0022100356,20211206/MEMMIA,2021-12-06,MIA,90,MEM,105,NA
0022100357,20211206/DENCHI,2021-12-06,CHI,109,DEN,97,NA
0022100358,20211206/CLEMIL,2021-12-06,MIL,112,CLE,104,NA
0022100359,20211206/ATLMIN,2021-12-06,MIN,110,ATL,121,NA
0022100360,20211206/SASPHX,2021-12-06,PHX,108,SAS,104,NA
0022100361,20211206/ORLGSW,2021-12-06,GSW,126,ORL,95,NA
0022100362,20211206/LACPOR,2021-12-06,POR,90,LAC,102,NA
0022100363,20211207/BKNDAL,2021-12-07,DAL,99,BKN,102,TNT
0022100364,20211207/NYKSAS,2021-12-07,SAS,109,NYK,121,NA
0022100365,20211207/BOSLAL,2021-12-07,LAL,117,BOS,102,TNT
0022100366,20211208/PHICHA,2021-12-08,CHA,106,PHI,110,NA
0022100367,20211208/CHICLE,2021-12-08,CLE,115,CHI,92,NA
0022100368,20211208/WASDET,2021-12-08,DET,116,WAS,119,NA
0022100369,20211208/NYKIND,2021-12-08,IND,122,NYK,102,NA
0022100370,20211208/MILMIA,2021-12-08,MIA,113,MIL,104,ESPN
0022100371,20211208/OKCTOR,2021-12-08,TOR,109,OKC,110,NA
0022100372,20211208/BKNHOU,2021-12-08,HOU,114,BKN,104,NA
0022100373,20211208/DALMEM,2021-12-08,MEM,96,DAL,104,NA
0022100374,20211208/UTAMIN,2021-12-08,MIN,104,UTA,136,NA
0022100375,20211208/DENNOP,2021-12-08,NOP,114,DEN,120,NA
0022100376,20211208/PORGSW,2021-12-08,GSW,104,POR,94,ESPN
0022100377,20211208/ORLSAC,2021-12-08,SAC,142,ORL,130,NA
0022100378,20211208/BOSLAC,2021-12-08,LAC,114,BOS,111,NA
0022100379,20211209/UTAPHI,2021-12-09,PHI,96,UTA,118,NBA TV
0022100380,20211209/LALMEM,2021-12-09,MEM,108,LAL,95,NA
0022100381,20211209/DENSAS,2021-12-09,SAS,123,DEN,111,NA
0022100382,20211210/SACCHA,2021-12-10,CHA,124,SAC,123,NA
0022100383,20211210/DALIND,2021-12-10,IND,106,DAL,93,NA
0022100384,20211210/BKNATL,2021-12-10,ATL,105,BKN,113,ESPN
0022100385,20211210/NYKTOR,2021-12-10,TOR,90,NYK,87,NA
0022100386,20211210/MILHOU,2021-12-10,HOU,114,MIL,123,NA
0022100387,20211210/CLEMIN,2021-12-10,MIN,106,CLE,123,NA
0022100388,20211210/DETNOP,2021-12-10,NOP,109,DET,93,NA
0022100389,20211210/LALOKC,2021-12-10,OKC,95,LAL,116,NA
0022100390,20211210/BOSPHX,2021-12-10,PHX,111,BOS,90,ESPN
0022100391,20211211/ORLLAC,2021-12-11,LAC,106,ORL,104,NA
0022100392,20211211/UTAWAS,2021-12-11,WAS,98,UTA,123,NA
0022100393,20211211/SACCLE,2021-12-11,CLE,117,SAC,103,NA
0022100394,20211211/CHIMIA,2021-12-11,MIA,118,CHI,92,NA
0022100395,20211211/HOUMEM,2021-12-11,MEM,113,HOU,106,NA
0022100396,20211211/GSWPHI,2021-12-11,PHI,102,GSW,93,ABC
0022100397,20211211/DENSAS,2021-12-11,SAS,112,DEN,127,NA
0022100398,20211212/MILNYK,2021-12-12,NYK,97,MIL,112,NA
0022100399,20211212/BKNDET,2021-12-12,DET,104,BKN,116,NA
0022100400,20211212/DALOKC,2021-12-12,OKC,84,DAL,103,NA
0022100401,20211212/NOPSAS,2021-12-12,SAS,112,NOP,97,NA
0022100402,20211212/MINPOR,2021-12-12,POR,111,MIN,116,NA
0022100403,20211212/ORLLAL,2021-12-12,LAL,106,ORL,94,NA
0022100404,20211213/MIACLE,2021-12-13,CLE,105,MIA,94,NA
0022100405,20211213/GSWIND,2021-12-13,IND,100,GSW,102,NBA TV
0022100406,20211213/SACTOR,2021-12-13,TOR,124,SAC,101,NA
0022100407,20211213/HOUATL,2021-12-13,ATL,126,HOU,132,NA
0022100408,20211213/MILBOS,2021-12-13,BOS,117,MIL,103,NA
0022100409,20211213/PHIMEM,2021-12-13,MEM,126,PHI,91,NA
0022100410,20211213/CHADAL,2021-12-13,DAL,120,CHA,96,NA
0022100411,20211213/WASDEN,2021-12-13,DEN,113,WAS,107,NA
0022100412,20211213/PHXLAC,2021-12-13,LAC,111,PHX,95,NBA TV
0022100413,20211214/TORBKN,2021-12-14,BKN,131,TOR,129,NA
0022100414,20211214/GSWNYK,2021-12-14,NYK,96,GSW,105,TNT
0022100416,20211214/PHXPOR,2021-12-14,POR,107,PHX,111,TNT
0022100417,20211215/HOUCLE,2021-12-15,CLE,124,HOU,89,NA
0022100418,20211215/ATLORL,2021-12-15,ORL,99,ATL,111,NA
0022100419,20211215/MIAPHI,2021-12-15,PHI,96,MIA,101,NA
0022100420,20211215/LALDAL,2021-12-15,DAL,104,LAL,107,ESPN
0022100421,20211215/INDMIL,2021-12-15,MIL,114,IND,99,NA
0022100422,20211215/NOPOKC,2021-12-15,OKC,110,NOP,113,NA
0022100423,20211215/CHASAS,2021-12-15,SAS,115,CHA,131,NA
0022100424,20211215/MINDEN,2021-12-15,DEN,107,MIN,124,NA
0022100425,20211215/LACUTA,2021-12-15,UTA,124,LAC,103,ESPN
0022100426,20211215/MEMPOR,2021-12-15,POR,103,MEM,113,NA
0022100427,20211215/WASSAC,2021-12-15,SAC,119,WAS,105,NA
0022100428,20211216/DETIND,2021-12-16,IND,122,DET,113,NA
0022100429,20211216/PHIBKN,2021-12-16,BKN,114,PHI,105,NBA TV
0022100431,20211216/NYKHOU,2021-12-16,HOU,103,NYK,116,NA
0022100432,20211216/WASPHX,2021-12-16,PHX,118,WAS,98,NA
0022100433,20211217/MIAORL,2021-12-17,ORL,105,MIA,115,NA
0022100434,20211217/DENATL,2021-12-17,ATL,115,DEN,133,NA
0022100435,20211217/GSWBOS,2021-12-17,BOS,107,GSW,111,ESPN
0022100436,20211217/LALMIN,2021-12-17,MIN,110,LAL,92,ESPN
0022100437,20211217/SASUTA,2021-12-17,UTA,126,SAS,128,NA
0022100438,20211217/MILNOP,2021-12-17,NOP,116,MIL,112,NA
0022100439,20211217/CHAPOR,2021-12-17,POR,125,CHA,116,NA
0022100440,20211217/MEMSAC,2021-12-17,SAC,105,MEM,124,NA
0022100441,20211218/HOUDET,2021-12-18,DET,107,HOU,116,NA
0022100442,20211218/ORLBKN,2021-12-18,BKN,93,ORL,100,NA
0022100443,20211218/GSWTOR,2021-12-18,TOR,119,GSW,100,NA
0022100444,20211218/LACOKC,2021-12-18,OKC,104,LAC,103,NA
0022100445,20211218/NYKBOS,2021-12-18,BOS,114,NYK,107,NBA TV
0022100446,20211218/CLEMIL,2021-12-18,MIL,90,CLE,119,NA
0022100447,20211218/WASUTA,2021-12-18,UTA,103,WAS,109,NA
0022100448,20211219/LALCHI,2021-12-19,CHI,115,LAL,110,NA
0022100449,20211219/MIADET,2021-12-19,DET,100,MIA,90,NA
0022100450,20211219/PORMEM,2021-12-19,MEM,100,POR,105,NA
0022100451,20211219/SASSAC,2021-12-19,SAC,121,SAS,114,NA
0022100455,20211219/DALMIN,2021-12-19,MIN,111,DAL,105,NA
0022100456,20211219/CHAPHX,2021-12-19,PHX,137,CHA,106,NA
0022100457,20211220/PHIBOS,2021-12-20,BOS,103,PHI,108,NBA TV
0022100459,20211220/HOUCHI,2021-12-20,CHI,133,HOU,118,NA
0022100460,20211220/OKCMEM,2021-12-20,MEM,99,OKC,102,NA
0022100461,20211220/CHAUTA,2021-12-20,UTA,112,CHA,102,NA
0022100462,20211220/SACGSW,2021-12-20,GSW,113,SAC,98,NA
0022100463,20211220/SASLAC,2021-12-20,LAC,92,SAS,116,NA
0022100465,20211221/INDMIA,2021-12-21,MIA,125,IND,96,TNT
0022100466,20211221/DETNYK,2021-12-21,NYK,105,DET,91,NA
0022100467,20211221/PORNOP,2021-12-21,NOP,111,POR,97,NA
0022100468,20211221/MINDAL,2021-12-21,DAL,114,MIN,102,NA
0022100469,20211221/PHXLAL,2021-12-21,LAL,90,PHX,108,TNT
0022100470,20211222/ORLATL,2021-12-22,ATL,98,ORL,104,NBA TV
0022100471,20211222/CLEBOS,2021-12-22,BOS,111,CLE,101,NA
0022100473,20211222/HOUMIL,2021-12-22,MIL,126,HOU,106,NA
0022100474,20211222/DENOKC,2021-12-22,OKC,108,DEN,94,NA
0022100475,20211222/LACSAC,2021-12-22,SAC,89,LAC,105,NBA TV
0022100476,20211223/HOUIND,2021-12-23,IND,118,HOU,106,NA
0022100477,20211223/NOPORL,2021-12-23,ORL,104,NOP,110,NA
0022100478,20211223/ATLPHI,2021-12-23,PHI,96,ATL,98,NA
0022100479,20211223/DETMIA,2021-12-23,MIA,115,DET,112,NA
0022100480,20211223/WASNYK,2021-12-23,NYK,117,WAS,124,NA
0022100481,20211223/MILDAL,2021-12-23,DAL,95,MIL,102,NBA TV
0022100482,20211223/CHADEN,2021-12-23,DEN,107,CHA,115,NA
0022100483,20211223/OKCPHX,2021-12-23,PHX,113,OKC,101,NA
0022100484,20211223/MINUTA,2021-12-23,UTA,128,MIN,116,NA
0022100485,20211223/MEMGSW,2021-12-23,GSW,113,MEM,104,NA
0022100487,20211223/SASLAL,2021-12-23,LAL,110,SAS,138,NA
0022100488,20211225/ATLNYK,2021-12-25,NYK,101,ATL,87,ESPN
0022100489,20211225/BOSMIL,2021-12-25,MIL,117,BOS,113,ABC
0022100490,20211225/GSWPHX,2021-12-25,PHX,107,GSW,116,ABC
0022100491,20211225/BKNLAL,2021-12-25,LAL,115,BKN,122,ABC/ESPN
0022100492,20211225/DALUTA,2021-12-25,UTA,120,DAL,116,ESPN
0022100493,20211226/ORLMIA,2021-12-26,MIA,93,ORL,83,NA
0022100494,20211226/TORCLE,2021-12-26,CLE,144,TOR,99,NA
0022100495,20211226/PHIWAS,2021-12-26,WAS,96,PHI,117,NA
0022100496,20211226/MEMSAC,2021-12-26,SAC,102,MEM,127,NA
0022100497,20211226/NOPOKC,2021-12-26,OKC,117,NOP,112,NA
0022100498,20211226/DETSAS,2021-12-26,SAS,144,DET,109,NA
0022100499,20211226/INDCHI,2021-12-26,CHI,113,IND,105,NBA TV
0022100500,20211226/DENLAC,2021-12-26,LAC,100,DEN,103,NA
0022100501,20211227/HOUCHA,2021-12-27,CHA,123,HOU,99,NA
0022100502,20211227/CHIATL,2021-12-27,ATL,118,CHI,130,NBA TV
0022100503,20211227/BOSMIN,2021-12-27,MIN,108,BOS,103,NA
0022100504,20211227/UTASAS,2021-12-27,SAS,104,UTA,110,NA
0022100505,20211227/MEMPHX,2021-12-27,PHX,113,MEM,114,NA
0022100506,20211227/DALPOR,2021-12-27,POR,117,DAL,132,NA
0022100507,20211227/BKNLAC,2021-12-27,LAC,108,BKN,124,NBA TV
0022100508,20211228/MILORL,2021-12-28,ORL,110,MIL,127,NA
0022100509,20211228/WASMIA,2021-12-28,MIA,119,WAS,112,NBA TV
0022100510,20211228/PHITOR,2021-12-28,TOR,109,PHI,114,NA
0022100511,20211228/LALHOU,2021-12-28,HOU,123,LAL,132,NA
0022100512,20211228/NYKMIN,2021-12-28,MIN,88,NYK,96,NA
0022100513,20211228/CLENOP,2021-12-28,NOP,108,CLE,104,NA
0022100514,20211228/DENGSW,2021-12-28,GSW,86,DEN,89,NBA TV
0022100515,20211228/OKCSAC,2021-12-28,SAC,117,OKC,111,NA
0022100516,20211229/NYKDET,2021-12-29,DET,85,NYK,94,NA
0022100517,20211229/CHAIND,2021-12-29,IND,108,CHA,116,NA
0022100518,20211229/LACBOS,2021-12-29,BOS,82,LAC,91,NA
0022100519,20211229/ATLCHI,2021-12-29,CHI,131,ATL,117,NA
0022100520,20211229/LALMEM,2021-12-29,MEM,104,LAL,99,NBA TV
0022100522,20211229/OKCPHX,2021-12-29,PHX,115,OKC,97,NA
0022100523,20211229/UTAPOR,2021-12-29,POR,105,UTA,120,NA
0022100524,20211229/DALSAC,2021-12-29,SAC,95,DAL,94,NBA TV
0022100525,20211230/PHIBKN,2021-12-30,BKN,102,PHI,110,NBA TV
0022100526,20211230/MILORL,2021-12-30,ORL,118,MIL,136,NA
0022100527,20211230/CLEWAS,2021-12-30,WAS,110,CLE,93,NA
0022100529,20211231/PHXBOS,2021-12-31,BOS,123,PHX,108,NA
0022100530,20211231/CHIIND,2021-12-31,IND,106,CHI,108,NA
0022100531,20211231/DALSAC,2021-12-31,SAC,96,DAL,112,NA
0022100532,20211231/MIAHOU,2021-12-31,HOU,110,MIA,120,NA
0022100533,20211231/ATLCLE,2021-12-31,CLE,118,ATL,121,NA
0022100534,20211231/LACTOR,2021-12-31,TOR,116,LAC,108,NA
0022100535,20211231/SASMEM,2021-12-31,MEM,118,SAS,105,NA
0022100536,20211231/NYKOKC,2021-12-31,OKC,95,NYK,80,NA
0022100537,20211231/MINUTA,2021-12-31,UTA,120,MIN,108,NA
0022100538,20211231/PORLAL,2021-12-31,LAL,139,POR,106,NBA TV
0022100539,20220101/NOPMIL,2022-01-01,MIL,136,NOP,113,NBA TV
0022100540,20220101/SASDET,2022-01-01,DET,117,SAS,116,NA
0022100541,20220101/CHIWAS,2022-01-01,WAS,119,CHI,120,NA
0022100542,20220101/LACBKN,2022-01-01,BKN,116,LAC,120,NA
0022100543,20220101/DENHOU,2022-01-01,HOU,111,DEN,124,NA
0022100544,20220101/GSWUTA,2022-01-01,UTA,116,GSW,123,NBA TV
0022100545,20220102/NYKTOR,2022-01-02,TOR,120,NYK,105,NA
0022100546,20220102/ORLBOS,2022-01-02,BOS,116,ORL,111,NA
0022100547,20220102/INDCLE,2022-01-02,CLE,108,IND,104,NBA TV
0022100548,20220102/MIASAC,2022-01-02,SAC,115,MIA,113,NA
0022100549,20220102/PHXCHA,2022-01-02,CHA,99,PHX,133,NA
0022100550,20220102/DALOKC,2022-01-02,OKC,86,DAL,95,NA
0022100551,20220102/MINLAL,2022-01-02,LAL,108,MIN,103,NA
0022100552,20220103/HOUPHI,2022-01-03,PHI,133,HOU,113,NA
0022100553,20220103/CHAWAS,2022-01-03,WAS,124,CHA,121,NA
0022100554,20220103/MEMBKN,2022-01-03,BKN,104,MEM,118,NBA TV
0022100555,20220103/ORLCHI,2022-01-03,CHI,102,ORL,98,NA
0022100556,20220103/DETMIL,2022-01-03,MIL,106,DET,115,NA
0022100557,20220103/UTANOP,2022-01-03,NOP,104,UTA,115,NA
0022100558,20220103/DENDAL,2022-01-03,DAL,103,DEN,89,NA
0022100559,20220103/MIAGSW,2022-01-03,GSW,115,MIA,108,NBA TV
0022100560,20220103/ATLPOR,2022-01-03,POR,136,ATL,131,NA
0022100561,20220103/MINLAC,2022-01-03,LAC,104,MIN,122,NA
0022100562,20220104/MEMCLE,2022-01-04,CLE,106,MEM,110,NA
0022100563,20220104/SASTOR,2022-01-04,TOR,129,SAS,104,NA
0022100564,20220104/INDNYK,2022-01-04,NYK,104,IND,94,NBA TV
0022100565,20220104/PHXNOP,2022-01-04,NOP,110,PHX,123,NA
0022100566,20220104/SACLAL,2022-01-04,LAL,122,SAC,114,NBA TV
0022100567,20220105/DETCHA,2022-01-05,CHA,140,DET,111,NA
0022100568,20220105/PHIORL,2022-01-05,ORL,106,PHI,116,NA
0022100569,20220105/HOUWAS,2022-01-05,WAS,111,HOU,114,NA
0022100570,20220105/SASBOS,2022-01-05,BOS,97,SAS,99,NA
0022100571,20220105/BKNIND,2022-01-05,IND,121,BKN,129,NA
0022100572,20220105/GSWDAL,2022-01-05,DAL,99,GSW,82,ESPN
0022100573,20220105/TORMIL,2022-01-05,MIL,111,TOR,117,NA
0022100574,20220105/OKCMIN,2022-01-05,MIN,98,OKC,90,NA
0022100575,20220105/UTADEN,2022-01-05,DEN,109,UTA,115,ESPN
0022100576,20220105/MIAPOR,2022-01-05,POR,109,MIA,115,NA
0022100577,20220105/ATLSAC,2022-01-05,SAC,102,ATL,108,NA
0022100578,20220106/BOSNYK,2022-01-06,NYK,108,BOS,105,TNT
0022100579,20220106/DETMEM,2022-01-06,MEM,118,DET,88,NA
0022100580,20220106/GSWNOP,2022-01-06,NOP,101,GSW,96,NA
0022100581,20220106/LACPHX,2022-01-06,PHX,106,LAC,89,TNT
0022100582,20220107/SASPHI,2022-01-07,PHI,119,SAS,100,NA
0022100583,20220107/MILBKN,2022-01-07,BKN,109,MIL,121,ESPN
0022100584,20220107/UTATOR,2022-01-07,TOR,122,UTA,108,NA
0022100585,20220107/WASCHI,2022-01-07,CHI,130,WAS,122,NA
0022100586,20220107/DALHOU,2022-01-07,HOU,106,DAL,130,NA
0022100587,20220107/MINOKC,2022-01-07,OKC,105,MIN,135,NA
0022100588,20220107/SACDEN,2022-01-07,DEN,121,SAC,111,NA
0022100589,20220107/ATLLAL,2022-01-07,LAL,134,ATL,118,ESPN
0022100590,20220107/CLEPOR,2022-01-07,POR,101,CLE,114,NA
0022100591,20220108/MEMLAC,2022-01-08,LAC,108,MEM,123,NA
0022100592,20220108/MILCHA,2022-01-08,CHA,114,MIL,106,NA
0022100593,20220108/ORLDET,2022-01-08,DET,97,ORL,92,NA
0022100594,20220108/UTAIND,2022-01-08,IND,125,UTA,113,NA
0022100595,20220108/NYKBOS,2022-01-08,BOS,99,NYK,75,NBA TV
0022100596,20220108/MIAPHX,2022-01-08,PHX,100,MIA,123,NA
0022100597,20220109/ATLLAC,2022-01-09,LAC,106,ATL,93,NA
0022100598,20220109/WASORL,2022-01-09,ORL,100,WAS,102,NA
0022100599,20220109/NOPTOR,2022-01-09,TOR,105,NOP,101,NA
0022100600,20220109/MINHOU,2022-01-09,HOU,123,MIN,141,NA
0022100601,20220109/DENOKC,2022-01-09,OKC,95,DEN,99,NA
0022100602,20220109/SASBKN,2022-01-09,BKN,121,SAS,119,NA
0022100603,20220109/CHIDAL,2022-01-09,DAL,113,CHI,99,NA
0022100604,20220109/CLEGSW,2022-01-09,GSW,96,CLE,82,NBA TV
0022100605,20220109/SACPOR,2022-01-09,POR,103,SAC,88,NA
0022100606,20220109/MEMLAL,2022-01-09,LAL,119,MEM,127,NA
0022100486,20220110/BKNPOR,2022-01-10,POR,114,BKN,108,NA
0022100607,20220110/MILCHA,2022-01-10,CHA,103,MIL,99,NBA TV
0022100608,20220110/UTADET,2022-01-10,DET,126,UTA,116,NA
0022100609,20220110/INDBOS,2022-01-10,BOS,101,IND,98,NA
0022100610,20220110/SASNYK,2022-01-10,NYK,111,SAS,96,NA
0022100611,20220110/CLESAC,2022-01-10,SAC,108,CLE,109,NA
0022100711,20220110/PHIHOU,2022-01-10,HOU,91,PHI,111,NA
0022100415,20220111/DETCHI,2022-01-11,CHI,133,DET,87,NA
0022100612,20220111/OKCWAS,2022-01-11,WAS,122,OKC,118,NA
0022100613,20220111/PHXTOR,2022-01-11,TOR,95,PHX,99,NA
0022100614,20220111/GSWMEM,2022-01-11,MEM,116,GSW,108,NBA TV
0022100615,20220111/MINNOP,2022-01-11,NOP,128,MIN,125,NA
0022100616,20220111/DENLAC,2022-01-11,LAC,87,DEN,85,NBA TV
0022100618,20220112/BOSIND,2022-01-12,IND,100,BOS,119,NA
0022100619,20220112/CHAPHI,2022-01-12,PHI,98,CHA,109,NA
0022100620,20220112/ORLWAS,2022-01-12,WAS,112,ORL,106,NA
0022100621,20220112/MIAATL,2022-01-12,ATL,91,MIA,115,NA
0022100622,20220112/DALNYK,2022-01-12,NYK,108,DAL,85,ESPN
0022100623,20220112/HOUSAS,2022-01-12,SAS,124,HOU,128,NA
0022100624,20220112/CLEUTA,2022-01-12,UTA,91,CLE,111,NA
0022100625,20220112/BKNCHI,2022-01-12,CHI,112,BKN,138,ESPN
0022100626,20220112/LALSAC,2022-01-12,SAC,125,LAL,116,NA
0022100627,20220113/GSWMIL,2022-01-13,MIL,118,GSW,99,TNT
0022100628,20220113/MINMEM,2022-01-13,MEM,116,MIN,108,NA
0022100629,20220113/LACNOP,2022-01-13,NOP,113,LAC,89,NA
0022100630,20220113/OKCBKN,2022-01-13,BKN,109,OKC,130,NA
0022100631,20220113/PORDEN,2022-01-13,DEN,140,POR,108,TNT
0022100632,20220114/ORLCHA,2022-01-14,CHA,109,ORL,116,NA
0022100633,20220114/TORDET,2022-01-14,DET,103,TOR,87,NA
0022100634,20220114/PHXIND,2022-01-14,IND,94,PHX,112,NA
0022100635,20220114/BOSPHI,2022-01-14,PHI,111,BOS,99,NA
0022100636,20220114/ATLMIA,2022-01-14,MIA,124,ATL,118,NA
0022100637,20220114/GSWCHI,2022-01-14,CHI,96,GSW,138,ESPN
0022100638,20220114/CLESAS,2022-01-14,SAS,109,CLE,114,NA
0022100639,20220114/DALMEM,2022-01-14,MEM,85,DAL,112,ESPN
0022100640,20220114/HOUSAC,2022-01-14,SAC,126,HOU,114,NA
0022100641,20220115/TORMIL,2022-01-15,MIL,96,TOR,103,NA
0022100642,20220115/PORWAS,2022-01-15,WAS,110,POR,115,NA
0022100643,20220115/NYKATL,2022-01-15,ATL,108,NYK,117,NA
0022100644,20220115/NOPBKN,2022-01-15,BKN,120,NOP,105,NA
0022100645,20220115/PHIMIA,2022-01-15,MIA,98,PHI,109,NA
0022100646,20220115/CLEOKC,2022-01-15,OKC,102,CLE,107,NA
0022100647,20220115/CHIBOS,2022-01-15,BOS,114,CHI,112,NA
0022100648,20220115/LACSAS,2022-01-15,SAS,101,LAC,94,NA
0022100649,20220115/LALDEN,2022-01-15,DEN,133,LAL,96,NBA TV
0022100650,20220115/ORLDAL,2022-01-15,DAL,108,ORL,92,NA
0022100617,20220116/PHXDET,2022-01-16,DET,108,PHX,135,NA
0022100651,20220116/HOUSAC,2022-01-16,SAC,112,HOU,118,NA
0022100652,20220116/GSWMIN,2022-01-16,MIN,119,GSW,99,NA
0022100653,20220116/UTADEN,2022-01-16,DEN,102,UTA,125,NA
0022100654,20220117/NOPBOS,2022-01-17,BOS,104,NOP,92,NA
0022100655,20220117/CHANYK,2022-01-17,NYK,87,CHA,97,NBA TV
0022100656,20220117/PHIWAS,2022-01-17,WAS,117,PHI,98,NA
0022100657,20220117/BKNCLE,2022-01-17,CLE,114,BKN,107,NA
0022100658,20220117/CHIMEM,2022-01-17,MEM,119,CHI,106,TNT
0022100659,20220117/INDLAC,2022-01-17,LAC,139,IND,133,NA
0022100660,20220117/MILATL,2022-01-17,ATL,121,MIL,114,TNT
0022100661,20220117/PORORL,2022-01-17,ORL,88,POR,98,NA
0022100662,20220117/TORMIA,2022-01-17,MIA,104,TOR,99,NA
0022100663,20220117/OKCDAL,2022-01-17,DAL,104,OKC,102,NA
0022100664,20220117/PHXSAS,2022-01-17,SAS,107,PHX,121,NA
0022100665,20220117/UTALAL,2022-01-17,LAL,101,UTA,95,NBA TV
0022100666,20220118/MINNYK,2022-01-18,NYK,110,MIN,112,NBA TV
0022100667,20220118/DETGSW,2022-01-18,GSW,102,DET,86,NBA TV
0022100668,20220119/ORLPHI,2022-01-19,PHI,123,ORL,110,NA
0022100669,20220119/BKNWAS,2022-01-19,WAS,118,BKN,119,NA
0022100670,20220119/MINATL,2022-01-19,ATL,134,MIN,122,NA
0022100671,20220119/CHABOS,2022-01-19,BOS,102,CHA,111,ESPN
0022100672,20220119/PORMIA,2022-01-19,MIA,104,POR,92,NA
0022100673,20220119/CLECHI,2022-01-19,CHI,117,CLE,104,NA
0022100674,20220119/MEMMIL,2022-01-19,MIL,126,MEM,114,NA
0022100675,20220119/TORDAL,2022-01-19,DAL,102,TOR,98,NA
0022100676,20220119/OKCSAS,2022-01-19,SAS,118,OKC,96,NA
0022100677,20220119/HOUUTA,2022-01-19,UTA,111,HOU,116,NA
0022100678,20220119/LACDEN,2022-01-19,DEN,130,LAC,128,ESPN
0022100679,20220119/DETSAC,2022-01-19,SAC,131,DET,133,NA
0022100680,20220119/INDLAL,2022-01-19,LAL,104,IND,111,NA
0022100681,20220120/NOPNYK,2022-01-20,NYK,91,NOP,102,NA
