gid,gcode,date,home,home_score,away,away_score,national_tv
0021700293,20171127/PORNYK,2017-11-27,NYK,91,POR,103,NA
0021700294,20171127/BKNHOU,2017-11-27,HOU,117,BKN,103,NA
0021700295,20171127/DALSAS,2017-11-27,SAS,115,DAL,108,NBA TV
0021700296,20171127/SACGSW,2017-11-27,GSW,106,SAC,110,NA
0021700297,20171127/LALLAC,2017-11-27,LAC,120,LAL,115,NA
0021700298,20171128/MIACLE,2017-11-28,CLE,108,MIA,97,NBA TV
0021700299,20171128/PHXCHI,2017-11-28,CHI,99,PHX,104,NA
0021700300,20171128/WASMIN,2017-11-28,MIN,89,WAS,92,NA
0021700301,20171128/DENUTA,2017-11-28,UTA,106,DEN,77,ESPN
0021700302,20171128/MILSAC,2017-11-28,SAC,87,MIL,112,NA
0021700303,20171129/PHXDET,2017-11-29,DET,131,PHX,107,NA
0021700304,20171129/OKCORL,2017-11-29,ORL,121,OKC,108,NA
0021700305,20171129/WASPHI,2017-11-29,PHI,118,WAS,113,NBA TV
0021700306,20171129/MIANYK,2017-11-29,NYK,115,MIA,86,NA
0021700307,20171129/CHATOR,2017-11-29,TOR,126,CHA,113,NA
0021700308,20171129/INDHOU,2017-11-29,HOU,118,IND,97,NA
0021700309,20171129/MINNOP,2017-11-29,NOP,102,MIN,120,NA
0021700310,20171129/BKNDAL,2017-11-29,DAL,104,BKN,109,NA
0021700311,20171129/MEMSAS,2017-11-29,SAS,104,MEM,95,NA
0021700312,20171129/GSWLAL,2017-11-29,LAL,123,GSW,127,NBA TV
0021700313,20171130/CLEATL,2017-11-30,ATL,114,CLE,121,NA
0021700314,20171130/PHIBOS,2017-11-30,BOS,108,PHI,97,NBA TV
0021700315,20171130/CHIDEN,2017-11-30,DEN,111,CHI,110,NA
0021700316,20171130/MILPOR,2017-11-30,POR,91,MIL,103,NBA TV
0021700317,20171130/UTALAC,2017-11-30,LAC,107,UTA,126,NA
0021700318,20171201/GSWORL,2017-12-01,ORL,112,GSW,133,NA
0021700319,20171201/INDTOR,2017-12-01,TOR,120,IND,115,NA
0021700320,20171201/DETWAS,2017-12-01,WAS,109,DET,91,NA
0021700321,20171201/CHAMIA,2017-12-01,MIA,105,CHA,100,NA
0021700322,20171201/SACCHI,2017-12-01,CHI,106,SAC,107,NA
0021700323,20171201/SASMEM,2017-12-01,MEM,79,SAS,95,NA
0021700324,20171201/MINOKC,2017-12-01,OKC,111,MIN,107,NBA TV
0021700325,20171201/NOPUTA,2017-12-01,UTA,114,NOP,108,NA
0021700326,20171202/PHXBOS,2017-12-02,BOS,116,PHX,111,NA
0021700327,20171202/LACDAL,2017-12-02,DAL,108,LAC,82,NA
0021700328,20171202/ATLBKN,2017-12-02,BKN,102,ATL,114,NA
0021700329,20171202/MEMCLE,2017-12-02,CLE,116,MEM,111,NA
0021700330,20171202/DETPHI,2017-12-02,PHI,108,DET,103,NA
0021700331,20171202/SACMIL,2017-12-02,MIL,109,SAC,104,NA
0021700332,20171202/LALDEN,2017-12-02,DEN,115,LAL,100,NA
0021700333,20171202/NOPPOR,2017-12-02,POR,116,NOP,123,NA
0021700334,20171203/ORLNYK,2017-12-03,NYK,100,ORL,105,NA
0021700335,20171203/GSWMIA,2017-12-03,MIA,95,GSW,123,NA
0021700336,20171203/LACMIN,2017-12-03,MIN,112,LAC,106,NA
0021700337,20171203/SASOKC,2017-12-03,OKC,90,SAS,87,NBA TV
0021700338,20171203/HOULAL,2017-12-03,LAL,95,HOU,118,NBA TV
0021700339,20171204/ORLCHA,2017-12-04,CHA,104,ORL,94,NA
0021700340,20171204/NYKIND,2017-12-04,IND,115,NYK,97,NA
0021700341,20171204/PHXPHI,2017-12-04,PHI,101,PHX,115,NA
0021700342,20171204/BKNATL,2017-12-04,ATL,90,BKN,110,NA
0021700343,20171204/MILBOS,2017-12-04,BOS,111,MIL,100,NBA TV
0021700344,20171204/CLECHI,2017-12-04,CHI,91,CLE,113,NA
0021700345,20171204/MINMEM,2017-12-04,MEM,95,MIN,92,NA
0021700346,20171204/GSWNOP,2017-12-04,NOP,115,GSW,125,NA
0021700347,20171204/DENDAL,2017-12-04,DAL,122,DEN,105,NA
0021700348,20171204/DETSAS,2017-12-04,SAS,96,DET,93,NA
0021700349,20171204/WASUTA,2017-12-04,UTA,116,WAS,69,NA
0021700350,20171205/PHXTOR,2017-12-05,TOR,126,PHX,113,NBA TV
0021700351,20171205/UTAOKC,2017-12-05,OKC,100,UTA,94,NA
0021700352,20171205/WASPOR,2017-12-05,POR,92,WAS,106,NBA TV
0021700353,20171206/SACCLE,2017-12-06,CLE,101,SAC,95,NA
0021700354,20171206/CHIIND,2017-12-06,IND,98,CHI,96,NA
0021700355,20171206/ATLORL,2017-12-06,ORL,110,ATL,106,NA
0021700356,20171206/DALBOS,2017-12-06,BOS,97,DAL,90,NA
0021700357,20171206/MEMNYK,2017-12-06,NYK,99,MEM,88,NA
0021700358,20171206/GSWCHA,2017-12-06,CHA,87,GSW,101,ESPN
0021700359,20171206/DETMIL,2017-12-06,MIL,104,DET,100,NA
0021700360,20171206/DENNOP,2017-12-06,NOP,123,DEN,114,NA
0021700361,20171206/MIASAS,2017-12-06,SAS,117,MIA,105,NA
0021700362,20171206/MINLAC,2017-12-06,LAC,107,MIN,113,ESPN
0021700363,20171207/LALPHI,2017-12-07,PHI,104,LAL,107,TNT
0021700364,20171207/WASPHX,2017-12-07,PHX,99,WAS,109,NA
0021700365,20171207/OKCBKN,2017-12-07,BKN,100,OKC,95,NA
0021700366,20171207/HOUUTA,2017-12-07,UTA,101,HOU,112,TNT
0021700367,20171208/CHICHA,2017-12-08,CHA,111,CHI,119,NA
0021700368,20171208/GSWDET,2017-12-08,DET,98,GSW,102,ESPN
0021700369,20171208/CLEIND,2017-12-08,IND,106,CLE,102,NA
0021700370,20171208/DENORL,2017-12-08,ORL,89,DEN,103,NA
0021700371,20171208/TORMEM,2017-12-08,MEM,107,TOR,116,NA
0021700372,20171208/DALMIL,2017-12-08,MIL,109,DAL,102,NA
0021700373,20171208/SACNOP,2017-12-08,NOP,109,SAC,116,NA
0021700374,20171208/BOSSAS,2017-12-08,SAS,105,BOS,102,ESPN
0021700375,20171209/WASLAC,2017-12-09,LAC,113,WAS,112,NA
0021700376,20171209/MIABKN,2017-12-09,BKN,89,MIA,101,NBA TV
0021700377,20171209/LALCHA,2017-12-09,CHA,99,LAL,110,NA
0021700378,20171209/ORLATL,2017-12-09,ATL,117,ORL,110,NA
0021700379,20171209/PHICLE,2017-12-09,CLE,105,PHI,98,NA
0021700380,20171209/NYKCHI,2017-12-09,CHI,104,NYK,102,NA
0021700381,20171209/UTAMIL,2017-12-09,MIL,117,UTA,100,NBA TV
0021700382,20171209/OKCMEM,2017-12-09,MEM,101,OKC,102,NA
0021700383,20171209/SASPHX,2017-12-09,PHX,101,SAS,104,NA
0021700384,20171209/HOUPOR,2017-12-09,POR,117,HOU,124,NA
0021700385,20171210/TORSAC,2017-12-10,SAC,87,TOR,102,NA
0021700386,20171210/BOSDET,2017-12-10,DET,81,BOS,91,NA
0021700387,20171210/DENIND,2017-12-10,IND,126,DEN,116,NA
0021700388,20171210/DALMIN,2017-12-10,MIN,97,DAL,92,NA
0021700389,20171210/PHINOP,2017-12-10,NOP,131,PHI,124,NA
0021700390,20171210/ATLNYK,2017-12-10,NYK,111,ATL,107,NA
0021700391,20171211/BOSCHI,2017-12-11,CHI,108,BOS,85,NA
0021700392,20171211/NOPHOU,2017-12-11,HOU,130,NOP,123,NBA TV
0021700393,20171211/MIAMEM,2017-12-11,MEM,82,MIA,107,NA
0021700394,20171211/CHAOKC,2017-12-11,OKC,103,CHA,116,NA
0021700395,20171211/PORGSW,2017-12-11,GSW,111,POR,104,NA
0021700396,20171211/TORLAC,2017-12-11,LAC,96,TOR,91,NBA TV
0021700397,20171212/ATLCLE,2017-12-12,CLE,123,ATL,114,NA
0021700398,20171212/DENDET,2017-12-12,DET,84,DEN,103,NA
0021700399,20171212/LALNYK,2017-12-12,NYK,113,LAL,109,ESPN
0021700400,20171212/WASBKN,2017-12-12,BKN,103,WAS,98,NA
0021700401,20171212/PHIMIN,2017-12-12,MIN,112,PHI,118,ESPN
0021700402,20171212/SASDAL,2017-12-12,DAL,95,SAS,89,NA
0021700403,20171212/PHXSAC,2017-12-12,SAC,99,PHX,92,NA
0021700404,20171213/OKCIND,2017-12-13,IND,95,OKC,100,ESPN
0021700405,20171213/LACORL,2017-12-13,ORL,95,LAC,106,NA
0021700406,20171213/MEMWAS,2017-12-13,WAS,93,MEM,87,NA
0021700407,20171213/DENBOS,2017-12-13,BOS,124,DEN,118,NA
0021700408,20171213/PORMIA,2017-12-13,MIA,95,POR,102,NA
0021700409,20171213/UTACHI,2017-12-13,CHI,103,UTA,100,NA
0021700410,20171213/MILNOP,2017-12-13,NOP,115,MIL,108,NA
0021700411,20171213/TORPHX,2017-12-13,PHX,109,TOR,115,NA
0021700412,20171213/CHAHOU,2017-12-13,HOU,108,CHA,96,ESPN
0021700413,20171214/DETATL,2017-12-14,ATL,91,DET,105,NA
0021700414,20171214/NYKBKN,2017-12-14,BKN,104,NYK,111,NA
0021700415,20171214/LALCLE,2017-12-14,CLE,121,LAL,112,TNT
0021700416,20171214/SACMIN,2017-12-14,MIN,119,SAC,96,NA
0021700417,20171214/DALGSW,2017-12-14,GSW,112,DAL,97,TNT
0021700418,20171215/MIACHA,2017-12-15,CHA,98,MIA,104,NA
0021700419,20171215/DETIND,2017-12-15,IND,98,DET,104,NA
0021700420,20171215/PORORL,2017-12-15,ORL,88,POR,95,NA
0021700421,20171215/OKCPHI,2017-12-15,PHI,117,OKC,119,ESPN
0021700422,20171215/LACWAS,2017-12-15,WAS,100,LAC,91,NA
0021700423,20171215/UTABOS,2017-12-15,BOS,95,UTA,107,NA
0021700424,20171215/BKNTOR,2017-12-15,TOR,120,BKN,87,NA
0021700425,20171215/ATLMEM,2017-12-15,MEM,96,ATL,94,NA
0021700426,20171215/CHIMIL,2017-12-15,MIL,109,CHI,115,NA
0021700427,20171215/NOPDEN,2017-12-15,DEN,117,NOP,111,NA
0021700428,20171215/SASHOU,2017-12-15,HOU,124,SAS,109,ESPN
0021700429,20171216/PORCHA,2017-12-16,CHA,91,POR,93,NA
0021700430,20171216/UTACLE,2017-12-16,CLE,109,UTA,100,NA
0021700431,20171216/OKCNYK,2017-12-16,NYK,111,OKC,96,NBA TV
0021700432,20171216/LACMIA,2017-12-16,MIA,90,LAC,85,NA
0021700433,20171216/MILHOU,2017-12-16,HOU,115,MIL,111,NA
0021700434,20171216/PHXMIN,2017-12-16,MIN,106,PHX,108,NA
0021700435,20171216/DALSAS,2017-12-16,SAS,98,DAL,96,NA
0021700436,20171216/BOSMEM,2017-12-16,MEM,93,BOS,102,NA
0021700437,20171217/SACTOR,2017-12-17,TOR,108,SAC,93,NA
0021700438,20171217/ORLDET,2017-12-17,DET,114,ORL,110,NA
0021700439,20171217/INDBKN,2017-12-17,BKN,97,IND,109,NA
0021700440,20171217/CLEWAS,2017-12-17,WAS,99,CLE,106,NA
0021700441,20171218/NYKCHA,2017-12-18,CHA,109,NYK,91,NA
0021700442,20171218/BOSIND,2017-12-18,IND,111,BOS,112,NBA TV
0021700443,20171218/MIAATL,2017-12-18,ATL,110,MIA,104,NA
0021700444,20171218/PHICHI,2017-12-18,CHI,117,PHI,115,NA
0021700445,20171218/UTAHOU,2017-12-18,HOU,120,UTA,99,NA
0021700446,20171218/PORMIN,2017-12-18,MIN,108,POR,107,NA
0021700447,20171218/DENOKC,2017-12-18,OKC,95,DEN,94,NA
0021700448,20171218/PHXDAL,2017-12-18,DAL,91,PHX,97,NA
0021700449,20171218/LACSAS,2017-12-18,SAS,109,LAC,91,NA
0021700450,20171218/GSWLAL,2017-12-18,LAL,114,GSW,116,NBA TV
0021700451,20171219/SACPHI,2017-12-19,PHI,95,SAC,101,NA
0021700452,20171219/NOPWAS,2017-12-19,WAS,116,NOP,106,NA
0021700453,20171219/CLEMIL,2017-12-19,MIL,119,CLE,116,NBA TV
0021700454,20171220/TORCHA,2017-12-20,CHA,111,TOR,129,NA
0021700455,20171220/INDATL,2017-12-20,ATL,95,IND,105,NA
0021700456,20171220/MIABOS,2017-12-20,BOS,89,MIA,90,NA
0021700457,20171220/SACBKN,2017-12-20,BKN,99,SAC,104,NA
0021700458,20171220/ORLCHI,2017-12-20,CHI,112,ORL,94,NA
0021700459,20171220/LALHOU,2017-12-20,HOU,116,LAL,122,NBA TV
0021700460,20171220/UTAOKC,2017-12-20,OKC,107,UTA,79,NA
0021700461,20171220/DETDAL,2017-12-20,DAL,110,DET,93,NA
0021700462,20171220/MINDEN,2017-12-20,DEN,104,MIN,112,NA
0021700463,20171220/SASPOR,2017-12-20,POR,91,SAS,93,NA
0021700464,20171220/MEMGSW,2017-12-20,GSW,97,MEM,84,NBA TV
0021700465,20171220/PHXLAC,2017-12-20,LAC,108,PHX,95,NA
0021700466,20171221/CHICLE,2017-12-21,CLE,115,CHI,112,NA
0021700467,20171221/TORPHI,2017-12-21,PHI,109,TOR,114,NA
0021700468,20171221/BOSNYK,2017-12-21,NYK,102,BOS,93,TNT
0021700469,20171221/MEMPHX,2017-12-21,PHX,97,MEM,95,NA
0021700470,20171221/SASUTA,2017-12-21,UTA,100,SAS,89,TNT
0021700471,20171222/NYKDET,2017-12-22,DET,104,NYK,101,NA
0021700472,20171222/NOPORL,2017-12-22,ORL,97,NOP,111,NA
0021700473,20171222/WASBKN,2017-12-22,BKN,119,WAS,84,NA
0021700474,20171222/DALMIA,2017-12-22,MIA,113,DAL,101,NA
0021700475,20171222/LACHOU,2017-12-22,HOU,118,LAC,128,ESPN
0021700476,20171222/CHAMIL,2017-12-22,MIL,109,CHA,104,NA
0021700477,20171222/ATLOKC,2017-12-22,OKC,120,ATL,117,NA
0021700478,20171222/DENPOR,2017-12-22,POR,85,DEN,102,NA
0021700479,20171222/LALGSW,2017-12-22,GSW,113,LAL,106,ESPN
0021700480,20171223/PHITOR,2017-12-23,TOR,102,PHI,86,NA
0021700481,20171223/MILCHA,2017-12-23,CHA,111,MIL,106,NA
0021700482,20171223/BKNIND,2017-12-23,IND,123,BKN,119,NA
0021700483,20171223/ORLWAS,2017-12-23,WAS,130,ORL,103,NA
0021700484,20171223/DALATL,2017-12-23,ATL,112,DAL,107,NA
0021700485,20171223/CHIBOS,2017-12-23,BOS,117,CHI,92,NA
0021700486,20171223/NOPMIA,2017-12-23,MIA,94,NOP,109,NA
0021700487,20171223/LACMEM,2017-12-23,MEM,115,LAC,112,NA
0021700488,20171223/OKCUTA,2017-12-23,UTA,89,OKC,103,NA
0021700489,20171223/DENGSW,2017-12-23,GSW,81,DEN,96,NA
0021700490,20171223/MINPHX,2017-12-23,PHX,106,MIN,115,NA
0021700491,20171223/PORLAL,2017-12-23,LAL,92,POR,95,NA
0021700492,20171223/SASSAC,2017-12-23,SAC,99,SAS,108,NA
0021700493,20171225/PHINYK,2017-12-25,NYK,98,PHI,105,ESPN
0021700494,20171225/CLEGSW,2017-12-25,GSW,99,CLE,92,ABC
0021700495,20171225/WASBOS,2017-12-25,BOS,103,WAS,111,ABC
0021700496,20171225/HOUOKC,2017-12-25,OKC,112,HOU,107,ABC
0021700497,20171225/MINLAL,2017-12-25,LAL,104,MIN,121,TNT
0021700498,20171226/INDDET,2017-12-26,DET,107,IND,83,NA
0021700499,20171226/TORDAL,2017-12-26,DAL,98,TOR,93,NA
0021700500,20171226/ORLMIA,2017-12-26,MIA,107,ORL,89,NA
0021700501,20171226/CHIMIL,2017-12-26,MIL,106,CHI,115,NBA TV
0021700502,20171226/BKNSAS,2017-12-26,SAS,109,BKN,97,NA
0021700503,20171226/UTADEN,2017-12-26,DEN,107,UTA,83,NA
0021700504,20171226/MEMPHX,2017-12-26,PHX,99,MEM,97,NA
0021700505,20171226/SACLAC,2017-12-26,LAC,122,SAC,95,NBA TV
0021700506,20171227/BOSCHA,2017-12-27,CHA,91,BOS,102,NA
0021700507,20171227/DALIND,2017-12-27,IND,94,DAL,98,NA
0021700508,20171227/WASATL,2017-12-27,ATL,113,WAS,99,NA
0021700509,20171227/NYKCHI,2017-12-27,CHI,92,NYK,87,NA
0021700510,20171227/DENMIN,2017-12-27,MIN,128,DEN,125,NA
0021700511,20171227/BKNNOP,2017-12-27,NOP,128,BKN,113,NA
0021700512,20171227/TOROKC,2017-12-27,OKC,124,TOR,107,NBA TV
0021700513,20171227/CLESAC,2017-12-27,SAC,109,CLE,95,NA
0021700514,20171227/UTAGSW,2017-12-27,GSW,126,UTA,101,NBA TV
0021700515,20171227/MEMLAL,2017-12-27,LAL,99,MEM,109,NA
0021700516,20171228/DETORL,2017-12-28,ORL,102,DET,89,NA
0021700517,20171228/HOUBOS,2017-12-28,BOS,99,HOU,98,TNT
0021700518,20171228/MINMIL,2017-12-28,MIL,102,MIN,96,NA
0021700519,20171228/NYKSAS,2017-12-28,SAS,119,NYK,107,NA
0021700520,20171228/PHIPOR,2017-12-28,POR,114,PHI,110,TNT
0021700521,20171229/HOUWAS,2017-12-29,WAS,121,HOU,103,NBA TV
0021700522,20171229/ATLTOR,2017-12-29,TOR,111,ATL,98,NA
0021700523,20171229/BKNMIA,2017-12-29,MIA,87,BKN,111,NA
0021700524,20171229/INDCHI,2017-12-29,CHI,119,IND,107,NA
0021700525,20171229/DALNOP,2017-12-29,NOP,120,DAL,128,NA
0021700526,20171229/MILOKC,2017-12-29,OKC,95,MIL,97,NA
0021700527,20171229/PHXSAC,2017-12-29,SAC,101,PHX,111,NA
0021700528,20171229/CHAGSW,2017-12-29,GSW,100,CHA,111,NA
0021700529,20171229/LACLAL,2017-12-29,LAL,106,LAC,121,NA
0021700530,20171230/SASDET,2017-12-30,DET,93,SAS,79,NA
0021700531,20171230/MIAORL,2017-12-30,ORL,111,MIA,117,NA
0021700532,20171230/NYKNOP,2017-12-30,NOP,103,NYK,105,NA
0021700533,20171230/PORATL,2017-12-30,ATL,104,POR,89,NA
0021700534,20171230/CLEUTA,2017-12-30,UTA,104,CLE,101,NA
0021700535,20171230/MEMGSW,2017-12-30,GSW,141,MEM,128,NA
0021700536,20171230/PHIDEN,2017-12-30,DEN,102,PHI,107,NBA TV
0021700537,20171231/CHIWAS,2017-12-31,WAS,114,CHI,110,NA
0021700538,20171231/MININD,2017-12-31,IND,90,MIN,107,NA
0021700539,20171231/BKNBOS,2017-12-31,BOS,108,BKN,105,NA
0021700540,20171231/LALHOU,2017-12-31,HOU,148,LAL,142,NA
0021700541,20171231/DALOKC,2017-12-31,OKC,113,DAL,116,NA
0021700542,20171231/CHALAC,2017-12-31,LAC,106,CHA,98,NA
0021700543,20171231/MEMSAC,2017-12-31,SAC,96,MEM,114,NA
0021700544,20171231/PHIPHX,2017-12-31,PHX,110,PHI,123,NA
0021700545,20180101/ORLBKN,2018-01-01,BKN,98,ORL,95,NA
0021700546,20180101/MILTOR,2018-01-01,TOR,131,MIL,127,NA
0021700547,20180101/PORCHI,2018-01-01,CHI,120,POR,124,NA
0021700548,20180101/LALMIN,2018-01-01,MIN,114,LAL,96,NA
0021700549,20180102/PORCLE,2018-01-02,CLE,127,POR,110,NBA TV
0021700550,20180102/SASNYK,2018-01-02,NYK,91,SAS,100,NA
0021700551,20180102/ATLPHX,2018-01-02,PHX,104,ATL,103,NA
0021700552,20180102/CHASAC,2018-01-02,SAC,111,CHA,131,NA
0021700553,20180102/MEMLAC,2018-01-02,LAC,113,MEM,105,NBA TV
0021700554,20180103/HOUORL,2018-01-03,ORL,98,HOU,116,NA
0021700555,20180103/SASPHI,2018-01-03,PHI,112,SAS,106,NA
0021700556,20180103/NYKWAS,2018-01-03,WAS,121,NYK,103,NA
0021700557,20180103/MINBKN,2018-01-03,BKN,98,MIN,97,NA
0021700558,20180103/DETMIA,2018-01-03,MIA,111,DET,104,NA
0021700559,20180103/CLEBOS,2018-01-03,BOS,102,CLE,88,ESPN
0021700560,20180103/TORCHI,2018-01-03,CHI,115,TOR,124,NA
0021700561,20180103/INDMIL,2018-01-03,MIL,122,IND,101,NA
0021700562,20180103/GSWDAL,2018-01-03,DAL,122,GSW,125,NA
0021700563,20180103/PHXDEN,2018-01-03,DEN,134,PHX,111,NA
0021700564,20180103/NOPUTA,2018-01-03,UTA,98,NOP,108,NA
0021700565,20180103/OKCLAL,2018-01-03,LAL,96,OKC,133,ESPN
0021700566,20180104/GSWHOU,2018-01-04,HOU,114,GSW,124,TNT
0021700567,20180104/OKCLAC,2018-01-04,LAC,117,OKC,127,TNT
0021700568,20180105/NYKMIA,2018-01-05,MIA,107,NYK,103,NA
0021700569,20180105/DETPHI,2018-01-05,PHI,114,DET,78,NA
0021700570,20180105/MINBOS,2018-01-05,BOS,91,MIN,84,ESPN
0021700571,20180105/TORMIL,2018-01-05,MIL,110,TOR,129,NA
0021700572,20180105/CHIDAL,2018-01-05,DAL,124,CHI,127,NA
0021700573,20180105/PHXSAS,2018-01-05,SAS,103,PHX,89,NA
0021700574,20180105/UTADEN,2018-01-05,DEN,99,UTA,91,NA
0021700575,20180105/WASMEM,2018-01-05,MEM,100,WAS,102,ESPN
0021700576,20180105/ATLPOR,2018-01-05,POR,110,ATL,89,NA
0021700577,20180105/CHALAL,2018-01-05,LAL,94,CHA,108,NA
0021700578,20180106/GSWLAC,2018-01-06,LAC,105,GSW,121,NA
0021700579,20180106/BOSBKN,2018-01-06,BKN,85,BOS,87,NA
0021700580,20180106/HOUDET,2018-01-06,DET,108,HOU,101,NA
0021700581,20180106/CHIIND,2018-01-06,IND,125,CHI,86,NA
0021700582,20180106/CLEORL,2018-01-06,ORL,127,CLE,131,NA
0021700583,20180106/MILWAS,2018-01-06,WAS,103,MIL,110,NA
0021700584,20180106/NOPMIN,2018-01-06,MIN,116,NOP,98,NA
0021700585,20180106/DENSAC,2018-01-06,SAC,106,DEN,98,NA
0021700586,20180107/UTAMIA,2018-01-07,MIA,103,UTA,102,NA
0021700587,20180107/NYKDAL,2018-01-07,DAL,96,NYK,100,NA
0021700588,20180107/OKCPHX,2018-01-07,PHX,114,OKC,100,NA
0021700589,20180107/SASPOR,2018-01-07,POR,111,SAS,110,NBA TV
0021700590,20180107/ATLLAL,2018-01-07,LAL,132,ATL,113,NA
0021700591,20180108/MILIND,2018-01-08,IND,109,MIL,96,NBA TV
0021700592,20180108/TORBKN,2018-01-08,BKN,113,TOR,114,NA
0021700593,20180108/HOUCHI,2018-01-08,CHI,107,HOU,116,NA
0021700594,20180108/CLEMIN,2018-01-08,MIN,127,CLE,99,NA
0021700595,20180108/DETNOP,2018-01-08,NOP,112,DET,109,NA
0021700596,20180108/SASSAC,2018-01-08,SAC,100,SAS,107,NA
0021700597,20180108/DENGSW,2018-01-08,GSW,124,DEN,114,NA
0021700598,20180108/ATLLAC,2018-01-08,LAC,108,ATL,107,NA
0021700599,20180109/MIATOR,2018-01-09,TOR,89,MIA,90,NA
0021700600,20180109/POROKC,2018-01-09,OKC,106,POR,117,NBA TV
0021700601,20180109/ORLDAL,2018-01-09,DAL,114,ORL,99,NA
0021700602,20180109/SACLAL,2018-01-09,LAL,99,SAC,86,NBA TV
0021700603,20180110/DALCHA,2018-01-10,CHA,111,DAL,115,NA
0021700604,20180110/MIAIND,2018-01-10,IND,106,MIA,114,NA
0021700605,20180110/UTAWAS,2018-01-10,WAS,104,UTA,107,NA
0021700606,20180110/DETBKN,2018-01-10,BKN,80,DET,114,NA
0021700607,20180110/CHINYK,2018-01-10,NYK,119,CHI,122,NA
0021700608,20180110/PORHOU,2018-01-10,HOU,121,POR,112,NA
0021700609,20180110/NOPMEM,2018-01-10,MEM,105,NOP,102,NA
0021700610,20180110/ORLMIL,2018-01-10,MIL,110,ORL,103,NA
0021700611,20180110/OKCMIN,2018-01-10,MIN,104,OKC,88,ESPN
0021700612,20180110/ATLDEN,2018-01-10,DEN,97,ATL,110,NA
0021700613,20180110/LACGSW,2018-01-10,GSW,106,LAC,125,ESPN
0021700614,20180111/BOSPHI,2018-01-11,PHI,103,BOS,114,NBA TV
0021700615,20180111/CLETOR,2018-01-11,TOR,133,CLE,99,TNT
0021700616,20180111/LACSAC,2018-01-11,SAC,115,LAC,121,NA
0021700617,20180111/SASLAL,2018-01-11,LAL,93,SAS,81,TNT
0021700618,20180112/UTACHA,2018-01-12,CHA,99,UTA,88,NA
0021700619,20180112/CLEIND,2018-01-12,IND,97,CLE,95,NA
0021700620,20180112/ORLWAS,2018-01-12,WAS,125,ORL,119,NA
0021700621,20180112/BKNATL,2018-01-12,ATL,105,BKN,110,NA
0021700622,20180112/GSWMIL,2018-01-12,MIL,94,GSW,108,ESPN
0021700623,20180112/NYKMIN,2018-01-12,MIN,118,NYK,108,NA
0021700624,20180112/PORNOP,2018-01-12,NOP,119,POR,113,NA
0021700625,20180112/MEMDEN,2018-01-12,DEN,87,MEM,78,NA
0021700626,20180112/HOUPHX,2018-01-12,PHX,95,HOU,112,ESPN
0021700627,20180113/LALDAL,2018-01-13,DAL,101,LAL,107,NA
0021700628,20180113/SACLAC,2018-01-13,LAC,126,SAC,105,NA
0021700629,20180113/OKCCHA,2018-01-13,CHA,91,OKC,101,NA
0021700630,20180113/BKNWAS,2018-01-13,WAS,119,BKN,113,NA
0021700631,20180113/GSWTOR,2018-01-13,TOR,125,GSW,127,NA
0021700632,20180113/DETCHI,2018-01-13,CHI,107,DET,105,NA
0021700633,20180113/DENSAS,2018-01-13,SAS,112,DEN,80,NA
0021700634,20180114/MILMIA,2018-01-14,MIA,97,MIL,79,NA
0021700635,20180114/NOPNYK,2018-01-14,NYK,118,NOP,123,NA
0021700636,20180114/INDPHX,2018-01-14,PHX,97,IND,120,NA
0021700637,20180114/PORMIN,2018-01-14,MIN,120,POR,103,ESPN
0021700638,20180115/CHADET,2018-01-15,DET,107,CHA,118,NBA TV
0021700639,20180115/TORPHI,2018-01-15,PHI,117,TOR,111,NA
0021700640,20180115/MILWAS,2018-01-15,WAS,95,MIL,104,NA
0021700641,20180115/SASATL,2018-01-15,ATL,102,SAS,99,NBA TV
0021700642,20180115/NYKBKN,2018-01-15,BKN,104,NYK,119,NA
0021700643,20180115/SACOKC,2018-01-15,OKC,95,SAC,88,NA
0021700644,20180115/MIACHI,2018-01-15,CHI,119,MIA,111,NA
0021700645,20180115/LALMEM,2018-01-15,MEM,123,LAL,114,TNT
0021700646,20180115/GSWCLE,2018-01-15,CLE,108,GSW,118,TNT
0021700647,20180115/INDUTA,2018-01-15,UTA,94,IND,109,NA
0021700648,20180115/HOULAC,2018-01-15,LAC,113,HOU,102,TNT
0021700649,20180116/MINORL,2018-01-16,ORL,108,MIN,102,NA
0021700650,20180116/NOPBOS,2018-01-16,BOS,113,NOP,116,NBA TV
0021700651,20180116/DALDEN,2018-01-16,DEN,105,DAL,102,NA
0021700652,20180116/PHXPOR,2018-01-16,POR,118,PHX,111,NBA TV
0021700653,20180117/WASCHA,2018-01-17,CHA,133,WAS,109,NA
0021700654,20180117/NOPATL,2018-01-17,ATL,94,NOP,93,NA
0021700655,20180117/SASBKN,2018-01-17,BKN,95,SAS,100,NA
0021700656,20180117/DETTOR,2018-01-17,TOR,96,DET,91,NA
0021700657,20180117/GSWCHI,2018-01-17,CHI,112,GSW,119,NA
0021700658,20180117/NYKMEM,2018-01-17,MEM,105,NYK,99,NA
0021700659,20180117/MIAMIL,2018-01-17,MIL,101,MIA,106,NA
0021700660,20180117/LALOKC,2018-01-17,OKC,114,LAL,90,ESPN
0021700661,20180117/UTASAC,2018-01-17,SAC,105,UTA,120,NA
0021700662,20180117/DENLAC,2018-01-17,LAC,109,DEN,104,ESPN
0021700663,20180118/PHIBOS,2018-01-18,BOS,80,PHI,89,TNT
