season,season_prefix,Referee,Games,Total fouls,Shooting,Personal,Loose ball,Personal take,Offensive charge,Offensive,Kicked ball,Technical,Defensive goaltending,Shooting block,Defensive 3 seconds,Delay of game,Personal block,Flagrant 1,Away from play,Double technical,Clear path,Double personal,Inbound foul,Delay technical,Lane violation,Jump ball violation,Flagrant 2,Hanging technical,Unsportsmanlike technical,Taunting technical,Excess timeout technical,Double lane,Too many players technical,season_alpha,season_type,mode,max_date
2020,002,Suyash Mehta,13,119,49,45,5,6,5,0,1,1,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Regular Season,Total,2024-03-24
2020,002,Tom Washington,47,592,284,217,18,17,12,6,10,7,3,0,4,5,0,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2019-20,Regular Season,Total,2024-03-24
2020,002,Tony Brothers,53,734,354,207,46,25,28,6,11,15,7,0,15,13,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019-20,Regular Season,Total,2024-03-24
2020,002,Tony Brown,53,846,342,329,48,25,22,3,18,15,10,0,9,13,0,2,3,4,0,1,0,1,0,0,0,0,1,0,0,0,0,2019-20,Regular Season,Total,2024-03-24
2020,002,Tre Maddox,54,765,346,258,45,20,27,7,21,18,3,0,4,10,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2019-20,Regular Season,Total,2024-03-24
2020,002,Tyler Ford,54,845,385,304,48,25,23,3,11,19,8,0,9,5,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2019-20,Regular Season,Total,2024-03-24
2020,002,Zach Zarba,52,772,359,237,56,38,24,7,13,14,6,0,4,3,0,1,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Regular Season,Total,2024-03-24
2020,002,NA,904,2649,0,0,0,0,1,2644,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2019-20,Regular Season,Total,2024-03-24
2020,004,Ben Taylor,4,70,31,23,4,4,1,0,1,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Bill Kennedy,9,124,60,39,11,0,5,3,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Brian Forte,2,25,14,6,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Courtney Kirkland,7,108,42,36,16,5,0,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Curtis Blair,5,64,35,22,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,David Guthrie,12,183,81,60,8,10,10,1,4,3,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Dedric Taylor,2,26,10,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Derrick Collins,3,41,23,12,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Ed Malloy,5,77,38,27,4,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Eric Lewis,13,196,72,72,8,14,9,0,5,6,2,0,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Gediminas Petraitis,2,22,9,9,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,James Capers,15,209,79,74,21,6,12,0,8,4,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,James Williams,6,93,47,26,4,2,2,2,3,3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,John Goble,12,191,71,79,12,5,5,3,5,6,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Josh Tiven,12,155,88,34,13,1,7,1,4,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Kane Fitzgerald,14,214,87,74,14,10,8,2,4,6,4,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Kevin Cutler,2,33,17,10,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Kevin Scott,10,130,59,42,7,4,6,1,2,2,3,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Leon Wood,2,32,13,12,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Marc Davis,15,210,104,63,11,4,10,0,3,3,4,0,0,3,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Mark Ayotte,2,30,13,13,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Michael Smith,2,22,11,7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Pat Fraher,10,118,72,26,4,3,4,0,4,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Rodney Mott,7,112,47,40,11,2,4,0,1,1,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Scott Foster,14,221,111,60,15,11,7,5,2,1,3,0,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Sean Corbin,6,79,37,28,2,6,0,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Sean Wright,8,137,65,47,8,2,4,1,3,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Tony Brothers,13,171,72,54,10,7,11,1,4,1,2,0,1,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Tony Brown,10,159,75,51,10,4,4,1,8,0,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Tre Maddox,8,109,57,26,8,2,4,3,2,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Tyler Ford,5,74,38,23,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,Zach Zarba,12,174,81,57,15,5,9,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2020,004,NA,79,221,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20,Playoffs,Total,2024-03-24
2021,002,Aaron Smith,54,604,331,155,43,21,11,2,8,15,5,0,4,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Andy Nagy,40,528,309,129,23,21,14,0,13,8,6,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Ashley Moyer-Gleich,45,487,280,134,25,18,7,3,10,1,5,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Ben Taylor,49,695,310,186,81,28,16,11,14,21,6,0,8,4,0,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Bennie Adams,23,275,114,108,13,14,3,2,6,5,2,0,3,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Bill Kennedy,43,474,217,157,25,32,8,1,9,4,6,0,5,3,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Bill Spooner,3,35,24,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Brandon Adair,43,447,246,128,12,39,10,2,3,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Brandon Schwab,20,224,128,53,15,10,5,0,1,4,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Brent Barnaky,45,525,284,151,16,25,22,2,8,3,4,0,5,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Brett Nansel,39,568,289,168,25,24,14,4,12,12,7,0,2,3,0,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Brian Forte,52,657,325,222,22,33,11,6,6,10,9,0,5,1,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,CJ Washington,37,529,282,141,31,19,11,7,8,14,0,0,7,5,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Courtney Kirkland,45,575,284,142,44,25,19,5,19,8,15,0,3,4,0,1,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Curtis Blair,53,714,325,257,32,27,27,6,11,8,5,0,7,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Danielle Scott,26,285,141,93,15,15,11,2,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Dannica Mosher,21,229,110,61,8,24,10,1,6,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,David Guthrie,36,491,218,174,14,27,6,1,5,22,5,0,4,4,0,4,2,1,0,2,0,1,0,0,1,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Dedric Taylor,54,724,385,209,31,35,17,4,17,9,4,0,3,5,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Derek Richardson,42,516,253,149,20,29,22,4,4,7,8,0,7,10,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Derrick Collins,50,612,300,197,34,18,22,5,9,0,14,0,5,3,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Ed Malloy,44,588,271,212,16,25,14,5,15,10,8,0,0,3,0,3,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Eric Dalen,51,586,338,147,26,20,16,2,14,2,6,0,2,5,0,4,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Eric Lewis,50,707,331,241,30,29,14,5,16,14,10,0,6,7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Evan Scott,36,408,248,83,15,22,17,1,7,6,3,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Gediminas Petraitis,52,740,361,243,33,37,14,7,7,14,5,0,1,10,0,1,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Haywoode Workman,39,527,275,165,14,16,15,1,10,5,8,0,5,6,0,0,0,1,1,2,0,0,0,2,1,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,J.T. Orr,2,23,10,9,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,JB DeRosa,51,693,334,222,33,39,23,2,13,11,7,0,1,3,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Jacyn Goble,45,650,347,192,20,36,16,1,14,13,2,0,1,3,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,James Capers,52,681,303,211,47,36,25,3,8,16,6,0,7,10,0,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,James Williams,45,642,297,208,35,28,14,2,14,17,8,0,9,5,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Jason Goldenberg,37,446,218,131,21,25,20,2,10,8,1,0,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Jenna Schroeder,38,372,188,111,8,23,15,1,4,9,7,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,John Butler,39,489,272,127,21,26,16,1,8,7,4,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,John Conley,25,297,151,87,16,12,7,1,6,6,4,0,1,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,John Goble,49,675,311,213,30,33,25,3,20,9,7,0,4,9,0,0,4,4,0,0,0,1,1,0,1,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Jonathan Sterling,43,517,222,157,39,23,22,9,17,10,7,0,4,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Josh Tiven,54,730,348,248,31,26,14,2,12,18,13,0,4,4,0,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Justin Van Duyne,50,651,289,213,38,43,18,2,15,10,7,0,5,5,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Kane Fitzgerald,41,618,275,187,49,24,19,10,11,11,5,0,7,9,0,3,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Karl Lane,52,586,279,191,20,25,21,8,13,10,8,0,4,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Ken Mauer,47,639,310,212,28,31,10,4,11,8,7,0,12,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Kevin Cutler,43,483,210,158,23,24,20,2,16,9,7,0,6,3,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Kevin Scott,47,616,308,193,29,26,16,3,21,7,6,0,2,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Lauren Holtkamp,34,409,221,103,17,26,12,2,14,4,5,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Leon Wood,43,526,241,160,33,31,11,6,14,3,11,0,7,2,0,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Leroy Richardson,39,560,292,164,28,29,11,4,9,5,8,0,3,2,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Marat Kogut,47,693,341,206,38,29,14,7,12,16,11,0,8,4,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Marc Davis,56,699,378,174,32,32,11,4,19,12,7,0,7,12,0,2,2,2,1,0,0,2,0,1,1,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Mark Ayotte,50,647,327,198,30,30,21,1,13,4,8,0,4,6,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Mark Lindsay,30,424,189,144,24,22,8,4,9,9,4,0,6,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Matt Boland,42,497,220,180,28,24,11,2,8,7,6,0,1,1,0,1,2,0,1,2,0,2,0,1,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Matt Kallio,18,206,100,59,13,20,3,0,2,3,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Matt Myers,32,406,184,128,30,26,12,3,11,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Michael Smith,46,644,319,184,35,32,21,2,16,7,3,0,13,4,0,1,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Mitchell Ervin,49,661,331,211,40,19,14,5,9,11,9,0,0,8,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Mousa Dagher,42,572,256,189,26,36,10,5,5,18,12,0,4,6,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Natalie Sago,45,490,248,135,25,28,18,4,5,15,4,0,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Nate Green,44,529,274,148,25,24,17,3,12,14,6,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Nick Buchert,46,604,278,197,43,28,11,5,10,5,7,0,9,4,0,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Pat Fraher,21,257,136,63,12,13,9,2,7,5,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Phenizee Ransom,39,532,248,183,26,25,13,5,7,14,7,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Ray Acosta,40,472,238,138,25,20,12,4,9,9,3,0,0,5,0,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Robert Hussey,22,250,129,87,9,9,4,0,4,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Rodney Mott,48,670,314,189,49,27,18,4,14,21,9,0,6,7,0,4,0,3,2,0,0,1,0,0,1,0,0,0,0,0,1,2020-21,Regular Season,Total,2024-03-24
2021,002,Scott Foster,44,691,306,211,47,43,24,7,13,14,6,0,3,9,0,1,1,2,1,0,0,0,0,2,1,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Scott Twardoski,46,607,304,167,27,44,11,8,15,10,4,0,5,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Scott Wall,45,646,317,193,36,21,26,4,20,8,14,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Sean Corbin,47,658,327,210,12,27,19,7,11,11,9,0,16,3,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Sean Wright,45,730,333,267,40,27,16,3,10,9,7,0,6,7,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Simone Jelks,33,378,183,125,14,28,3,4,9,6,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Suyash Mehta,31,371,202,108,17,13,12,2,4,4,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Tom Washington,34,479,251,148,20,19,13,3,8,2,8,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Tony Brothers,47,743,353,223,26,38,25,4,14,22,9,0,13,9,0,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Tony Brown,39,622,268,219,42,32,10,12,6,11,2,0,5,9,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Tre Maddox,36,490,258,140,21,23,14,2,13,4,3,0,1,7,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Tyler Ford,45,675,330,186,45,26,16,6,16,24,11,0,4,6,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,Zach Zarba,53,771,367,250,34,40,16,2,28,7,12,0,5,3,0,1,0,1,1,2,0,0,0,0,1,0,0,0,1,0,0,2020-21,Regular Season,Total,2024-03-24
2021,002,NA,892,2231,0,1,0,0,0,2224,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2020-21,Regular Season,Total,2024-03-24
2021,004,Ben Taylor,8,102,44,26,13,5,1,1,1,6,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
2021,004,Bill Kennedy,7,68,26,26,2,9,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
2021,004,Brent Barnaky,2,21,9,7,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
2021,004,Brian Forte,4,47,20,18,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
2021,004,Courtney Kirkland,10,140,62,53,7,7,1,2,3,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
2021,004,Curtis Blair,8,91,43,30,6,7,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
2021,004,David Guthrie,12,174,70,74,7,9,1,0,2,4,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
2021,004,Dedric Taylor,1,7,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
2021,004,Derrick Collins,2,21,7,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
2021,004,Ed Malloy,4,53,20,24,0,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
2021,004,Eric Lewis,13,209,64,80,22,18,6,1,3,5,5,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
2021,004,JB DeRosa,1,18,11,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
2021,004,Jacyn Goble,1,10,6,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
2021,004,James Capers,13,208,87,59,21,14,8,4,4,3,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
2021,004,James Williams,10,136,48,56,13,7,3,1,2,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
2021,004,John Goble,9,123,53,41,12,6,0,0,5,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
2021,004,Josh Tiven,11,146,66,45,6,8,5,2,2,3,2,0,0,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
2021,004,Kane Fitzgerald,10,153,64,48,8,12,8,1,0,3,3,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
2021,004,Karl Lane,2,26,10,8,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
2021,004,Ken Mauer,8,127,54,41,6,12,1,2,1,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
2021,004,Kevin Cutler,4,41,20,16,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
2021,004,Kevin Scott,7,99,48,32,8,7,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21,Playoffs,Total,2024-03-24
