Referee,Team,Games,Total fouls,Shooting,Personal,Technical
Josh Tiven,DET,26,14.461538461538462,7.846153846153846,4.346153846153846,0.38461538461538464
Josh Tiven,GSW,40,14.2,7.125,4.2,0.575
Josh Tiven,HOU,37,14,7.108108108108108,4.297297297297297,0.21621621621621623
Josh Tiven,IND,35,12.914285714285715,6.8,3.5428571428571427,0.4
Josh Tiven,LAC,43,13.534883720930232,6.906976744186046,4.511627906976744,0.20930232558139536
Josh Tiven,LAL,45,13.755555555555556,7.111111111111111,3.7333333333333334,0.35555555555555557
Josh Tiven,MEM,29,13.344827586206897,6.793103448275862,3.8620689655172415,0.5862068965517241
Josh Tiven,MIA,40,13.975,7.225,4.225,0.25
Josh Tiven,MIL,45,12.755555555555556,5.977777777777778,3.9555555555555557,0.37777777777777777
Josh Tiven,MIN,32,14.3125,7.4375,4.0625,0.28125
Josh Tiven,NOP,32,13.0625,7.09375,4.25,0.25
Josh Tiven,NYK,40,13.775,7.05,4.05,0.5
Josh Tiven,OKC,38,14.368421052631579,7.7105263157894735,3.9473684210526314,0.23684210526315788
Josh Tiven,ORL,26,13.384615384615385,6.846153846153846,4.1923076923076925,0.38461538461538464
Josh Tiven,PHI,32,14.4375,7.75,4.28125,0.375
Josh Tiven,PHX,37,14.378378378378379,7.027027027027027,4.8108108108108105,0.24324324324324326
Josh Tiven,POR,30,14.2,7.466666666666667,4.1,0.3333333333333333
Josh Tiven,SAC,35,13.8,6.857142857142857,4.228571428571429,0.4
Josh Tiven,SAS,32,11.71875,6.09375,3.46875,0.25
Josh Tiven,TOR,34,14.852941176470589,7.9411764705882355,3.7058823529411766,0.5
Josh Tiven,UTA,32,13.96875,6.21875,5.15625,0.25
Josh Tiven,WAS,28,13.607142857142858,7.321428571428571,4.071428571428571,0.25
Justin Van Duyne,ATL,22,14.909090909090908,7.181818181818182,4.636363636363637,0.18181818181818182
Justin Van Duyne,BKN,21,13.761904761904763,6.619047619047619,3.9047619047619047,0.3333333333333333
Justin Van Duyne,BOS,25,12.84,5.8,3.76,0.44
Justin Van Duyne,CHA,24,13.625,7.041666666666667,3,0.3333333333333333
Justin Van Duyne,CHI,31,12.483870967741936,5.967741935483871,4.258064516129032,0.06451612903225806
Justin Van Duyne,CLE,20,12.85,6.55,3.45,0.25
Justin Van Duyne,DAL,32,14.28125,6.09375,4.1875,0.25
Justin Van Duyne,DEN,42,13.619047619047619,6.285714285714286,4.380952380952381,0.23809523809523808
Justin Van Duyne,DET,26,13.5,6.653846153846154,3.9615384615384617,0.15384615384615385
Justin Van Duyne,GSW,31,14.32258064516129,7.225806451612903,4.67741935483871,0.22580645161290322
Justin Van Duyne,HOU,18,14.333333333333334,7.111111111111111,3.888888888888889,0.2777777777777778
Justin Van Duyne,IND,26,13.26923076923077,6.615384615384615,3.6538461538461537,0.038461538461538464
Justin Van Duyne,LAC,39,13.615384615384615,5.743589743589744,4.769230769230769,0.1794871794871795
Justin Van Duyne,LAL,32,13.90625,7.21875,3.65625,0.40625
Justin Van Duyne,MEM,33,13.848484848484848,6.303030303030303,4.363636363636363,0.18181818181818182
Justin Van Duyne,MIA,26,13.73076923076923,6.230769230769231,3.8846153846153846,0.34615384615384615
Justin Van Duyne,MIL,21,13.80952380952381,6.476190476190476,4.333333333333333,0.2857142857142857
Justin Van Duyne,MIN,28,13.964285714285714,6.75,4.428571428571429,0.42857142857142855
Justin Van Duyne,NOP,18,13.722222222222221,6.277777777777778,4.111111111111111,0.16666666666666666
Justin Van Duyne,NYK,29,13.551724137931034,6.206896551724138,4.344827586206897,0.27586206896551724
Justin Van Duyne,OKC,25,14.08,6.48,4.52,0.04
Justin Van Duyne,ORL,25,12.56,7.28,2.84,0.16
Justin Van Duyne,PHI,26,14.846153846153847,7.576923076923077,4.153846153846154,0.46153846153846156
Justin Van Duyne,PHX,38,14.131578947368421,6.2105263157894735,4.973684210526316,0.3157894736842105
Justin Van Duyne,POR,31,13.03225806451613,6,3.6451612903225805,0.22580645161290322
Justin Van Duyne,SAC,37,13.621621621621621,6.783783783783784,4.135135135135135,0.16216216216216217
Justin Van Duyne,SAS,28,13.5,6.214285714285714,4.142857142857143,0.07142857142857142
Justin Van Duyne,TOR,21,13,5.476190476190476,4.380952380952381,0.5238095238095238
Justin Van Duyne,UTA,29,12.827586206896552,5.655172413793103,4.448275862068965,0.13793103448275862
Justin Van Duyne,WAS,24,13.958333333333334,5.958333333333333,4.541666666666667,0.2916666666666667
Kane Fitzgerald,ATL,25,15.28,6.84,4.72,0.56
Kane Fitzgerald,BKN,27,14.333333333333334,6.555555555555555,4.7407407407407405,0.2962962962962963
Kane Fitzgerald,BOS,43,13.744186046511627,6.209302325581396,4.651162790697675,0.3953488372093023
Kane Fitzgerald,CHA,18,13.222222222222221,6.222222222222222,4.055555555555555,0.5
Kane Fitzgerald,CHI,23,13.26086956521739,5.6521739130434785,4.434782608695652,0.2608695652173913
Kane Fitzgerald,CLE,20,13.25,5.35,5.55,0.15
Kane Fitzgerald,DAL,31,15.451612903225806,5.516129032258065,5.645161290322581,0.8064516129032258
Kane Fitzgerald,DEN,25,15.44,6.88,5.6,0.32
Kane Fitzgerald,DET,14,13.5,6.571428571428571,5,0.21428571428571427
Kane Fitzgerald,GSW,29,14.344827586206897,6.103448275862069,5.310344827586207,0.4827586206896552
Kane Fitzgerald,HOU,21,14.142857142857142,6,4.904761904761905,0.5714285714285714
Kane Fitzgerald,IND,31,14.387096774193548,5.774193548387097,5.290322580645161,0.25806451612903225
Kane Fitzgerald,LAC,31,15.903225806451612,6.451612903225806,5.709677419354839,0.5806451612903226
Kane Fitzgerald,LAL,25,14.6,6.4,4.56,0.24
Kane Fitzgerald,MEM,28,14.285714285714286,6.428571428571429,5.464285714285714,0.39285714285714285
Kane Fitzgerald,MIA,34,13.029411764705882,5.529411764705882,4.205882352941177,0.5294117647058824
Kane Fitzgerald,MIL,28,14.75,7.178571428571429,4.964285714285714,0.21428571428571427
Kane Fitzgerald,MIN,18,15.722222222222221,6.666666666666667,4.833333333333333,0.2777777777777778
Kane Fitzgerald,NOP,23,14.826086956521738,6.695652173913044,4.478260869565218,0.4782608695652174
Kane Fitzgerald,NYK,19,14.368421052631579,6.631578947368421,5,0.5263157894736842
Kane Fitzgerald,OKC,20,14.75,6.65,5.1,0.35
Kane Fitzgerald,ORL,21,14.19047619047619,6.285714285714286,4.714285714285714,0.38095238095238093
Kane Fitzgerald,PHI,31,15.35483870967742,7.258064516129032,4.612903225806452,0.3870967741935484
Kane Fitzgerald,PHX,27,15.703703703703704,6.333333333333333,5.62962962962963,0.25925925925925924
Kane Fitzgerald,POR,28,13.857142857142858,6.75,4.428571428571429,0.2857142857142857
Kane Fitzgerald,SAC,16,14.875,5.875,5.875,0.5
Kane Fitzgerald,SAS,22,13.136363636363637,5.954545454545454,4.863636363636363,0.5909090909090909
Kane Fitzgerald,TOR,37,15.054054054054054,6.216216216216216,5.324324324324325,0.43243243243243246
Kane Fitzgerald,UTA,27,14.62962962962963,6.481481481481482,5.111111111111111,0.25925925925925924
Kane Fitzgerald,WAS,20,14.8,6.2,4.45,0.5
Karl Lane,ATL,36,14.194444444444445,6.416666666666667,4.694444444444445,0.19444444444444445
Karl Lane,BKN,38,13.894736842105264,6.157894736842105,5.368421052631579,0.15789473684210525
Karl Lane,BOS,29,11.793103448275861,5.344827586206897,4.620689655172414,0.10344827586206896
Karl Lane,CHA,29,11.96551724137931,5.689655172413793,4.068965517241379,0.20689655172413793
Karl Lane,CHI,31,12.903225806451612,5.870967741935484,4.741935483870968,0.12903225806451613
Karl Lane,CLE,30,13.766666666666667,5.9,5.666666666666667,0.2
Karl Lane,DAL,29,13.655172413793103,6.413793103448276,4.827586206896552,0.10344827586206896
Karl Lane,DEN,32,14.40625,6.28125,5.125,0.09375
Karl Lane,DET,31,13.64516129032258,6.129032258064516,5.290322580645161,0.2903225806451613
Karl Lane,GSW,32,11.90625,5.21875,4.625,0.25
Karl Lane,HOU,32,13.75,7.3125,4.15625,0.1875
Karl Lane,IND,30,11.033333333333333,5.333333333333333,3.6,0.13333333333333333
Karl Lane,LAC,24,13.625,6.166666666666667,4.791666666666667,0.08333333333333333
Karl Lane,LAL,29,13.517241379310345,6.758620689655173,4.344827586206897,0.10344827586206896
Karl Lane,MEM,32,13.59375,6.3125,5.03125,0.125
Karl Lane,MIA,34,12.764705882352942,5.294117647058823,4.764705882352941,0.11764705882352941
Karl Lane,MIL,35,12.457142857142857,5.685714285714286,4.428571428571429,0.17142857142857143
Karl Lane,MIN,28,14.464285714285714,6.571428571428571,5.357142857142857,0.32142857142857145
Karl Lane,NOP,33,14.090909090909092,6.0606060606060606,5.303030303030303,0.21212121212121213
Karl Lane,NYK,30,13.333333333333334,6.233333333333333,4.433333333333334,0.1
Karl Lane,OKC,27,13.444444444444445,6.7407407407407405,4.666666666666667,0.18518518518518517
Karl Lane,ORL,37,12.405405405405405,5.756756756756757,4.108108108108108,0.10810810810810811
Karl Lane,PHI,39,13.102564102564102,6.282051282051282,4.512820512820513,0.1282051282051282
Karl Lane,PHX,36,12.527777777777779,5.722222222222222,4.555555555555555,0.2777777777777778
Karl Lane,POR,32,13.96875,6.375,5.1875,0.125
Karl Lane,SAC,27,13.185185185185185,5.814814814814815,4.962962962962963,0.037037037037037035
Karl Lane,SAS,31,12.387096774193548,6.225806451612903,4.161290322580645,0.12903225806451613
Karl Lane,TOR,33,12.696969696969697,5.9393939393939394,4.575757575757576,0.18181818181818182
Karl Lane,UTA,34,13.029411764705882,5.676470588235294,4.705882352941177,0.23529411764705882
Karl Lane,WAS,32,14,6.40625,5.3125,0.125
Ken Mauer,ATL,17,14.529411764705882,6.764705882352941,5.352941176470588,0.23529411764705882
Ken Mauer,BKN,19,15.31578947368421,7.2631578947368425,5.105263157894737,0.3157894736842105
Ken Mauer,BOS,24,13.541666666666666,6.5,4.125,0.25
Ken Mauer,CHA,20,15.15,7.65,5,0.2
Ken Mauer,CHI,16,13.75,6.875,3.9375,0.375
Ken Mauer,CLE,23,12.91304347826087,5.739130434782608,4.521739130434782,0.30434782608695654
Ken Mauer,DAL,17,14.294117647058824,6.235294117647059,5.176470588235294,0.23529411764705882
Ken Mauer,DEN,22,12.909090909090908,6.318181818181818,3.909090909090909,0.09090909090909091
Ken Mauer,DET,9,12.333333333333334,6.555555555555555,4,0.2222222222222222
Ken Mauer,GSW,35,15.17142857142857,6.485714285714286,5.457142857142857,0.45714285714285713
Ken Mauer,HOU,26,14.846153846153847,6.846153846153846,5.538461538461538,0.38461538461538464
Ken Mauer,IND,19,13.631578947368421,6.526315789473684,4.684210526315789,0.21052631578947367
Ken Mauer,LAC,24,16.041666666666668,7.875,5.708333333333333,0.3333333333333333
Ken Mauer,LAL,19,13.789473684210526,7.368421052631579,3.736842105263158,0.05263157894736842
Ken Mauer,MEM,22,15.272727272727273,7.409090909090909,5.2727272727272725,0.2727272727272727
Ken Mauer,MIA,23,13.08695652173913,6.478260869565218,3.8260869565217392,0.34782608695652173
Ken Mauer,MIL,15,15.733333333333333,7.133333333333334,5.6,0.3333333333333333
Ken Mauer,MIN,27,13.88888888888889,6.925925925925926,4.407407407407407,0.2222222222222222
Ken Mauer,NOP,14,12.214285714285714,6.785714285714286,3.2142857142857144,0.21428571428571427
Ken Mauer,NYK,16,13.625,7.1875,4.125,0
Ken Mauer,OKC,20,14.5,6.95,4.8,0.35
Ken Mauer,ORL,20,13.25,6.7,4.4,0
Ken Mauer,PHI,18,14.555555555555555,7.5,4.333333333333333,0.1111111111111111
Ken Mauer,PHX,21,14.952380952380953,7.619047619047619,4,0.3333333333333333
Ken Mauer,POR,21,14.142857142857142,7.095238095238095,4.380952380952381,0.5238095238095238
Ken Mauer,SAC,19,13.68421052631579,7.315789473684211,4.157894736842105,0.3684210526315789
Ken Mauer,SAS,18,13.222222222222221,6.555555555555555,4.333333333333333,0.3333333333333333
Ken Mauer,TOR,22,14.954545454545455,6.818181818181818,4.863636363636363,0.2727272727272727
Ken Mauer,UTA,21,13.476190476190476,7.190476190476191,4.476190476190476,0.2857142857142857
Ken Mauer,WAS,21,14.714285714285714,7.380952380952381,4.380952380952381,0.38095238095238093
Kevin Cutler,ATL,28,12.642857142857142,6.071428571428571,4.214285714285714,0.14285714285714285
Kevin Cutler,BKN,38,12.421052631578947,6.315789473684211,4.078947368421052,0.23684210526315788
Kevin Cutler,BOS,31,11.064516129032258,5,3.774193548387097,0.16129032258064516
Kevin Cutler,CHA,20,11.35,5.35,3.65,0.2
Kevin Cutler,CHI,27,11.37037037037037,5.962962962962963,3.185185185185185,0.2962962962962963
Kevin Cutler,CLE,27,11.296296296296296,5.555555555555555,3.7777777777777777,0.1111111111111111
Kevin Cutler,DAL,26,12.115384615384615,5.384615384615385,4.269230769230769,0.07692307692307693
Kevin Cutler,DEN,34,11.205882352941176,5.352941176470588,3.735294117647059,0.2647058823529412
Kevin Cutler,DET,23,12.347826086956522,6.434782608695652,4.304347826086956,0.17391304347826086
Kevin Cutler,GSW,38,10.81578947368421,5.157894736842105,3.5,0.13157894736842105
Kevin Cutler,HOU,27,11.962962962962964,6.296296296296297,3.4444444444444446,0.18518518518518517
Kevin Cutler,IND,20,13.3,6.35,3.9,0.25
Kevin Cutler,LAC,41,12.487804878048781,6.317073170731708,4.048780487804878,0.12195121951219512
Kevin Cutler,LAL,42,12.071428571428571,6.404761904761905,3.5714285714285716,0.07142857142857142
Kevin Cutler,MEM,26,11.615384615384615,5.115384615384615,3.576923076923077,0.2692307692307692
Kevin Cutler,MIA,26,12.26923076923077,5.6923076923076925,4.5,0.15384615384615385
Kevin Cutler,MIL,23,11.73913043478261,6.173913043478261,3.608695652173913,0.17391304347826086
Kevin Cutler,MIN,27,12.407407407407407,6.296296296296297,3.6666666666666665,0.18518518518518517
Kevin Cutler,NOP,31,12.096774193548388,5.612903225806452,4.161290322580645,0.41935483870967744
Kevin Cutler,NYK,28,11.892857142857142,6.142857142857143,3.642857142857143,0.25
Kevin Cutler,OKC,20,11.4,4.9,4.55,0.1
Kevin Cutler,ORL,19,11.68421052631579,6.526315789473684,3.263157894736842,0.10526315789473684
Kevin Cutler,PHI,31,11.806451612903226,6.032258064516129,4.096774193548387,0
Kevin Cutler,PHX,36,12.555555555555555,6,3.9722222222222223,0.19444444444444445
Kevin Cutler,POR,30,12.1,6.266666666666667,3.533333333333333,0.06666666666666667
Kevin Cutler,SAC,37,11.432432432432432,5.378378378378378,4.216216216216216,0.13513513513513514
Kevin Cutler,SAS,22,11.590909090909092,5.7727272727272725,4.181818181818182,0.18181818181818182
Kevin Cutler,TOR,24,12.875,6.125,4,0.20833333333333334
Kevin Cutler,UTA,31,12.64516129032258,5.161290322580645,4.967741935483871,0.0967741935483871
Kevin Cutler,WAS,27,12.555555555555555,5.888888888888889,4.37037037037037,0.18518518518518517
Kevin Scott,ATL,33,12.606060606060606,5.696969696969697,4.7272727272727275,0.06060606060606061
Kevin Scott,BKN,28,13.285714285714286,6.535714285714286,4.142857142857143,0.07142857142857142
Kevin Scott,BOS,34,12.647058823529411,5.794117647058823,4.470588235294118,0.2647058823529412
Kevin Scott,CHA,25,11.96,5.88,3.84,0.08
Kevin Scott,CHI,29,12.206896551724139,6.206896551724138,3.6551724137931036,0.27586206896551724
Kevin Scott,CLE,32,11.84375,5.53125,4.46875,0.125
Kevin Scott,DAL,28,13.035714285714286,5.785714285714286,4.285714285714286,0.17857142857142858
Kevin Scott,DEN,33,13.848484848484848,5.666666666666667,5.333333333333333,0.5151515151515151
Kevin Scott,DET,27,13.703703703703704,7.296296296296297,4.925925925925926,0.14814814814814814
Kevin Scott,GSW,38,13.631578947368421,6.894736842105263,4.184210526315789,0.21052631578947367
Kevin Scott,HOU,28,12.857142857142858,6.357142857142857,4.035714285714286,0.25
Kevin Scott,IND,27,11.518518518518519,5.925925925925926,3.814814814814815,0.07407407407407407
Kevin Scott,LAC,30,14.266666666666667,6.666666666666667,4.933333333333334,0.26666666666666666
Kevin Scott,LAL,29,12.96551724137931,6.620689655172414,3.896551724137931,0.2413793103448276
Kevin Scott,MEM,31,13.548387096774194,6.258064516129032,4.709677419354839,0.3225806451612903
Kevin Scott,MIA,41,12.609756097560975,6.073170731707317,3.682926829268293,0.21951219512195122
Kevin Scott,MIL,32,12.96875,6.03125,4.3125,0.125
Kevin Scott,MIN,35,13.2,6.571428571428571,4.085714285714285,0.2857142857142857
Kevin Scott,NOP,29,13.482758620689655,6.241379310344827,4.310344827586207,0.1724137931034483
Kevin Scott,NYK,23,12.043478260869565,6.217391304347826,3.4782608695652173,0.21739130434782608
Kevin Scott,OKC,30,12.833333333333334,6.333333333333333,4.133333333333334,0.23333333333333334
Kevin Scott,ORL,34,13.558823529411764,6.264705882352941,4.588235294117647,0.3235294117647059
Kevin Scott,PHI,28,14.142857142857142,7.214285714285714,4.464285714285714,0.25
Kevin Scott,PHX,29,13.10344827586207,6.206896551724138,4.206896551724138,0.13793103448275862
Kevin Scott,POR,31,12.870967741935484,6.838709677419355,3.838709677419355,0.2903225806451613
Kevin Scott,SAC,37,12.45945945945946,5.891891891891892,4.27027027027027,0.16216216216216217
Kevin Scott,SAS,28,11.75,6,3.9285714285714284,0.10714285714285714
Kevin Scott,TOR,23,13.826086956521738,6.565217391304348,4.304347826086956,0.34782608695652173
Kevin Scott,UTA,34,13.794117647058824,6.117647058823529,5.0588235294117645,0.17647058823529413
Kevin Scott,WAS,32,13.78125,6.75,4.5625,0.15625
Lauren Holtkamp,ATL,22,13.545454545454545,6.454545454545454,4.136363636363637,0.36363636363636365
Lauren Holtkamp,BKN,16,13.625,6.5625,5.0625,0.1875
Lauren Holtkamp,BOS,15,12.666666666666666,6.533333333333333,3.933333333333333,0.4
Lauren Holtkamp,CHA,18,13,7,4,0.16666666666666666
Lauren Holtkamp,CHI,15,11.8,6.266666666666667,3.933333333333333,0.06666666666666667
Lauren Holtkamp,CLE,16,13.0625,7.125,4.25,0.0625
Lauren Holtkamp,DAL,14,11.428571428571429,6.428571428571429,2.357142857142857,0.07142857142857142
Lauren Holtkamp,DEN,13,13.384615384615385,7.3076923076923075,3.923076923076923,0.23076923076923078
Lauren Holtkamp,DET,24,12.791666666666666,6.75,4.083333333333333,0.125
Lauren Holtkamp,GSW,17,12.882352941176471,7.0588235294117645,4.235294117647059,0.23529411764705882
Lauren Holtkamp,HOU,11,13.272727272727273,7.090909090909091,4.2727272727272725,0.18181818181818182
Lauren Holtkamp,IND,25,11.6,6.56,3.36,0.04
Lauren Holtkamp,LAC,12,12.5,6.75,3.75,0.25
Lauren Holtkamp,LAL,14,11.357142857142858,6.785714285714286,2.642857142857143,0.2857142857142857
Lauren Holtkamp,MEM,14,12.642857142857142,7.428571428571429,3.0714285714285716,0.14285714285714285
Lauren Holtkamp,MIA,16,11.125,5.6875,3.3125,0.0625
Lauren Holtkamp,MIL,15,12.333333333333334,7.533333333333333,3.2,0.13333333333333333
Lauren Holtkamp,MIN,12,13.416666666666666,7.5,3.25,0.25
Lauren Holtkamp,NOP,24,12.291666666666666,7.166666666666667,3.1666666666666665,0.25
Lauren Holtkamp,NYK,19,12.157894736842104,7.052631578947368,3.1052631578947367,0.05263157894736842
Lauren Holtkamp,OKC,20,13.55,8.4,3.15,0.4
Lauren Holtkamp,ORL,21,13.19047619047619,7,3.761904761904762,0.3333333333333333
Lauren Holtkamp,PHI,17,14.411764705882353,7.705882352941177,4.411764705882353,0.17647058823529413
Lauren Holtkamp,PHX,17,11.647058823529411,6.705882352941177,2.9411764705882355,0.058823529411764705
Lauren Holtkamp,POR,9,12.444444444444445,7.444444444444445,3.2222222222222223,0.1111111111111111
Lauren Holtkamp,SAC,16,11.5625,6.3125,2.9375,0.125
Lauren Holtkamp,SAS,14,11.571428571428571,6.428571428571429,3.857142857142857,0.14285714285714285
Lauren Holtkamp,TOR,13,13.153846153846153,6.461538461538462,4.538461538461538,0.23076923076923078
Lauren Holtkamp,UTA,18,12.222222222222221,6.666666666666667,3.8333333333333335,0.16666666666666666
Lauren Holtkamp,WAS,19,12.157894736842104,6.631578947368421,4,0.21052631578947367
Leon Wood,ATL,21,12.904761904761905,5.380952380952381,4.904761904761905,0.047619047619047616
Leon Wood,BKN,22,13,6.681818181818182,3.6818181818181817,0.09090909090909091
Leon Wood,BOS,17,13,5.764705882352941,4.294117647058823,0.058823529411764705
Leon Wood,CHA,18,14.88888888888889,7.222222222222222,4.666666666666667,0.1111111111111111
Leon Wood,CHI,26,12.5,5.153846153846154,4.615384615384615,0.07692307692307693
Leon Wood,CLE,20,11.5,5.05,4.35,0.05
Leon Wood,DAL,25,13.52,6.12,4.48,0.12
Leon Wood,DEN,30,11.7,5.2,4.433333333333334,0.1
Leon Wood,DET,22,11.636363636363637,4.863636363636363,4.090909090909091,0.13636363636363635
Leon Wood,GSW,40,12.025,5.175,4.5,0.05
Leon Wood,HOU,29,13.344827586206897,6.689655172413793,4.275862068965517,0.10344827586206896
Leon Wood,IND,26,12.076923076923077,5.423076923076923,4,0.07692307692307693
Leon Wood,LAC,23,12.304347826086957,5.869565217391305,4.217391304347826,0.08695652173913043
Leon Wood,LAL,29,12.241379310344827,5.724137931034483,4.275862068965517,0.20689655172413793
Leon Wood,MEM,23,13.391304347826088,6,4.826086956521739,0.08695652173913043
Leon Wood,MIA,17,12.176470588235293,4.705882352941177,5,0
Leon Wood,MIL,29,12.862068965517242,6.103448275862069,4.206896551724138,0.06896551724137931
Leon Wood,MIN,14,14.285714285714286,6.857142857142857,5.285714285714286,0
Leon Wood,NOP,32,13.03125,6.5625,4.1875,0.0625
Leon Wood,NYK,18,14.222222222222221,6.833333333333333,4.666666666666667,0.1111111111111111
Leon Wood,OKC,30,12.766666666666667,5.5,4.866666666666666,0.06666666666666667
Leon Wood,ORL,21,13.095238095238095,6.142857142857143,4.523809523809524,0.047619047619047616
Leon Wood,PHI,22,12.818181818181818,6.045454545454546,4.318181818181818,0.045454545454545456
Leon Wood,PHX,28,13.5,5.571428571428571,4.821428571428571,0.07142857142857142
Leon Wood,POR,28,13.5,6.357142857142857,4.392857142857143,0.17857142857142858
Leon Wood,SAC,36,13.444444444444445,6.5,4.75,0.027777777777777776
Leon Wood,SAS,20,11.75,5.25,4.25,0
Leon Wood,TOR,18,11.666666666666666,4.777777777777778,4.611111111111111,0
Leon Wood,UTA,34,11.911764705882353,5.029411764705882,4.5588235294117645,0
Leon Wood,WAS,22,13.045454545454545,5.954545454545454,4.2727272727272725,0.045454545454545456
Leroy Richardson,ATL,18,14.555555555555555,7,4.277777777777778,0.3333333333333333
Leroy Richardson,BKN,11,13.090909090909092,7,4.181818181818182,0
Leroy Richardson,BOS,23,13.130434782608695,7.3478260869565215,4.173913043478261,0.13043478260869565
Leroy Richardson,CHA,17,13.529411764705882,6.764705882352941,3.9411764705882355,0.17647058823529413
Leroy Richardson,CHI,18,12.222222222222221,5.888888888888889,3.9444444444444446,0.1111111111111111
Leroy Richardson,CLE,20,13.35,7.1,4.2,0.2
Leroy Richardson,DAL,16,12.875,6.375,3.375,0.1875
Leroy Richardson,DEN,14,12.928571428571429,5.857142857142857,5.142857142857143,0
Leroy Richardson,DET,18,13.277777777777779,6.5,4.666666666666667,0.16666666666666666
Leroy Richardson,GSW,13,11.461538461538462,5.384615384615385,3.769230769230769,0.23076923076923078
Leroy Richardson,HOU,12,13.583333333333334,6.25,5.25,0.16666666666666666
Leroy Richardson,IND,17,12.823529411764707,6.352941176470588,4.117647058823529,0.058823529411764705
Leroy Richardson,LAC,12,12.083333333333334,6.25,3.75,0
Leroy Richardson,LAL,11,13.090909090909092,7.7272727272727275,3.6363636363636362,0
Leroy Richardson,MEM,13,14.384615384615385,7.153846153846154,4.6923076923076925,0.23076923076923078
Leroy Richardson,MIA,17,14.117647058823529,6.882352941176471,4.470588235294118,0.23529411764705882
Leroy Richardson,MIL,15,12.066666666666666,5.733333333333333,3.8666666666666667,0.06666666666666667
Leroy Richardson,MIN,12,13.666666666666666,8.166666666666666,3.25,0.08333333333333333
Leroy Richardson,NOP,21,13.80952380952381,7.190476190476191,4.523809523809524,0.19047619047619047
Leroy Richardson,NYK,14,13.428571428571429,7.5,4.071428571428571,0.07142857142857142
Leroy Richardson,OKC,14,14,7,5.214285714285714,0.21428571428571427
Leroy Richardson,ORL,16,12.4375,5.5,4.25,0.3125
Leroy Richardson,PHI,12,14.583333333333334,8.25,5.25,0
Leroy Richardson,PHX,15,14.666666666666666,7.466666666666667,4.6,0
Leroy Richardson,POR,18,12.777777777777779,7.111111111111111,3.8333333333333335,0.05555555555555555
Leroy Richardson,SAC,14,12.642857142857142,6.642857142857143,3.9285714285714284,0.21428571428571427
Leroy Richardson,SAS,14,13.785714285714286,7.357142857142857,4.5,0.2857142857142857
Leroy Richardson,TOR,15,13.333333333333334,7.066666666666666,4.666666666666667,0.2
Leroy Richardson,UTA,15,13.4,6.733333333333333,5.133333333333334,0.06666666666666667
Leroy Richardson,WAS,19,13.31578947368421,7.2105263157894735,4.157894736842105,0.42105263157894735
Marat Kogut,ATL,24,14.875,7.041666666666667,5.25,0.3333333333333333
Marat Kogut,BKN,28,14.535714285714286,7.142857142857143,4.964285714285714,0.39285714285714285
Marat Kogut,BOS,39,13.564102564102564,6.512820512820513,4.6923076923076925,0.3076923076923077
Marat Kogut,CHA,33,13.393939393939394,6.696969696969697,4.212121212121212,0.3333333333333333
Marat Kogut,CHI,26,13.115384615384615,5.8076923076923075,4.576923076923077,0.34615384615384615
Marat Kogut,CLE,31,12.774193548387096,6.225806451612903,4.32258064516129,0.25806451612903225
Marat Kogut,DAL,20,13.65,5.35,4.45,0.45
Marat Kogut,DEN,27,14.185185185185185,6.518518518518518,4.703703703703703,0.37037037037037035
Marat Kogut,DET,33,14.666666666666666,6.909090909090909,4.96969696969697,0.48484848484848486
Marat Kogut,GSW,28,14.857142857142858,7.035714285714286,5.285714285714286,0.4642857142857143
Marat Kogut,HOU,24,15.875,7.541666666666667,5.166666666666667,0.2916666666666667
Marat Kogut,IND,29,13.482758620689655,6.310344827586207,4.344827586206897,0.27586206896551724
Marat Kogut,LAC,21,15.857142857142858,6.9523809523809526,5.904761904761905,0.47619047619047616
Marat Kogut,LAL,25,14.76,7.08,4.6,0.4
Marat Kogut,MEM,23,15.304347826086957,7.130434782608695,4.6521739130434785,0.34782608695652173
Marat Kogut,MIA,35,14.057142857142857,6.885714285714286,5.057142857142857,0.17142857142857143
Marat Kogut,MIL,35,14.685714285714285,7.514285714285714,4.514285714285714,0.3142857142857143
Marat Kogut,MIN,31,13.580645161290322,6.645161290322581,4.258064516129032,0.3225806451612903
Marat Kogut,NOP,27,15.407407407407407,7.851851851851852,5.111111111111111,0.14814814814814814
Marat Kogut,NYK,32,13.65625,6.625,4.40625,0.25
Marat Kogut,OKC,24,13.375,5.833333333333333,4.625,0.2916666666666667
Marat Kogut,ORL,27,12.407407407407407,5.962962962962963,3.7037037037037037,0.25925925925925924
Marat Kogut,PHI,43,14.953488372093023,7.023255813953488,5.651162790697675,0.2558139534883721
Marat Kogut,PHX,24,14.875,7.333333333333333,4.583333333333333,0.20833333333333334
Marat Kogut,POR,22,14.636363636363637,6.7272727272727275,4.454545454545454,0.3181818181818182
Marat Kogut,SAC,15,13.666666666666666,6.666666666666667,4.133333333333334,0.5333333333333333
Marat Kogut,SAS,29,13.275862068965518,6.551724137931035,4.620689655172414,0.20689655172413793
Marat Kogut,TOR,36,13.86111111111111,6.083333333333333,4.805555555555555,0.2222222222222222
Marat Kogut,UTA,19,12.473684210526315,5.842105263157895,4.842105263157895,0.21052631578947367
Marat Kogut,WAS,26,15.23076923076923,6.769230769230769,5.5,0.23076923076923078
